,b1113,b3095,b3096,b3363,b3461,b3859,b3860,b4392
p1k_00317,3.7414778209210575,1.9967094553490916,1.289951248957275,5.556793056069453,1.182425505029314,1.5763969103616262,4.214028688942303,5.805127593178337
p1k_00266,2.803907558127614,1.8965824182140765,1.662599255932396,8.742896589580027,1.866784219600622,2.071839684490421,5.313495345721385,12.683019739506516
p1k_00640,2.4582453348253623,2.859158372625706,2.100978588081515,7.533155516371362,2.129295077234689,1.777984724066528,3.223875424522758,9.561284351102444
p1k_00361,0.6049176857723434,1.484671211758943,1.2337582313141475,1.4514785571179647,1.3678727728278304,0.9843485077027164,1.2578322727232172,1.0648599830734613
p1k_00896,2.3251076482807127,1.5689942817633042,1.3942247493719175,1.5764024051596883,1.196402864227497,1.3754412347079903,4.310671087658678,10.46191582144072
p1k_00518,2.000343988617766,1.0232905324930546,0.8214783387998269,5.518979080292887,1.4522014867576252,2.594525211698377,5.920639185562973,10.08532497558515
p1k_00616,2.603790010038993,2.7712092773779333,1.977524637503066,7.255486539522939,2.1436208386307225,1.7673471534939644,2.970352380949948,9.019160367285684
p1k_00543,3.7250682381118634,1.88979892950776,2.3049432332211053,1.854733327645825,2.543879435106965,1.7305250317590326,2.9433698440091325,4.950858066359342
p1k_00779,2.22969591281723,2.0977361305434417,1.643777884488374,5.2020313546978265,1.7642595519908462,1.7166822585380932,4.652870283400956,5.366525392666095
p1k_01047,2.176877983893136,1.585538704265996,1.4902750477378828,5.369162724504658,1.364888226735874,1.6920348557033569,1.572321164151611,5.999535759328835
p1k_00615,2.257321580369124,2.709428468313374,1.5131021986262003,3.2193136121156853,4.745002558019398,2.04737030472514,4.090423926348374,16.238151838787644
p1k_00175,1.0877578708217843,2.118134775541052,1.7273105515741354,2.840923085772624,1.6792118270617526,1.5933573098171985,3.2234384965073226,8.342369029008704
p1k_00127,2.3521204186999407,1.48068573461929,1.423499759167326,5.573227868341452,1.56156906584962,1.1363549262643136,2.8663506858140533,6.323115397133596
p1k_00416,1.66463849134707,2.254283432678234,2.053375587293337,8.456733686447825,3.6880941027414287,2.262299625998012,4.894732714240669,11.102047233208982
p1k_00827,2.681544950601173,2.837391209410109,1.5133090952534034,4.582088310120636,1.9896395407865464,1.725693559161818,5.145045823523656,7.633786376591138
p1k_00377,4.921056808557907,2.8885855339995654,3.29538951534659,1.335638922129309,6.407673820807599,3.364542437037542,1.9556951116554824,2.4413596482282034
p1k_00657,1.757515949682959,2.108804511629468,1.8723220331469013,6.134821123439507,1.8250796874911237,1.3556887388341778,2.4815480471023013,6.603553469954184
p1k_00685,2.8199470666766207,2.4961406119245484,1.738946682336611,4.9471834805838375,2.9049414722400893,1.7487441958051215,3.0301366765712,15.421905727835764
p1k_00078,1.395893494182562,2.500353736492098,1.6896978378729155,4.591133398042312,2.042534205772274,2.456197238134427,3.521566828747289,9.636497813947226
p1k_00525,0.919778542747483,1.28145431840261,0.9539606997735904,0.972684434365794,3.911693422391776,1.9615600012226733,1.8611837460152727,1.929546862852331
starve_series__t05_starve,1.427155272574632,2.0671371556843736,1.9524348017578077,3.5185028688818334,1.832268466546544,0.1767160856852276,0.8520425154546754,32.759210887755536
p1k_00888,1.2454706709196832,1.1892707611226376,0.7419794696785483,0.4601064026887652,1.227559304337759,1.9447305864116,3.501579689613345,14.196357204043332
p1k_00812,2.2981172624262727,1.3168841762528107,1.0243135729820216,4.618359772039989,1.5018839305710407,1.579483232736416,3.650577867006312,8.501067250169234
p1k_01009,2.307359357009124,1.8191649401994685,2.081422971012296,4.419467408345708,1.976166827690155,1.605195636621562,1.5270398006356771,19.596856948480035
p1k_00464,1.9826398097528877,1.586590878612157,0.9302270263996316,2.2728005456502407,1.7554892102252426,0.710328946173175,1.022462534995959,7.549122467438215
p1k_00650,1.8630092288202271,2.387697045576515,1.8273990089972667,6.300740864390771,2.134729813922511,1.574076578098368,3.1779279406001217,9.26580401736664
p1k_00577,3.2740043871097866,1.9545443570799583,1.45776504469028,5.216814876838556,2.0570589066951417,1.707413849861935,4.272244530682878,8.002870205081177
p1k_00152,5.342255932121631,3.811330795737473,2.2229604688673144,7.472496421437623,2.8646037139908107,2.3716751870382544,4.139575845391014,9.321764597743568
p1k_00734,1.2557675146962906,1.545769922770093,1.2979474885745872,5.356809869294844,1.431323692418652,1.3211338207883865,3.7483420026263214,5.873496787919735
p1k_00096,2.900241262963666,2.2349910482000857,1.102153205820247,7.221813831211705,3.104294972429477,1.5176074246157971,3.793595372219424,13.814225490053648
p1k_00413,1.7218717516386126,1.863173405347743,1.620388558095768,5.747790965071055,1.5389336443845587,1.5947542419454284,3.508957575091617,5.5318930207194486
p1k_00690,2.8826306422234538,2.7384856566670392,1.8537898783816469,5.109345479511419,3.1625007435377013,1.7372561474423371,3.6478666301117846,16.286520984617542
p1k_00501,15.651267762705755,3.3625543626295693,2.9682735646071268,6.3412656681234925,2.363011967704572,4.402300632384033,5.121543824764181,11.535530343308883
p1k_00133,0.967923584221134,2.765473226704661,1.4442496579537365,4.513868315664259,2.234171898659892,1.309506979423888,4.0287986507243945,8.875904303193801
p1k_00018,1.2000907861675667,1.9406701550398475,1.1964986043062498,3.771505926603954,1.8858854638962863,1.3542261594245033,3.7100940749832256,13.20772712396758
p1k_00113,2.492951856508064,1.618212317558749,1.2532625646430051,3.855493217419141,1.9434181248514293,0.9299294158207072,3.0907320957501585,19.50812077306617
p1k_00555,1.611319969359028,1.5384766451492944,1.485348076673038,2.363974830394384,4.124402093957624,3.221599103664932,2.984374921318828,5.703200533397266
p1k_00843,4.186628404963307,3.070001801693409,3.498375339992732,3.84029478127964,1.9961729361238665,3.3976078671115717,3.4270666669944645,9.738207223002153
p1k_00040,2.4230386223429945,1.764925887087499,1.333292642260267,5.1974092501789855,2.145083841252441,1.0372541813693257,3.576941548092122,11.070066533938329
p1k_00003,2.260872478354969,3.232506782218442,1.7715344549359218,2.784159640448546,3.756607410503175,1.033582897255699,2.6101273090283845,21.816234111569926
p1k_00486,1.2873188399857132,1.4220492521185517,1.4009721386944776,5.155661531253107,2.5876031892435503,2.546193049667065,3.535159888893619,7.524432502526511
p1k_00572,1.165380045405747,2.3765326792459684,3.1791617939455143,1.744216252119856,1.8572697787994776,1.5082818461252028,2.184019299557613,3.975758034947832
p1k_00496,0.7083773050672435,0.7650945927104652,0.7414201095283937,2.639239924096196,2.027279154104322,1.2699802841451884,5.673283296249022,7.707894685827712
p1k_00110,2.4498185813980653,1.99368199220584,2.111468174483085,7.560748391859166,2.042757563857043,1.4228241924131515,4.240203124726853,16.644429087149167
p1k_00118,1.9183445869938536,2.785836355103608,2.085048656992823,2.51937322388255,2.972267454066738,1.0807416951255653,2.3049928540317866,20.605064677403973
p1k_00886,1.614323944969471,2.386116229537603,1.48819749227818,0.1457219303762253,0.9002794034913051,2.2217068847115,2.9462678250171885,20.312140971850823
p1k_00694,2.367645120875029,2.6614423534773457,1.7097032808640222,5.941552097302711,1.96198599039825,1.4685500048755509,2.4597973239703776,6.746892765708865
p1k_00986,1.7949951104482456,1.6497512184989795,3.152362183827524,5.159779098290169,1.5578590794410376,1.5099259073413414,1.3697290030649851,8.237181044594166
p1k_00405,1.3444436859311164,1.6822052090693904,1.5842885592155298,4.109364474336622,0.9307284502907668,1.2030783037051394,3.233179537240547,3.2820622310644927
p1k_00039,1.9827212047913805,1.749058824594764,1.342523940279564,5.1169410720030575,2.0359654142636603,1.0246475262396049,3.8456101169363257,10.619738701663085
p1k_00762,2.9363888986707587,1.805629410779458,1.6492306211436385,2.9927961332231976,2.6792431641643693,1.5755874656871114,2.793879680751937,11.335497693807216
p1k_00411,2.0547054915917804,1.5276046366409723,1.781401872955156,4.919427710658493,1.104335141595757,1.565773621690371,2.693180871241734,4.702530503550163
p1k_00711,0.8031692674340559,1.608839406286806,1.2490663677705167,4.429612963157449,1.5728531038838292,1.3960006681050416,3.0121518778593384,4.672134416817087
p1k_00633,1.5024664573017934,2.303140162369216,1.9084693049297143,6.184156703880615,2.051413919804434,1.4330287760051603,2.6761914045134136,8.0502018573666
p1k_01012,3.7860254930559623,2.293829785502101,2.374961195959235,6.682710583224578,2.5342800320094163,2.3956507197083794,2.2438148617408755,22.426433124264552
p1k_00535,8.840631412747372,2.610633837142025,3.0047536814477502,1.6346305967379695,6.737151444280105,4.751553857307088,4.725407782096259,6.065513115044693
p1k_00134,2.3185624951142016,2.079418085457577,1.2018927075287564,5.703265274622974,2.961732347905639,1.1035360607575475,4.7492433223126005,10.822150203444725
p1k_00085,5.173544263871131,2.03321959523918,2.722864020189045,8.817100028909023,1.86661839353724,1.251536822174916,2.6122519688444314,15.610613451313586
p1k_00329,3.1011674037445136,1.4698140780143254,0.9506433452864244,4.910834115026489,1.071158746960161,1.536276138393702,4.080813823798628,5.0308953403639975
p1k_00030,3.437665163878346,2.2448336248006635,2.2371231366574365,6.101069778471778,2.7355107950719875,1.9281390634212496,4.248072375743333,14.889313653224056
p1k_00717,2.7213416336591005,1.787243376932645,0.6221413931971119,8.170761244171269,2.059406676613734,1.851080523532415,2.846354334463942,15.85680912756967
p1k_00234,5.312196362051583,2.105287195728604,1.66090764813983,7.522855692126448,2.085622878650497,1.2306443854190616,3.0840786280889083,10.30613116764888
p1k_00323,1.7345698052916607,1.9087255158628944,1.261998230098142,6.051743051280646,1.980484431053056,2.2115018651713565,5.24190071011252,7.396686863395423
p1k_00571,1.297711472070962,1.828636483779459,3.120064076713071,1.5689343860101543,2.342473288896096,1.3308332466998642,1.8555315272395532,3.706791413731169
p1k_00216,2.745755788875453,2.34614101129646,1.805076951039732,5.210857498941363,1.9748910575812637,1.6808480247293454,3.8728753676845766,11.941912094966764
p1k_01003,1.5489330729318231,1.526407499173259,1.674634929509716,4.188630928492077,1.7736341349507525,1.9366968146922217,1.774061047231545,8.771355982027469
p1k_00136,2.944172043218022,4.797197392496979,1.909680890920828,8.648118748192667,4.291786427691075,1.3794984866370008,5.113134002634469,19.02418525598268
p1k_00838,5.081873662749798,4.1949579887645925,3.554037494041568,8.420737510382317,3.6843181705797594,3.571660152163605,5.256950114943016,7.279541677328408
p1k_00663,1.704873078579047,2.3813683963768715,1.2710434649670326,5.027188672501726,2.753359078795627,1.5309084078984163,3.8492764490916143,10.987781335016368
p1k_00871,1.2511189323491554,1.992214693398272,1.893185612426897,5.037548222337668,1.8759594701011209,1.8382333337702657,3.622482024909248,5.7333028841658935
p1k_00661,2.2281664748869727,3.1457042606376726,2.1574881882449204,5.536250813112118,3.026319260089314,1.4902513012145104,3.577585462693857,10.87766705282908
p1k_00676,1.5127046477273776,2.0959028425398176,1.6067986852244096,6.287449241038273,2.3836371107501355,1.2556251244936758,3.028779371000928,9.398989052188382
p1k_00920,2.915591629827217,2.312239119113528,1.4341013964555966,6.120712321130447,1.431677571675168,1.679197378726789,4.187058188061328,8.762963335691392
p1k_00437,0.5447644380024675,1.504473130769051,1.1205574729464798,3.999208775898266,1.1274535241644403,1.206955779888538,3.207251238420195,4.13755965003829
p1k_00644,2.2020934519937923,2.371297725380129,1.7520173077007606,6.867055739806097,2.174777440655825,1.3886267871815312,2.7185506149508063,8.752674502365563
p1k_00037,2.708612330634884,2.430998081806525,1.6738200498326057,5.904685423416916,3.421723290463623,1.4553265992617297,3.982132106514131,24.523203865874045
p1k_00972,1.6402148913598713,1.788524081166514,2.2449587611627213,4.522570068114463,1.8138627214501435,1.7962871096836792,1.37955976708338,10.23797073384108
p1k_00150,1.5098116954014111,2.41833399952836,2.037525450504408,4.290645338698511,1.698530348725234,2.2595513802137943,4.209756337788082,6.572014443760919
p1k_00769,1.1459372943255393,1.7466989695237063,1.4312079953037704,5.437450054173281,1.786036811815239,1.4494901483836875,4.042376407220774,7.883935716060409
p1k_00247,4.7417509419872985,1.906136161072368,1.598428169009098,10.16818643793452,1.9002949399934663,1.798861855060056,3.230004648068798,15.464423114918628
starve_series__t21_growth2,2.4761066968002163,2.3230504280451307,2.7365584307184525,1.5406581179785643,3.0453825553315603,1.1757078626002828,1.6629954827989362,4.654430969316285
p1k_00285,2.972565040786733,2.3682687227551464,1.543011208771938,5.8772694426152805,1.5721239624260008,1.4789710625116923,3.40299070098799,10.706814722382754
p1k_00452,10.59532258842774,2.0471774272226213,2.4508256150860888,5.816854795389722,2.6957294418106987,3.3508050107092986,5.7863464285393205,10.676596189861186
p1k_00005,1.9784215314686264,1.939418844267791,1.4121609000004685,5.1715146369620335,1.3991878135075508,1.367805414082135,3.300027115991259,8.256081675047955
p1k_00201,0.6740630978674302,1.2136330490630811,1.1244570432328842,3.848491615003207,1.3661375062924903,1.3680327338664688,3.344321268571372,9.41129896401143
p1k_00648,2.1028783913767257,2.329381807236408,1.5649958972137723,6.58646707803522,2.256393377873809,1.4658776332943924,2.993255129709473,7.671550814564693
p1k_00698,1.9867537754492928,2.49431093433201,1.8216879541434008,7.038629293511003,2.019429706870504,1.5323819591336851,2.6832942905719377,8.659416159766305
p1k_00320,3.369074500045879,2.425621156498627,1.1529690043025251,5.66841173602361,1.6361563660649532,1.8098505958946105,4.584763954768418,7.91392214202969
p1k_00521,2.413429839508027,1.131214434950026,0.556568237605355,4.232901046977654,1.1403636159577808,2.8666958301497507,6.185068288972311,9.006656110914356
p1k_00569,0.6123295423880821,1.5702238365456362,2.100705118022646,1.120405619099134,1.801753135503177,1.0611674893732772,2.53086488937512,3.0444249276014768
p1k_01039,1.6998105948646525,1.9914558652374428,3.3470436497896165,6.152661626797149,1.4958002348048118,1.6977082516054296,1.6877035092150352,9.070579527421248
p1k_01034,3.933502508024096,1.4600177159131924,1.35634082290713,5.87451129962703,2.061157158703692,1.2239897380066525,1.0211367532234064,14.029802175097018
p1k_00112,2.606490946820899,2.151133369334836,1.8931066658040987,7.734145721751817,1.88427714582478,1.4028693692288918,4.056209740896543,17.216664575210615
p1k_00211,0.764117904242876,1.0815825201501126,1.0056680923509689,4.549055616353642,1.1886998412834864,1.5586211883461702,3.224931603004057,7.606050596461678
p1k_00537,9.70428722764009,4.487869225277247,3.0302266266685693,2.4254606670828407,17.478256567261177,8.2945910360188,3.434744591847948,5.854448591078563
p1k_00094,4.41552522165709,1.239003041495521,1.525547335155604,6.644264544400644,2.889110584488344,1.1381666349622894,3.655095560110594,26.390458505028658
p1k_00990,4.403173329469298,1.698338099220711,1.0958602944359896,5.833861714038274,2.0843882936127245,1.4647742299728308,1.2851068639557268,12.682774638701147
p1k_00547,15.595954394170924,3.755774838652245,4.285687310835184,2.9287167984623785,3.855398721655576,5.469410037879885,6.245264632999013,7.547167759545082
p1k_00010,2.349989161693466,2.134803018003156,1.3899045846557456,5.441367448440012,2.124894416184106,1.474647183535573,3.694149283632527,11.495802649467674
p1k_00752,1.0985768760547845,1.4574010598869178,1.423547342334772,4.777804442825989,0.9292222379854348,1.7133655878113183,3.4760104900876216,4.382587833490633
p1k_00940,4.153701410533657,1.7138365717250152,0.944751907032485,6.084739578279509,2.250026102280085,1.373814619017781,2.075356085122067,14.602590875368836
p1k_00892,1.178846684165863,0.627297504938983,1.159982953598068,0.9712517368844306,0.4111022143259479,1.1807577501412077,4.676689403079003,4.289262928676177
p1k_00564,3.6292926323595793,1.4211030883201812,1.3898992213712864,4.627170950009352,3.1141458950091176,1.598754719580495,3.666747511606151,5.319293835457479
p1k_00795,1.6841324665530968,1.38920634100424,1.2022945107989225,4.052428729126271,1.2387953295912013,1.267325268090012,3.5890276953461093,10.602976372869724
p1k_00469,5.054891608834493,1.2383929632580202,2.343513445415423,5.252039796261674,3.3336387914912424,2.577592820944777,12.251276304729425,19.70032853425648
p1k_00105,4.011952107653097,2.147527431818932,1.5964379658865513,6.122657901759467,1.6977525320764688,1.3793845807277727,3.5887246485757487,9.970578705700117
p1k_00935,1.705087306154052,1.9348348921478489,2.856916911454908,4.95914655090164,1.5619778818429608,1.807891715306802,1.3239159213233769,9.858184150994942
p1k_00790,0.7224958750689888,1.4203730488222672,0.8903446317029697,4.054745805946989,1.986468473316912,1.8260376010014332,4.278882095263737,5.713676435424855
p1k_00608,0.6148151909855156,3.51195467819104,3.2384185790092923,1.1143655062694904,6.077422074717952,0.6814126478616559,0.7600506392019084,3.837274616935916
p1k_00137,1.8598903014924613,1.89221128168888,1.6509303527055892,7.813464526929791,1.676214097895722,1.437113479965354,4.668289744871561,8.269545333498078
p1k_00432,2.057120179001018,1.6817793523916518,1.5904480016981308,6.015668879797122,1.1405702659254917,1.4648022273664545,4.59521959102748,4.522015894348558
p1k_00179,3.707566501250759,1.7920114916374714,0.8663100709580344,5.593034176473855,1.4553855077418174,1.2896099257298352,2.954385393540089,9.623084099307844
p1k_00362,0.6881919644900337,1.414761487714249,1.1998123618462038,1.2993818512490287,1.1628774651483516,0.9689762337817786,1.1330060626838327,1.356055376279736
p1k_00705,2.7294529381085946,2.711369319276187,1.5702606073542404,5.746077873212688,2.5868716389438133,1.444180044696676,2.8561303706737746,8.581492266735117
p1k_00840,1.5714953356632126,1.2818504856941688,1.665881788329101,2.8489408893995005,2.54947175608351,2.061632287435338,2.211528962916133,5.1394844294148925
p1k_00214,6.071986549761053,1.9618518527232545,1.3704358753656487,6.108593285709918,1.7028535007976418,2.0466558511528348,4.314110190148126,8.58562325263781
p1k_00046,2.222499904402988,1.2043358810442937,1.1373338387102017,4.574892520273525,1.4691101679075935,0.788107733951801,3.312703595720052,8.231354311621267
p1k_00148,1.848790497877156,2.6672428760287854,2.225509922342876,4.859875727619781,1.6345389420700478,2.247727985928776,4.50316453090064,6.760032769312168
p1k_00328,1.9147228476432825,1.9778037335271224,1.269003626454069,6.41929379926968,1.567471254486308,1.81694941045942,3.83606905695254,6.043543326474236
p1k_00492,2.191574645195707,1.6396600141816406,1.0681402102980324,2.3721735624985056,1.6357422008421143,0.6134744428344552,1.0100738092048556,8.20987441772899
p1k_00877,4.114908474317311,1.7709663939753688,2.307849046886006,2.5526262184291046,3.365967355363759,1.6798401688910884,1.2961203788156657,6.181535918714959
p1k_01007,3.867077632506567,2.2107836826462157,2.0372347180138286,5.062228706365921,1.2445131036923764,1.1329164328875545,1.0197867098102502,9.299887844356904
p1k_00288,2.238879043479129,2.1500185154260465,1.3662504272000011,4.723768376834628,1.8470739683814403,1.3900787798173704,3.8209473248474266,10.326050122947931
p1k_00541,7.275290936115033,2.240637982545615,3.102049351810465,3.2646339831084505,3.306011449423897,2.887595764505292,3.707589275679389,6.407769193010321
p1k_00708,2.313494100533044,3.3150767207848117,2.411128692584564,4.331479063681543,3.599818200958891,1.302733775250319,3.6502118293442254,15.100370975396476
p1k_00538,8.34543388921373,1.8988354614610552,2.605387205829496,1.262437933546107,8.772771306091812,4.316671875656882,4.307103613269401,6.252306362463164
p1k_00618,4.863303603101562,3.341825152073232,1.517788427573496,6.213455929933697,2.84000606363508,1.5008302910769815,3.3269666811152243,9.21215797214456
p1k_00008,2.363032443369734,2.5723980019319663,1.380367751812018,2.6117004700878645,3.4726670653556635,1.079159055518079,2.536100133667465,20.675944088780383
p1k_00309,1.3651646789206255,1.9975415619870995,2.027186308858668,3.642627094294396,1.4300694273448766,1.1907553156085102,4.637044491034851,6.2582917026118645
p1k_01046,1.4043470130066331,1.5367634104223655,2.5237627351814136,4.715884125510547,1.3857596623059565,2.002466240947379,1.5596645952989412,6.001050698975243
p1k_00327,1.3693893799240242,1.8192495955866363,0.9863173978302916,5.9398976818945455,1.6888637352169975,1.8055773250695693,3.704233268495098,6.237429395609017
p1k_00330,3.405427714369121,1.7733155078335343,1.0350708552057175,5.521243856590228,1.0913703850409568,1.6221091879619938,4.3134708696633846,5.262977448522193
p1k_00130,1.2000203039772288,2.649228180992384,1.3367159003260003,4.072135130860634,2.734237009026559,1.5659655349866952,4.148978620252279,9.072316565897715
p1k_00391,1.2401924750706503,2.4965624651185294,1.5301690916083388,7.583479443439783,6.110821246566738,1.6919335578442527,4.848189264152812,11.41696754527095
p1k_00227,1.9163484281656864,2.6503936977186484,2.034328336408876,4.1728384521924085,1.516090699788118,1.4947591704932326,4.075971392839653,11.943928474454342
p1k_00517,9.550154652946844,3.151871973774647,2.7565058419853727,2.640225508194151,5.59102354314604,3.943330955780671,3.826127369654917,7.815813167897034
starve_series__t09_starve,0.8522101635892234,2.785085580955377,2.8069344318354514,7.04111123563086,1.5432058183448132,0.1039768778046871,0.5184628698728858,8.78918029942389
p1k_00034,2.4718904965059907,1.9539693116136272,1.506530818634494,4.194478086067695,4.743590938273459,0.9134425468058768,2.3975458047877827,26.138565821909516
p1k_00032,4.357965994343263,3.1272454058173573,2.8226665441406693,7.741781321128459,3.552430803468389,2.2463196468472955,4.511323408732262,22.990352623324377
p1k_00721,2.314822191551383,1.8319862534203768,1.4319797904784166,5.98580478084158,2.4980963104230294,1.656181352324127,3.9577600974203344,10.971630893488506
p1k_00415,1.4050503671693972,2.215393862076927,2.3204221548206183,8.178286965197564,4.660427777644387,2.243776101995582,5.007571314196339,12.285863614346331
p1k_00006,2.0311564280040115,1.9356383927605825,1.4113959604708852,5.171028538629784,1.413631183522413,1.3898433382767763,3.3817020745947355,8.774236426065263
p1k_00334,2.9727566871007665,1.937778842156053,1.2506912996466388,6.218765588787302,1.234624234941922,1.6970613802353147,4.088330870572432,6.026302846028899
p1k_00515,7.706089362022744,2.983600217408359,2.874350530664688,4.2415782221483616,6.358733828333514,3.479149453485906,3.454656899624287,9.791871571397303
p1k_00588,0.7274767400924979,1.816441667058263,1.7005816903098452,1.4693592023618072,2.0206070678270094,1.673853200659729,2.4208197369300493,3.0747708130390725
p1k_00613,2.7338105930863628,1.5757793082833784,1.1192205467640806,5.780643779799429,1.2615563852538043,1.5978671438153262,4.106630970839042,5.204623155754581
p1k_00396,2.161552384664979,1.8670528383569012,1.506633033055882,5.507179984058319,1.2466895295169511,1.614586784157786,4.002659538485285,4.885917020698832
p1k_00251,3.305619390329052,1.8629129916400216,1.2768218912074225,5.943731423539401,3.4995704687018327,0.918491972794171,1.881058995894184,16.825423043239738
p1k_00065,3.1578868565019174,2.116688511107341,1.7384978188065523,3.753322025222554,4.908245138207128,1.0952293950740863,2.483580242747639,22.79489322046774
p1k_00360,5.507916811587417,1.7205148962386825,2.5204913531217223,3.728688245870832,2.248011271139107,2.5766950528876733,4.020855377271136,4.47742035943272
p1k_00056,5.165524074899985,2.677690630193914,2.5064857742179734,8.643192733150814,2.300286832282002,1.621111453042542,3.3900071330562915,14.54798368633258
p1k_00016,1.1630013222064848,1.9057407848202617,1.0512797721101457,3.607385133261633,1.954737357358352,1.351184687696694,3.78244001710805,12.366440224220392
p1k_00636,1.6244626902099648,2.162254624340287,1.8490017523183808,5.408322951532054,2.3054970503998327,1.512017864384597,3.15930037741,9.469753746294485
starve_series__t11_starve,0.4963010866302033,2.311052134139357,2.4100186314691365,7.68103673743546,1.779100947816408,0.0796444940866508,0.3397425179448698,6.2353788981281735
p1k_00851,5.921824032208557,2.167219237205735,2.767083664130563,6.3498024040055725,2.019758891224223,4.283188276365816,2.8810010601542126,7.233549641575575
starve_series__t16_starve,0.457843857686968,4.961193594108434,4.794094933544016,6.854249412009092,2.39719812563626,0.1149689884785199,0.4133961714867691,5.806292181041477
p1k_00666,2.091408827840921,2.320542013834132,1.4197907719041267,4.716495535218777,2.0562136543735554,1.3155159813717678,1.7272072030240015,6.93629455020247
p1k_00718,2.028969426462756,1.436279487111933,1.2859186931952602,7.193745501112984,1.6227634997630205,1.5583778651917652,3.1218878950245323,9.670164488469217
p1k_01017,2.350732802389172,1.2637701992203088,1.5199697346664909,4.227899875527119,1.8143905241188305,1.000026639766001,1.020911627861608,15.957425140390733
p1k_00853,5.859186533241617,2.683389731970912,3.076390703648332,7.74942720079896,1.7237472523342108,5.151479225356721,3.967210541090445,5.928146115602511
p1k_00104,2.4997777281731257,1.342025292901619,0.8061013168619646,6.496085319565719,2.3778603992048626,1.1998407886938778,3.7622047614479937,6.527179981711874
p1k_00744,3.83367320195922,3.3079021356975065,2.037451980897212,3.517016994024998,1.856138236950336,2.507937709711028,10.34572804245238,8.907840042635991
p1k_00882,3.741477819998784,1.9967094553214728,1.2899512487250016,5.556793054742293,1.1824255051202972,1.5763969100369293,4.214028689609219,5.805127591467964
p1k_00946,3.4085698723454527,1.523394809062342,0.7241061602429519,5.861049973596453,1.7663525207868254,1.2897640291795835,1.1846770439480718,10.275665374584529
starve_series__t08_starve,1.0640055399888604,2.8612876932291758,2.6790892506115966,6.198019563508769,1.487213722373596,0.1367765398838701,0.6417076060121886,12.51661118977886
p1k_00487,3.2457932674064014,1.506458129269219,1.1067881095674863,8.835544799105898,3.360574881999677,3.4418803502900674,8.071585731337434,13.798086664860705
p1k_00560,11.399995746598687,3.523857512665848,3.780069159526256,2.8515184296090905,5.2097204515832845,4.542549167686236,4.538054124941816,10.389491960563667
p1k_00279,4.3354565619356285,2.2055430275686154,1.4071744829535415,6.169645075217441,2.0311819504006507,1.3724386974612377,3.7854146604036414,8.993845699444122
p1k_00784,3.7867901274849434,1.84256400247858,1.2576695169140772,6.000919401017351,1.6860206532826298,1.7334964222781588,4.998962577604033,5.528843035537019
p1k_00604,0.9372014497436892,3.394458520422091,3.0541990619787085,2.129847523315261,5.008000811340748,1.093845727206407,1.4739824887634358,5.0736761644267805
p1k_00999,5.560347792020505,2.2965351058398955,2.203672360275989,6.52355251323158,2.245946478476061,1.4504278855408288,1.4355654500098245,16.33967105103866
p1k_00809,2.388829445781784,1.2961977456205378,0.9275136115508114,4.104972974763761,1.3491400727146343,1.3604485319060675,3.533784468111154,8.561270193112307
p1k_00121,2.287384268068537,3.0435240393009715,1.841176463192726,3.289285748151385,2.84509463303996,1.3388614988807113,2.7757434249972803,21.249215378513497
p1k_00546,1.1054197685199127,1.7578615492472327,1.453998302545641,1.1066744872185217,2.3677505327791963,1.43007173596471,2.1371599386284568,3.202771450079272
p1k_00964,4.793047200671187,1.6840110307017926,2.553948292971317,6.233923122813072,1.6539541154326514,1.0174351388464935,1.1336810328910751,14.290924399335916
p1k_00155,1.2396120180101686,2.9841523594794395,2.6217663948750847,4.237450128653577,1.607822089869523,1.0433310492063146,3.200303148996769,7.634752520448041
p1k_00592,0.6129736372575949,2.1589136663305517,3.214852771702284,1.1417305667520483,1.966929413419731,2.26193708841676,2.051989776338095,3.86198438202376
p1k_00867,2.455176923141344,1.886327382610188,2.8054735789379697,1.8383659179760587,1.6001001200890248,2.4108232016023385,2.7080437678105063,4.120041455369114
p1k_00875,2.3913492396727927,1.1385089136671267,1.4968101693285494,2.9229805589381974,0.7911821268115699,1.905441733014784,1.6289697208857212,2.4434190875221917
p1k_00158,2.300404018438611,2.9283521259567244,1.227069562827806,3.2882331021693942,2.523281243063686,1.1591751722269332,3.439368235296022,8.940130768139909
p1k_00687,3.084818006689868,3.115977957980222,1.637533116323777,3.903651679960484,3.45949278254899,1.290599195244586,3.9506006813059855,17.857081568128635
p1k_00069,2.19116829150182,2.0116524366967523,1.5926856061061283,4.182181494354286,1.6449380982798256,1.3912737995928042,2.9561780431796443,9.822563947211275
p1k_00624,1.3015420979571306,2.2464544554468557,1.722314462508412,5.350200222395021,2.373223571138054,1.2663271580919613,2.918710648852827,8.825863775926145
p1k_00993,3.188702527645574,2.1332125696968918,1.2097657539947566,5.603089134886374,2.192782496744187,1.1239526117879162,1.3470354908776156,9.830422034387354
p1k_00380,1.7745828596981503,1.5497877598522527,2.2079506381582727,1.2325761493608487,2.04238903292853,1.4375175745374555,1.5199999076335171,1.8672302983032252
p1k_00036,3.2718387365264388,1.9785182816811984,1.3055503555553478,4.263302362674687,3.027700264843333,1.659574994723675,4.256936252606398,18.19591569026414
p1k_00348,3.350410923326923,2.053517488665537,1.292439439482152,6.58555197701088,1.4590721629612602,1.70170379627339,4.110996498211184,5.863123082310612
