,b0060,b0231,b0779,b1061,b1183,b1184,b1728,b1741,b2616,b2699,b4043,b4044,b4058
p1k_00551,3.4868143328190504,2.4618267579331383,3.466236191526132,1.9847096857874007,1.7847436116875277,3.3076113928063497,1.0960736647630038,9.148196711425456,2.536020353054882,4.385939325200053,4.582957779674957,1.1796540711164378,7.38988346025712
p1k_00552,2.6735087750683983,1.4396109231821612,2.098418538098699,2.7845641395438023,2.647829407146159,2.914700382948077,1.392950437121398,5.148927652525464,1.37097750350809,2.672017578585309,5.269575252771771,1.8917001817393315,10.051126825561374
p1k_00553,2.725404057613108,1.983070789168219,1.784520996381326,2.700390575548227,1.9613800965347532,3.155870211036069,1.7386386653711845,5.169539454459465,1.289724732172352,2.721077995865145,4.820017942859165,1.8783692968782968,10.445058033261544
p1k_00554,2.862673884431256,1.6678953990960397,2.609431200890169,1.0262862527754484,2.504491253077869,4.2261070818542805,1.8228444245123088,7.835456479794631,1.4742646218789397,2.9699501646348705,4.8239493417788974,1.3937825328858675,9.282276576707549
p1k_00555,2.437806913803354,2.420348450424016,2.7309306966119924,1.5172310356195071,2.0764280658072427,3.4169037846154606,1.7569342631827598,7.564057755217684,1.7175749530319324,2.8720190011524367,4.485840806571576,1.413841967891753,6.980293608254614
p1k_00556,3.2729319215688357,2.8531172949507506,6.756500226763235,0.6824778396618136,3.125817821875764,3.876565931323124,1.1737482907649088,5.471678021640981,2.3604054818562616,2.3062507894174478,4.009657456333382,0.6100663297431979,12.624679764004991
p1k_00557,2.7175599730007947,2.282822250440469,7.570388868004617,1.252117603613084,3.139136288028149,3.532382938206076,1.5411781954054962,5.926074133022504,1.9825182958049363,2.331103913753178,3.897672281293676,0.5102130619781966,11.539032092503971
p1k_00558,1.3936221150428756,2.053017552529009,2.016195105534145,4.169026634309206,3.328300661527294,3.331970394484649,0.9470001583220626,2.0540053793270903,2.421349850092238,3.115226874296453,1.321176079210706,0.7430916905981498,2.597894047289184
p1k_00559,1.194227278338395,1.855366505272145,2.144130763922718,3.6775170901878105,3.431133181359832,3.461313905478961,0.9508793368312696,2.170191604955982,2.387297390375345,3.117069622090156,1.358572448395444,0.6759935695883064,2.5100113553902346
p1k_00560,2.302234922311813,2.0531494515367177,2.9946876960746027,2.7002353729964605,2.710224980161121,3.278930352760712,0.906952919124294,5.538966188931084,1.781248860198016,4.850715088784217,3.966115849407191,0.3689401859756934,3.946349418159085
p1k_00561,2.3505661798937005,2.3543398710897017,3.17412785585064,2.4019689989535475,1.9520776773941435,2.7128230224489265,0.9341684950503554,6.696777238214519,1.8349803004430485,4.933504558745254,4.372745709252197,0.5261342208190896,4.836278770060917
p1k_00562,1.085834479553801,1.7689068337841172,1.7161030171641791,3.3230368119243168,1.254579305103146,2.578026983372888,0.847114509787571,2.1254286471246577,1.5579088210720144,3.026579052703533,1.2067778184984652,0.4939512908542305,2.4524335153567973
p1k_00563,1.3079743598128022,1.9285666561174768,1.6739318032182744,3.754112395249968,2.043284863961615,2.53135542852454,0.785551894530269,2.177007913827986,1.557838738647591,3.084558654218084,1.246109863122689,0.5473656704317115,2.491265444462041
p1k_00564,1.3934707717278343,1.818406503434514,1.8523661401209028,2.8594670058407385,1.304589931214252,3.247283946122919,0.6201611670861914,1.7138911201257605,1.525739524376957,2.7573144638773983,1.181621917893613,0.4942010921368334,2.2371523589529727
p1k_00565,1.5239441167853796,1.6991794626006915,1.8042991036956555,3.032706331348172,1.998783436605127,2.336593559038375,0.955368933890986,2.20305735034788,1.530293209723128,2.8017166732765824,1.233810014165191,0.5580515096762603,2.399010611346695
p1k_00566,2.2608488557509347,1.871058554224352,1.9191518711217268,2.86506177307004,3.0878533693048875,2.892067618759199,0.8741157757546217,4.928025266842062,1.737908540968734,3.5777296383002137,3.1688153831565056,0.596810212899911,3.034000276366993
p1k_00567,2.1881050030235736,1.90620510557345,2.4508640843259792,2.875860427544716,2.816337879017733,3.523029220992942,1.0121887137455692,5.14248643795009,2.279826814182919,4.542657218221344,3.7382620818378967,0.394798720692717,3.636930916342219
p1k_00568,1.144228643537922,1.154795401695707,3.427711743938634,3.212725479768164,4.110671713561368,3.119226338711433,1.0444467268211146,4.113233217568729,2.589904850002135,4.235351348594191,3.930189094440271,0.3060590942114001,2.840716707679424
p1k_00569,1.1553849832971317,1.1000055173788,3.2834459347358846,2.8835482699741246,3.5732227662594074,3.226411150881488,1.0297205830259346,4.526887519210183,2.215986832731215,4.3370453869286045,4.170895402936869,0.3805308536268267,3.361440029301405
p1k_00570,1.841372287039207,1.448468448288385,2.8112946293633123,1.3059875149533713,2.097732489630731,2.8397177262122564,1.4636483384268324,3.5945132929839496,2.178753125574672,4.457431057350604,3.5658757961717367,0.6172127920834182,6.879211053228564
p1k_00571,2.109681593946544,1.763236935170303,4.115685642810185,1.7343689923103396,1.93301443222,3.3438290849363024,1.9240785994054372,4.204864619541551,2.6483458016042407,5.670562835759751,4.865425187364886,0.7529628847246225,8.378575609547172
p1k_00572,2.445790261499426,2.354548695527901,4.272412152109599,2.998589348076626,2.243381599638451,3.766453940763704,1.950531506389645,4.430945380253203,2.525926213110119,5.959886226176871,5.28509504982768,0.8051760405248641,8.92320051279855
p1k_00573,3.323705485157085,2.667962992614361,3.877397062589137,1.583673053149792,1.2682103333046488,3.319264920880332,2.436489416773948,3.7630102131085055,3.51519526852863,5.430137379931747,4.397084763666897,1.2006132892912085,8.074641533107064
p1k_00574,2.5526740335232447,2.157089005493601,3.7510911543364815,2.914676947372602,2.812659586077068,2.7688695797773337,1.3889750234411855,5.233116366926289,2.395736863546747,5.661371501495988,4.956279531508472,0.7453929587357984,7.702615753582205
p1k_00575,2.0955891913608915,1.8389553010390824,3.427034387025152,2.291610656894496,2.339804728810213,3.644463644929173,1.4721204779432508,4.406339740659876,2.5836919593826684,5.473411216262965,4.34063901422696,0.6113343883669913,6.775032029793074
p1k_00576,2.187860145896993,2.1112608994443423,3.492324546930363,3.153883062786829,4.410381952577547,4.257155977962675,1.2125914784733205,2.601737853535484,2.606231650286601,3.76966508947099,1.6339424019676734,0.7927422090919086,4.464019650847652
p1k_00577,1.773630968834469,1.8762224775525065,2.539935302526106,2.724799561580732,4.238331534836375,4.136815016849428,1.1438320917704154,2.3234918638732207,2.267899125997693,3.313365343731755,1.4107783859382306,0.6442896016294262,3.393720823897332
p1k_00578,2.649010084674877,1.9531998942801485,3.179929753746707,3.248924668793233,3.536350420727383,3.77038230582069,1.324971747244038,5.833402813915554,1.338167462789127,5.511037851206118,5.351116160905213,0.5169745871390847,4.335101982531453
p1k_00579,2.453384180186928,1.9938289933110047,3.5273076832802044,3.371932538752953,3.991856108926679,3.4915959090591397,1.0389713968334429,5.700928402918507,1.310314221049733,5.975207946536771,5.701620027119022,0.4007330104427235,5.125148723874009
p1k_00580,1.2165918022029345,1.755835533371592,2.0093838157829538,3.583979419636552,2.2383908542834297,2.914291774325204,0.6943309598530243,2.461268177371301,0.9680237111635368,2.8257020013200917,1.2387015752358996,0.5410062252266068,2.6029666254388824
p1k_00581,1.2236855331449383,2.184119803132688,2.3468589676128744,2.828506036627522,2.759615360638964,3.186588016791517,1.0541334929488329,2.433541369122759,1.2094962002851202,3.1038627386678783,1.0919872208546637,0.6145735335103406,3.5798721310791937
p1k_00582,1.201557431997644,2.047962688002552,2.6019115994684614,2.165371746369261,2.77931792066052,3.3896045584529,0.9347414383061772,2.829972353140618,1.031301111214087,2.6979072547693783,1.0620266419680835,0.495493691976021,2.6318931435995143
p1k_00583,1.0616836866723829,2.080721884453019,2.653313573485881,2.055859472463188,2.753372714941016,2.802869661488452,1.0009190243562742,2.1942481165726377,1.1211596231795125,2.8478250042768467,1.1147963469279254,0.4377702210936725,2.656979397386813
p1k_00584,5.029904476841986,2.566680943651744,4.597878805919047,2.4432395176575743,4.4937293937266665,4.223981186543075,1.203259514391852,4.772922354700956,1.6013936737407215,3.2310244614394588,3.648174620501536,0.7598106963414794,5.907207406667512
p1k_00585,4.431215502941306,3.1576814104957744,4.737647124761709,2.8590028160695664,5.65701424556811,5.406798521683712,1.4578749257104844,4.669374751295585,1.6956443522954323,3.060905924511442,3.57401832870916,0.670137489882578,5.828998478223088
p1k_00586,1.4200500226815207,2.02725360346228,3.5973578952941447,4.016369212739542,4.595978894807419,4.24878468714492,0.6950706238908273,2.499465940557153,2.1428912718876028,3.727975286222172,5.387687973782636,0.5141724425303845,4.574143653204532
p1k_00587,1.702412168402331,1.7393128603990682,3.4302904128306806,4.4011068351001565,4.242349972939724,3.4521263882113176,0.5150635581427674,2.4405981133331784,1.916533496132673,3.298129669520615,5.26398718906902,0.576330390240027,4.336102909994169
p1k_00588,2.415843116673647,2.415751744058761,4.066912371973111,3.8166510595326906,2.762009090703966,2.590929390683958,0.6382593503303966,3.755929306312092,1.711203954962779,3.904659449155504,6.050956192764313,0.8213515960903259,8.077200937740766
p1k_00589,3.117309847683174,2.1781983469725086,3.64802872374846,3.443951411929727,3.078368485830572,3.314381084844027,0.7626238181974069,3.1615206308335235,2.0856725024036757,3.5794421638238574,6.582371871915561,0.7307317371674464,6.634930851182499
p1k_00590,2.8878978510415863,1.8383600872562824,3.7881664698387447,3.590603494671014,2.6358288991191428,3.343444520188858,0.9379656859423052,3.214842427643329,1.9499274725412232,4.277113085164115,5.56208269383046,0.9503484968433488,7.313130735238402
p1k_00591,3.9936769932721674,2.952993434749807,4.571544400744956,4.548258430495066,3.76031353017099,5.161416730918613,1.1265847118930976,4.766707308801874,2.542736708972305,4.708123468743394,5.365718050240178,1.201811947306615,9.898479797645752
p1k_00592,4.414850509958691,2.6215084642619564,5.7076028310290585,2.337343315899862,2.0027767034193102,5.376229384228344,1.0032373096453313,4.248511276121839,1.9973633371671853,4.847009731321098,6.793876034023586,1.2632823615496949,11.52215770281968
p1k_00593,5.562113629180196,3.087660257029768,6.166270057532843,1.8487474328300832,2.7449709228220245,7.421978053249428,1.5520587372842058,6.113291623935784,1.8578689618909767,4.637546668767852,6.172133260503317,1.4867354996852382,11.322357358448274
p1k_00594,2.3097494838949504,2.0579762086914832,2.6790804862808493,2.635881090214031,1.9914238243500968,3.229520390225713,1.2277086512981388,6.116596519405899,1.6961538655184645,4.3358728256438885,4.54190226272888,1.2541848659252155,9.651290728044277
p1k_00595,2.5175290330396405,1.7976939078066507,2.080742869245525,2.839320692081148,1.909047357576836,2.480919099442908,1.368695012104098,7.060445091150412,1.406526844783265,2.94280236316226,4.859270702444068,1.7720647611548774,8.024215946133985
p1k_00596,2.466333902510036,1.72025628897224,1.779676911155781,2.715889436775479,2.316628362260932,3.076237511854317,1.0507837704033245,6.691101197518757,1.4577012455325296,2.681313588223807,4.777454499388923,1.37138823914861,6.464449768173672
p1k_00597,2.825391378134052,1.7616298255545044,1.7941878087665757,2.62540725318673,2.907677769836654,3.164173555349434,1.335605844832455,5.472441738274043,1.177622747063734,2.6070900246376394,4.654674974027549,1.3782038130196288,7.559648918143609
p1k_00598,2.8212728693346585,2.1452062622925725,2.601933571695411,2.7183602413923444,2.729130075832092,3.800742478826031,1.3830710899313396,8.343420346069003,1.6340654481980328,3.284633676778831,4.970152772455019,1.5588651502634108,7.412293386972381
p1k_00599,2.4786748850575933,1.968893202343202,2.3201572304479727,2.8303747641247985,1.7827403404938107,3.5123929309206408,1.5902187413529691,6.031378113008739,1.493642972511916,2.7432171560246035,4.624363974603763,1.3928475232853337,6.57371032279328
p1k_00600,2.9271126480358816,2.683819685104459,2.1621597698564194,3.896427036352706,2.721444681761839,3.4255540599358087,1.69074754741459,9.63949305827158,1.704519393365446,3.8072652707349457,3.2882069139266794,1.2869947005548787,4.604604751295872
p1k_00601,3.772348724002868,3.331529041784906,3.2475168809946178,2.679316132860925,2.530989211703938,3.5429211310833373,1.6797988317274335,14.082298563848092,2.168223214384087,4.795888992627495,4.162011738376125,1.402472318778717,6.772235791650215
p1k_00602,3.816243356708128,3.4893920732817434,2.5689010696210657,3.7854501979880704,4.42008950225642,4.093547344151088,1.670786912694442,11.662291617205714,1.935389202049398,4.252352993848588,3.430906312812162,1.3450039092714552,5.267912442905733
p1k_00603,4.64322856190925,4.49165744437826,3.05748755179598,4.080626399105042,3.4582700720456456,4.292479026243334,1.8272923089713375,12.484449957546117,2.424444190510346,4.4722418549999245,3.727282852263008,1.577399384662484,6.1194480398119175
p1k_00604,4.305956067038406,4.424064312062139,3.521597992674089,4.051935252724609,3.7857995042278114,4.9730055940332045,2.4208709008923037,14.144737331998629,2.684606528585784,4.500251226084639,3.857384536235796,1.7201379637563607,6.500126698546228
p1k_00605,4.864413431069797,3.446118945084734,3.83218674161948,2.719828263281839,2.9422523776779976,4.515899917193302,2.7216578735076102,11.764000748350409,2.550358587013603,4.585018865691648,3.802040879736083,1.4943521510465565,7.894553207377835
p1k_00606,4.839408839161282,5.546945601018461,5.778106598571038,3.533543153338484,2.335065417500764,3.167375275010188,2.0006368818349323,24.36594048272706,2.344385736563284,6.77052662101743,5.893832894977743,2.876665056184717,15.9920350603766
p1k_00607,3.169096291508212,3.549114286579288,5.824151475996284,2.625042562757084,2.4927915567207983,3.310663674749504,1.1804439803143705,15.99035110780464,1.5625027013542376,7.4551207659406575,6.003336735482905,1.7241508264321097,14.917240542330577
p1k_00608,3.366346234580757,4.062626008233579,4.908522790999648,3.520316849842196,3.2996738201191533,4.255155105995902,1.776496798832791,15.168496828488436,1.644401349520529,5.753932784104014,5.040548095526327,1.7563362563190477,13.330912776600634
p1k_00609,4.249488652549972,4.351898802309249,3.967265102039656,4.262970899485821,3.5435065529694763,2.834309838306354,2.5270883316239727,19.856176148642685,1.7646054550852637,4.292045496447074,4.294985202918927,2.6382658593411965,14.190272184743842
p1k_00610,3.974738745468927,4.691285163939428,6.444426707622296,3.1342128105959226,2.9333016536623084,4.378594240420518,1.9178422646945048,19.973803068043637,1.9172925096497928,7.36194898740891,5.44214460342487,1.9834716637264005,16.372066764115186
p1k_00611,3.390819707043578,3.978605014085187,5.5995265271899255,2.9688699230264763,3.2666144357719658,4.081204506736761,1.198624960153441,17.400102010681028,1.5906936408314,7.151313813728566,5.276921587717742,1.5096612643523064,14.376914150818962
p1k_00612,1.2284713610366231,2.013361585007243,1.89407746614023,3.486057239342696,2.2968219944126447,2.58566412718908,1.1398437152123837,2.0218544069490085,1.4632795497249285,2.494950768620006,1.1891249100237156,0.5740849249089175,2.354497211479655
p1k_00613,1.3206540435871554,1.9551027634849227,1.9777264226205185,3.627090983648513,1.9733702931032369,1.990380881616504,0.9589139426011812,2.263587900575196,1.4000278459134037,2.552125723000502,1.1078429426359253,0.5877689882816899,2.459314231937357
p1k_00614,3.0185336832432044,3.052468469587837,7.019928225863978,2.018732926195672,4.040807083735426,3.249467683025873,1.153290059301466,2.039956585520049,3.090082536042794,3.077934411004786,1.9050052676354745,0.5244183412356904,7.109736963803633
p1k_00615,2.865746232986122,2.742019087665704,7.025968415054572,2.0202400110528465,4.034423273638272,4.113571657064671,1.0605425357683986,2.3271445094041177,2.8932177604485414,3.1561844016672334,1.908891303726616,0.5255660798779427,6.925351179362925
p1k_00616,1.9523715432141056,2.137811083515889,4.419363227238697,7.966721018556584,2.8968351267158168,4.479192818223156,1.1114783199431204,2.717782705270733,1.4075248739380628,2.3567103696697025,1.393596820948914,0.7738894363666801,4.056099625210412
p1k_00617,1.975347947401847,2.27870347719513,4.305186084318705,8.156208743426609,2.2030451202945125,4.288138852856457,0.8340080424794889,3.047937099213163,1.4245177260364827,2.411781696566597,1.394101013973232,0.5941716796859559,4.133747067608967
p1k_00618,3.602241292616795,2.4446978351958144,3.763213041531542,7.103728746926272,1.9126956779710091,3.862992613584424,1.344028988484066,2.8887765376019447,1.4246332615106012,2.660578200015621,1.360903769096346,0.5839319573399887,3.5807944615548
p1k_00619,3.337598403789913,2.5320930179427847,3.897066670085115,6.223227352448863,1.9361814719066592,3.3246302323353505,1.4031167401113511,2.836689329121638,1.54295756937216,2.860491396134261,1.2987778936515175,0.4902183905303213,3.80813695936576
p1k_00620,2.6727000373133936,2.176010484758023,3.9065407057457153,10.383952953903435,2.4989097355334926,3.882887959586663,1.6385342004786587,2.872566769415038,1.4879290077020049,2.199659907667305,1.676832675206113,0.753728841136612,3.8347165971546127
p1k_00621,2.810230029271121,1.832380818744388,3.8884593098068936,9.578035707242076,2.1551424794024987,4.01871678080612,1.6259053159522878,2.701571722933294,1.2105419087060143,2.256232130797395,1.5901547875624455,0.7297746164285243,3.795947888760496
p1k_00622,5.721193022251765,4.615875180217921,5.145429346693121,5.976665194461784,2.185151718839869,4.213764407467258,1.6805612578107287,3.879730230756696,1.798412697872641,2.689190043062116,1.5825745193067802,0.6159932614455834,4.789426354723622
p1k_00623,6.303222718860976,4.451598825428861,5.566962461416908,5.768684280469136,3.1969979410820786,3.924499917060473,1.6985565598591532,3.7764210050759286,1.865999588449503,2.6928169147467926,1.7565013678030168,0.5655147375294927,4.881756507172523
p1k_00624,2.4239393513026406,2.281242898842927,4.822522147878989,8.192960441493488,2.300222929715793,4.086684095517818,0.9723324662611098,2.6725527691087665,1.347710996703176,2.4451154094633663,1.4416512766986855,0.7336817422011601,4.940701990400918
p1k_00625,2.338361425165377,2.426457778916815,4.811377441603076,8.285801864129374,2.274736533632442,3.7065260579838446,1.1656420079756211,2.547822557610133,1.4917955372334333,2.452401589791971,1.510304886505298,0.6724722638572264,5.129628421136076
p1k_00626,1.8695457226760943,1.852357054825472,4.249531351038034,10.18497731584664,1.9682360280805429,3.2724065981626933,1.155529002251754,2.5897960120029024,1.4855319137605527,2.327973127700389,1.3317453762995233,0.7183406707857883,4.181371119149585
p1k_00627,1.836096032053267,2.358508378518055,4.276168023504553,9.624435906365004,2.223354688899968,3.626943850982716,0.9075683491762124,2.447342862299615,1.3693547207486636,2.514356792960468,1.4110508380355054,0.6293791726391279,4.610776272719698
p1k_00628,1.9755150442589,1.932132100399744,4.136506075171282,9.016554930692264,2.409899722128976,3.00946525171612,1.386719210038135,2.787480574190404,1.4069827296756263,2.23743099863936,1.333267685336037,0.6159229364390634,4.142929769174938
p1k_00629,2.06776823958536,1.805856362912626,4.2925613987605375,9.077189291463636,2.022472966613878,3.422416226982435,1.24602280228401,2.6404520378506926,1.5109406329136734,2.2554680052901226,1.3434230476608249,0.6887635184332441,4.371650619411969
p1k_00630,1.992237345032212,2.4374221066369235,5.481179395703937,5.843642977041145,2.9863194697423583,5.14776213561026,0.9941803660076628,2.6390198751145544,1.230372646549126,2.3788565584538723,1.3761416517124665,0.6216458461479832,6.7301119634957605
p1k_00631,1.9698802510946576,1.879876542994863,5.387917050473603,7.57540219753754,2.987259151206928,3.821123389184761,1.2278608666643125,2.048096336334958,1.35617768098362,2.4445834872314887,1.4011578418684136,0.7374029448398626,6.717054916617826
p1k_00632,2.519256661291274,2.5866746081668244,4.652732820974788,8.062497834885756,2.2362756111994804,4.133439203112589,1.086633539251848,2.988480537017843,1.5416519981366548,2.3327312816048558,1.4170809953784484,0.7945466639159163,4.0407933930863225
p1k_00633,2.152573931891058,2.4051249513264072,4.410783550250351,8.42457945810023,2.223260374843932,3.632640172168294,1.3980937667430382,2.916750395263209,1.514653689992309,2.3446984131271957,1.4639297598642445,0.8262537273766202,4.125199014909019
p1k_00634,2.169410944569825,3.371755286710745,5.686179979277807,6.138720059700556,2.6858063083049566,4.726088761256893,1.011658242246132,2.482686057016406,1.5518251652917217,2.6106399063914667,1.3712731494419623,0.5675995831563403,6.062408206947319
p1k_00635,2.4520647945394343,3.760843581460176,6.410393193648739,5.387091900933749,2.4391776783776904,4.938940320259337,1.1082881434975975,2.7175900026184383,1.7482988757653823,2.6860440210390117,1.291045517818349,0.5962036434921861,6.78234928595255
p1k_00636,2.7013116387615046,2.344519044336197,4.688970413631065,6.963735061319423,2.210340406573527,4.13328688384902,1.2538303022566983,2.522916704989163,1.4177807834095923,2.2532259499275944,1.2813275644484343,0.6941393893614339,4.834882211950564
p1k_00637,2.5091555717974026,1.8308245199849755,4.702696029456537,7.8584383024540445,2.1816818365917823,3.101516031264256,1.258867632120645,2.270692643672281,1.2745502979689516,2.157118263377438,1.2881423521724724,0.4998292335436509,5.177175913945218
p1k_00638,1.737601764158249,2.272953301716537,4.8456295450069,8.54081408617873,1.9386519233769728,4.031283379060896,1.0749448192235287,2.262662996454828,1.2550525420193734,2.1963513111537742,1.3478555688409095,0.6113932870572658,4.959013139671979
p1k_00639,1.89015425340144,2.6853455108905577,4.834262072981218,7.82792229003348,2.123880224291037,4.06086173516684,0.9780003712914532,2.566050227837444,1.2733924636305478,2.2194814654686987,1.26608079557077,0.5944804254416541,4.90097349664284
p1k_00640,1.91543598387338,2.4485327402629538,4.998838801805704,9.690852745403278,2.6976943639505424,4.083221469788245,1.5073312537903194,2.9852463950920907,1.6293487318443105,2.1816615788981126,1.5247162047471192,0.7676234399076302,4.1719336801673
p1k_00641,1.8411558283291092,2.5252482585808225,5.238388635311469,9.53262969835863,2.547543169768823,4.620830653923173,0.9954555010473782,2.953137037686533,1.5261126567356935,2.276756233414946,1.6629667060698974,0.7310084347797797,4.140501665346024
p1k_00642,2.193768720969609,2.223693238424379,4.608273595990156,9.20893226564611,2.762481590025447,4.424787268234468,1.7192995911330713,2.3123902572490573,1.514715012504045,2.273434463528325,1.3223849641222665,0.7592056757689546,4.187457441643464
p1k_00643,2.359165112509708,2.7399552448161706,4.5692166508215655,10.268176801379807,2.2904961628731693,4.169401344679613,1.1445910491643816,2.47837959965679,1.4913128228662549,2.24959412373494,1.4318782171630242,0.7368401145983549,4.209395113107489
p1k_00644,1.8996285024636277,2.354656019870208,4.009084550904175,10.122507648549112,2.5187128908058423,4.0085582950719525,0.8514152588019607,2.525670242967473,1.177042613117918,2.3688818914953824,1.3432499180239197,0.7895282724423507,4.193191777512523
p1k_00645,2.1774750165026084,2.1775509723774227,4.233853414874244,9.405875198642129,2.8200919599218808,4.1635527579191685,1.1090898012742514,2.978923842655287,1.43026452333063,2.2968679251015365,1.433214761618577,0.7082016528957183,3.9729045782473538
p1k_00646,3.2218464382288263,4.449940478462199,7.827349731785519,3.013101544499139,4.287664563586233,6.071027385560075,1.2652750884116122,3.44056528440618,1.1815985534304143,2.707541469981189,1.3815007563466168,0.4442018390672415,11.23651399051228
p1k_00647,3.022978367405782,3.05866375866134,7.851115733125871,4.323615567083915,4.049817752078252,5.21913247235072,1.0836356417731128,2.829111286504978,1.3235299447018265,2.734268142125229,1.3620786115200612,0.5110035592526067,11.626593787172542
p1k_00648,2.172962211779593,2.315092614228839,4.340600987412815,9.613281760030343,2.2119853628464994,3.6486180765470433,0.9470424859291816,2.416773382624862,1.4073624568979148,2.470624922860327,1.4577593963095887,0.6828164673076622,3.875609490568704
p1k_00649,2.4677076685846804,2.45899313971518,4.185726382834973,8.183020935878142,3.101793196778269,4.183296956192804,1.2896447753761295,2.7280258462251656,1.5344711430158766,2.5079504485183914,1.4658288993734534,0.6150202891531588,3.814956746347885
p1k_00650,2.3061270968912155,2.3525187866240675,4.752510617576,7.423841154901335,1.866537123960511,3.645832926189457,0.9750581316024184,2.4051927284586894,1.4829903859471412,2.347429261978075,1.25653022177139,0.687935839014851,4.355548147482593
p1k_00651,2.4834297928151714,2.306413969348655,4.763082660355856,6.647972742985888,1.9567611477583435,3.677514056806945,1.182772299432847,2.3044447198283744,1.2766743137703689,2.296217804011921,1.3594545441303718,0.6388841152186853,4.477034932333708
p1k_00652,2.357839089346456,2.2612390944433507,3.894657708275918,11.622893968291551,1.728458780171225,3.229871776188402,1.307808275991822,2.350919483400012,1.3077501785588466,1.94694554198682,1.353630799551692,0.7093674458350117,3.197762221043689
p1k_00653,2.5551705217325176,2.656551853142969,3.858639995011977,11.188713090039585,1.6606008800916368,3.675657085505769,1.297126962345181,2.6278161010689063,1.09339844508188,1.997947415552192,1.47314378467192,0.6438241398322769,3.247135312677197
p1k_00654,2.348698443078933,2.9803314390962607,4.2244366835593725,7.9986429440238895,1.9875676188176683,3.492716532689119,1.054987877851676,2.6441910257064136,1.351866682609013,2.682717874668006,1.4226534730282427,0.5523549333525976,4.587091778052112
p1k_00655,2.40377753405283,3.2973719316979246,4.737902966150318,7.481845149607238,2.3324477643741743,3.924188748426325,1.375973671378513,3.594178427454967,1.4524025236142488,2.6552426185395395,1.2570052662741356,0.4890404951340094,4.804940672886856
p1k_00656,2.403448917494443,2.377936056416782,3.947014573278062,11.328094786088638,1.575608959729543,3.473287111972567,1.3309896032685469,2.4484380930015246,1.5098287517087428,2.2857542256911234,1.4497901165020817,0.6714272526140221,3.517599369323691
p1k_00657,2.600926488270989,2.3179810242182493,4.017623496100041,9.56187561096597,1.9210205004289649,3.977795277852704,1.2241070276036246,2.5566148850639148,1.2840427595094506,2.1908621876854126,1.5113680647071024,0.7609923294353528,3.63466899853072
p1k_00658,2.950195677052045,4.013422402242637,4.71410161829338,5.565383683754272,2.898213607507381,4.249866547305135,1.5685350483042355,3.0694473784824554,1.36499620960747,2.873976661000507,1.4548948181112908,0.4978740283003166,4.216586440048614
p1k_00659,2.651483893828958,3.363969002845546,4.653688727344201,5.427405874767345,3.292239577420158,4.40228508531311,1.50202202597646,3.752366377218236,1.4849176913662785,2.9516867205092367,1.4132691060639757,0.5440446201685367,4.255595578824481
p1k_00660,1.8712575251409087,1.878578800773801,3.982397555864845,8.972377070630934,2.57503451163996,3.4956703749789866,1.1213760588492456,2.352071904410024,1.1350152385023045,2.234055554623565,1.446514530025912,0.7509439526079521,4.120481720532256
p1k_00661,2.7561588891045474,3.5594297399805006,4.186823398382234,9.171656718532873,2.4635074046238032,4.061773745805403,1.2986031085913956,2.688383948404444,1.3149928197525882,2.3785638064349515,1.5310278062054925,0.5485935708590352,4.170100476184213
p1k_00662,2.97730739557864,5.328573879899561,7.082971464273617,4.959548800232482,3.643781678637994,6.2472376359709845,2.6156697715395376,6.355785934769651,2.885557422740494,3.0324285899270818,1.5661870301921896,0.7238095490064991,7.141852968361608
p1k_00663,2.221921814911902,3.049551671316736,6.3396217836754,7.210593740945274,3.193184118769649,5.841934732009553,1.2238271074867864,3.2421261169438806,2.0782862044558668,2.9890956448534896,1.7968799372334645,0.7106308359083646,6.157426454513727
p1k_00664,1.7193522698780226,2.5626301862532914,5.025110678063474,10.220372296280724,2.6136189370241945,4.162019631433626,1.170316421689306,2.490767372420849,1.7344078193255812,2.6484323614708867,1.4151952089495978,0.6820438853757845,5.469145732136822
p1k_00665,1.6309790865318563,2.272327506681329,4.875672709303984,10.503622924243702,2.388508289829584,4.099219276346854,1.187767533025616,2.4172731856201435,1.5192816534463074,2.630728948172108,1.4392806377368264,0.7203409204529944,5.577180538077666
p1k_00666,1.6484845948130369,2.28226988410399,3.003497668591579,4.669244316353908,1.8454321055175915,3.965275906253767,2.015734390262026,2.7678911141027567,1.4704562420156422,2.060656861849488,1.649680636988919,0.8860808242780354,3.7033538076976
p1k_00667,1.8959324099113903,3.116684808389058,3.4054898848010677,4.385806268056923,3.1996286940313303,4.033903682110942,2.626377014655102,3.374851775600733,2.131908278372955,2.496262993193393,1.5324046992193257,0.7754541456019557,3.910801989941577
p1k_00668,2.5742382972029443,2.632772769491734,2.9348754913728152,11.491493795288935,2.6726954169965955,4.119061432480315,1.4222449939390824,3.048445187749516,1.9417480767383024,2.7725874614254638,1.6424825975842237,0.8447660002166977,3.741311460936459
p1k_00669,2.6506993356081416,2.500051068335302,2.819054268640833,12.325613529425052,2.059030362307451,3.761113897359396,1.4237273516184334,2.559160872332441,2.0574875659364693,2.7429554182622025,1.6642566788894244,0.7962877093508621,3.799594461562967
