,ID,gene,TU,Sigma70,Sigma32,Sigma38,Sigma24,Sigma28,Sigma54,Sigma19,unknown
1548,b1735,chbR,chbBCARFG,0,0,0,0,0,0,0,1
1549,b1736,chbA,chbBCARFG,0,0,0,0,0,0,0,1
1550,b1737,chbC,chbBCARFG,0,0,0,0,0,0,0,1
1551,b1738,chbB,chbBCARFG,0,0,0,0,0,0,0,1
1552,b1739,osmE,osmE,1,0,1,0,0,0,0,0
1553,b1740,nadE,nadE,1,0,0,0,0,0,0,0
1554,b1741,cho,cho,1,0,0,0,0,0,0,0
1555,b1742,ves,ves,0,0,0,0,1,0,0,0
1556,b1743,spy,spy,1,0,0,0,0,0,0,0
1557,b1744,astE,astCADBE,1,0,0,0,0,0,0,0
1558,b1744,astE,astCADBE,0,0,0,0,0,1,0,0
1559,b1744,astE,astCADBE,0,0,1,0,0,0,0,0
1560,b1745,astB,astCADBE,1,0,0,0,0,0,0,0
1561,b1745,astB,astCADBE,0,0,0,0,0,1,0,0
1562,b1745,astB,astCADBE,0,0,1,0,0,0,0,0
1563,b1746,astD,astCADBE,1,0,0,0,0,0,0,0
1564,b1746,astD,astCADBE,0,0,0,0,0,1,0,0
1565,b1746,astD,astCADBE,0,0,1,0,0,0,0,0
1566,b1747,astA,astCADBE,1,0,0,0,0,0,0,0
1567,b1747,astA,astCADBE,0,0,0,0,0,1,0,0
1568,b1747,astA,astCADBE,0,0,1,0,0,0,0,0
1569,b1748,astC,astCADBE,1,0,0,0,0,0,0,0
1570,b1748,astC,astCADBE,0,0,0,0,0,1,0,0
1571,b1748,astC,astCADBE,0,0,1,0,0,0,0,0
1572,b1749,xthA,xthA,0,0,1,0,0,0,0,0
1573,b1757,ynjE,ynjE,0,0,0,0,0,0,0,1
1574,b1758,ynjF,ynjF,0,0,0,0,0,0,0,1
1575,b1760,ynjH,ynjH,0,0,0,0,1,0,0,0
1576,b1760,ynjH,ynjH,0,0,0,0,1,0,0,0
1577,b1761,gdhA,gdhA,1,0,0,0,0,0,0,0
1578,b1762,ynjI,ynjI,0,0,0,0,0,0,0,1
1579,b1763,topB,ydjA-selD-topB,0,0,0,0,0,0,0,1
1580,b1763,topB,selD-topB,0,0,0,0,0,0,0,1
1581,b1763,topB,selD-topB,0,0,0,0,0,0,0,1
1582,b1764,selD,ydjA-selD-topB,0,0,0,0,0,0,0,1
1583,b1764,selD,selD-topB,0,0,0,0,0,0,0,1
1584,b1764,selD,selD-topB,0,0,0,0,0,0,0,1
1585,b1765,ydjA,ydjA-selD-topB,0,0,0,0,0,0,0,1
1586,b1778,msrB,msrB,1,0,0,0,0,0,0,0
1587,b1779,gapA,gapA-yeaD,0,1,0,0,0,0,0,0
1588,b1779,gapA,gapA,1,0,1,0,0,0,0,0
1589,b1779,gapA,gapA,1,0,0,0,0,0,0,0
1590,b1779,gapA,gapA,1,0,0,0,0,0,0,0
1591,b1779,gapA,gapA,0,0,0,0,0,0,0,1
1592,b1779,gapA,gapA,0,0,0,0,0,0,0,1
1593,b1780,yeaD,gapA-yeaD,0,1,0,0,0,0,0,0
1594,b1781,yeaE,yeaE,1,0,0,0,0,0,0,0
1595,b1782,mipA,mipA,0,0,0,0,0,0,0,1
1596,b1783,yeaG,yeaGH,0,0,0,0,0,1,0,0
1597,b1783,yeaG,yeaGH,0,0,0,0,0,0,0,1
1598,b1784,yeaH,yeaGH,0,0,0,0,0,1,0,0
1599,b1784,yeaH,yeaGH,0,0,0,0,0,0,0,1
1600,b1789,yeaL,yeaL,0,0,0,0,0,0,0,1
1601,b1790,yeaM,nimR,0,0,0,0,0,0,0,1
1602,b1791,yeaN,nimT,0,0,0,0,0,0,0,1
1603,b1794,yeaP,dgcP,0,0,0,0,0,0,0,1
1604,b1796,yoaG,yeaR-yoaG,1,0,0,0,0,0,0,0
1605,b1797,yeaR,yeaR-yoaG,1,0,0,0,0,0,0,0
1606,b1798,leuE,leuE,0,0,0,0,0,0,0,1
1607,b1804,rnd,rnd,1,0,0,0,0,0,0,0
1608,b1805,fadD,fadD-sroD,1,0,0,0,0,0,0,0
1609,b1806,yeaY,yeaY,0,0,0,1,0,0,0,0
1610,b1810,yoaC,yoaC,0,0,0,1,0,0,0,0
1611,b1814,sdaA,sdaA,0,1,0,0,0,0,0,0
1612,b1816,yoaE,yoaE,1,0,0,0,0,0,0,0
1613,b1817,manX,manXYZ,1,0,0,0,0,0,0,0
1614,b1818,manY,manXYZ,1,0,0,0,0,0,0,0
1615,b1819,manZ,manXYZ,1,0,0,0,0,0,0,0
1616,b1821,mntP,mntP,1,0,0,0,0,0,0,0
1617,b1823,cspC,yobF-cspC,0,0,0,0,0,0,0,1
1618,b1823,cspC,yobF-cspC,1,0,0,0,0,0,0,0
1619,b1824,yobF,yobF-cspC,0,0,0,0,0,0,0,1
1620,b1824,yobF,yobF-cspC,1,0,0,0,0,0,0,0
1621,b1826,mgrB,mgrB,0,0,0,0,0,0,0,1
1622,b1829,htpX,htpX,0,1,0,0,0,0,0,0
1623,b1838,pphA,pphA,0,1,0,0,0,0,0,0
1624,b4432,ryeA,ryeA,0,0,0,0,0,0,0,1
1625,b4433,sdsR,sdsR,0,0,1,0,0,0,0,0
1626,b1845,ptrB,ptrB,0,0,0,0,0,0,0,1
1627,b1846,yebE,yebE,1,0,0,0,0,0,0,0
1628,b1848,yebG,yebG,1,0,0,0,0,0,0,0
1629,b1850,eda,edd-eda,1,0,0,0,0,0,0,0
1630,b1850,eda,eda,0,0,0,0,0,0,0,1
1631,b1850,eda,eda,0,0,0,0,0,0,0,1
1632,b1850,eda,eda,0,0,0,0,0,0,0,1
1633,b1851,edd,edd-eda,1,0,0,0,0,0,0,0
1634,b1852,zwf,zwf,1,0,0,0,0,0,0,0
1635,b1854,pykA,pykA,1,0,1,0,0,0,0,0
1636,b1854,pykA,pykA,1,0,1,0,0,0,0,0
1637,b1857,znuA,znuA,0,0,1,0,0,0,0,0
1638,b1858,znuC,znuCB,1,0,0,0,0,0,0,0
1639,b1859,znuB,znuCB,1,0,0,0,0,0,0,0
1640,b1860,ruvB,ruvAB,0,0,0,0,0,0,0,1
1641,b1860,ruvB,ruvAB,0,0,0,0,0,0,0,1
1642,b1861,ruvA,ruvAB,0,0,0,0,0,0,0,1
1643,b1861,ruvA,ruvAB,0,0,0,0,0,0,0,1
1644,b1862,yebB,yebB,0,0,0,0,0,0,0,1
1645,b1862,yebB,yebB,1,0,0,0,0,0,0,0
1646,b1863,ruvC,yebC-ruvC,1,0,0,0,0,0,0,0
1647,b1863,ruvC,ruvC,1,0,0,0,0,0,0,0
1648,b1863,ruvC,nudB-yebC-ruvC,1,0,0,0,0,0,0,0
1649,b1864,yebC,yebC-ruvC,1,0,0,0,0,0,0,0
1650,b1864,yebC,nudB-yebC-ruvC,1,0,0,0,0,0,0,0
1651,b1865,nudB,nudB-yebC-ruvC,1,0,0,0,0,0,0,0
1652,b1866,aspS,aspS,0,0,0,0,0,0,0,1
1653,b1866,aspS,aspS,0,0,0,0,0,0,0,1
1654,b1876,argS,argS,1,0,0,0,0,0,0,0
1655,b1877,yecT,yecT,0,0,0,0,0,0,0,1
1656,b1878,flhE,flhBAE,1,0,0,0,0,0,0,0
1657,b1879,flhA,flhBAE,1,0,0,0,0,0,0,0
1658,b1880,flhB,flhBAE,1,0,0,0,0,0,0,0
1659,b1881,cheZ,tar-tap-cheRBYZ,0,0,0,0,1,0,0,0
1660,b1882,cheY,tar-tap-cheRBYZ,0,0,0,0,1,0,0,0
1661,b1883,cheB,tar-tap-cheRBYZ,0,0,0,0,1,0,0,0
1662,b1884,cheR,tar-tap-cheRBYZ,0,0,0,0,1,0,0,0
1663,b1885,tap,tar-tap-cheRBYZ,0,0,0,0,1,0,0,0
1664,b1886,tar,tar-tap-cheRBYZ,0,0,0,0,1,0,0,0
1665,b1887,cheW,motAB-cheAW,0,0,0,0,1,0,0,0
1666,b1888,cheA,motAB-cheAW,0,0,0,0,1,0,0,0
1667,b1889,motB,motAB-cheAW,0,0,0,0,1,0,0,0
1668,b1890,motA,motAB-cheAW,0,0,0,0,1,0,0,0
1669,b1891,flhC,flhDC,1,0,0,0,0,0,0,0
1670,b1891,flhC,flhDC,0,0,0,0,0,1,0,0
1671,b1892,flhD,flhDC,1,0,0,0,0,0,0,0
1672,b1892,flhD,flhDC,0,0,0,0,0,1,0,0
1673,b1896,otsA,otsBA,0,0,1,0,0,0,0,0
1674,b1896,otsA,otsA,0,0,1,0,0,0,0,0
1675,b1896,otsA,otsBA,0,0,1,0,0,0,0,0
1676,b1897,otsB,otsBA,0,0,1,0,0,0,0,0
1677,b1897,otsB,otsBA,0,0,1,0,0,0,0,0
1678,b4460,araH,araFGH,1,0,1,0,0,0,0,0
1679,b4460,araH,araFGH,0,0,1,0,0,0,0,0
1680,b1900,araG,araFGH,1,0,1,0,0,0,0,0
1681,b1900,araG,araFGH,0,0,1,0,0,0,0,0
1682,b1901,araF,araFGH,1,0,1,0,0,0,0,0
1683,b1901,araF,araFGH,0,0,1,0,0,0,0,0
1684,b1902,ftnB,ftnB,0,0,0,1,0,0,0,0
1685,b1902,ftnB,ftnB,1,0,0,0,0,0,0,0
1686,b4663,azuC,azuC,1,0,0,0,0,0,0,0
1687,b1904,yecR,yecR,0,0,0,0,0,0,0,1
1688,b1905,ftnA,ftnA,1,0,0,0,0,0,0,0
1689,b1907,tyrP,tyrP,0,0,0,0,0,0,0,1
1690,b1907,tyrP,tyrP,1,0,0,0,0,0,0,0
1691,b1909,leuZ,glyW-cysT-leuZ-3'ETS<sup><i>leuZ</i></sup>,1,0,0,0,0,0,0,0
1692,b1910,cysT,glyW-cysT-leuZ-3'ETS<sup><i>leuZ</i></sup>,1,0,0,0,0,0,0,0
1693,b1911,glyW,glyW-cysT-leuZ-3'ETS<sup><i>leuZ</i></sup>,1,0,0,0,0,0,0,0
1694,b1913,uvrC,uvrYC,1,0,0,0,0,0,0,0
1695,b1913,uvrC,uvrC,1,0,0,0,0,0,0,0
1696,b1914,uvrY,uvrYC,1,0,0,0,0,0,0,0
1697,b1915,yecF,yecF,0,0,0,0,1,0,0,0
1698,b1916,sdiA,sdiA,1,0,0,0,0,0,0,0
1699,b1916,sdiA,sdiA,1,0,0,0,0,0,0,0
1700,b1916,sdiA,sdiA,1,0,0,0,0,0,0,0
1701,b1916,sdiA,sdiA,1,0,0,0,0,0,0,0
1702,b1916,sdiA,sdiA,0,0,0,0,0,0,0,1
1703,b1916,sdiA,sdiA,1,0,0,0,0,0,0,0
1704,b1919,dcyD,dcyD-tcyLN,0,0,0,0,0,0,0,1
1705,b1921,fliZ,fliAZ-tcyJ,1,0,0,0,0,0,0,0
1706,b1921,fliZ,fliAZ-tcyJ,0,0,0,0,1,0,0,0
1707,b1922,fliA,fliAZ-tcyJ,1,0,0,0,0,0,0,0
1708,b1922,fliA,fliAZ-tcyJ,0,0,0,0,1,0,0,0
1709,b1923,fliC,fliC,0,0,0,0,1,0,0,0
1710,b1924,fliD,fliDST,1,0,0,0,0,0,0,0
1711,b1925,fliS,fliDST,1,0,0,0,0,0,0,0
1712,b1926,fliT,fliDST,1,0,0,0,0,0,0,0
1713,b1927,amyA,amyA,1,0,0,0,0,0,0,0
1714,b1937,fliE,fliE,0,0,0,0,1,0,0,0
1715,b1937,fliE,fliE,1,0,0,0,0,0,0,0
1716,b1938,fliF,fliFGHIJK,0,0,0,0,1,0,0,0
1717,b1938,fliF,fliFGHIJK,1,0,0,0,0,0,0,0
1718,b1939,fliG,fliFGHIJK,0,0,0,0,1,0,0,0
1719,b1939,fliG,fliFGHIJK,1,0,0,0,0,0,0,0
1720,b1940,fliH,fliFGHIJK,0,0,0,0,1,0,0,0
1721,b1940,fliH,fliFGHIJK,1,0,0,0,0,0,0,0
1722,b1941,fliI,fliFGHIJK,0,0,0,0,1,0,0,0
1723,b1941,fliI,fliFGHIJK,1,0,0,0,0,0,0,0
1724,b1942,fliJ,fliFGHIJK,0,0,0,0,1,0,0,0
1725,b1942,fliJ,fliFGHIJK,1,0,0,0,0,0,0,0
1726,b1943,fliK,fliFGHIJK,0,0,0,0,1,0,0,0
1727,b1943,fliK,fliFGHIJK,1,0,0,0,0,0,0,0
1728,b1944,fliL,fliLMNOPQR,0,0,0,0,1,0,0,0
1729,b1944,fliL,fliLMNOPQR,1,0,0,0,0,0,0,0
1730,b1945,fliM,fliLMNOPQR,0,0,0,0,1,0,0,0
1731,b1945,fliM,fliLMNOPQR,1,0,0,0,0,0,0,0
1732,b1946,fliN,fliLMNOPQR,0,0,0,0,1,0,0,0
1733,b1946,fliN,fliLMNOPQR,1,0,0,0,0,0,0,0
1734,b1947,fliO,fliLMNOPQR,0,0,0,0,1,0,0,0
1735,b1947,fliO,fliLMNOPQR,1,0,0,0,0,0,0,0
1736,b1948,fliP,fliLMNOPQR,0,0,0,0,1,0,0,0
1737,b1948,fliP,fliLMNOPQR,1,0,0,0,0,0,0,0
1738,b1949,fliQ,fliLMNOPQR,0,0,0,0,1,0,0,0
1739,b1949,fliQ,fliLMNOPQR,1,0,0,0,0,0,0,0
1740,b1950,fliR,fliLMNOPQR,0,0,0,0,1,0,0,0
1741,b1950,fliR,fliLMNOPQR,1,0,0,0,0,0,0,0
1742,b1951,rcsA,rcsA,1,0,0,0,0,0,0,0
1743,b1954,dsrA,dsrA,1,0,0,0,0,0,0,0
1744,b4603,rseX,rseX,0,0,0,0,0,0,0,1
1745,b1967,hchA,hchA,1,0,0,0,0,0,0,0
1746,b1967,hchA,hchA,0,0,1,0,0,0,0,0
1747,b1970,hiuH,yedX,1,0,0,0,0,0,0,0
1748,b1973,zinT,zinT,1,0,0,0,0,0,0,0
1749,b1975,serU,serU,1,0,0,0,0,0,0,0
1750,b1977,asnT,asnT,1,0,0,0,0,0,0,0
1751,b1981,shiA,shiA,1,0,0,0,0,0,0,0
1752,b1982,amn,amn,0,0,0,0,0,0,0,1
1753,b1986,asnU,asnU,1,0,0,0,0,0,0,0
1754,b1987,cbl,cbl,1,0,0,0,0,0,0,0
1755,b1988,nac,nac,0,0,0,0,0,1,0,0
1756,b1989,asnV,asnV,1,0,0,0,0,0,0,0
1757,b1991,cobT,cobUST,1,0,0,0,0,0,0,0
1758,b1991,cobT,cobUST,1,0,0,0,0,0,0,0
1759,b1992,cobS,cobUST,1,0,0,0,0,0,0,0
1760,b1992,cobS,cobUST,1,0,0,0,0,0,0,0
1761,b1993,cobU,cobUST,1,0,0,0,0,0,0,0
1762,b1993,cobU,cobUST,1,0,0,0,0,0,0,0
1763,b4435,isrC,isrC-flu,1,0,0,0,0,0,0,0
1764,b2000,flu,isrC-flu,1,0,0,0,0,0,0,0
1765,b2000,flu,flu,0,0,0,0,0,0,0,1
1766,b2000,flu,flu,0,0,0,0,0,0,0,1
1767,b2009,sbmC,sbmC,0,0,0,0,0,0,0,1
1768,b2009,sbmC,sbmC,0,0,0,0,0,0,0,1
1769,b2011,sbcB,sbcB,0,0,0,0,0,0,0,1
1770,b2012,yeeD,yeeED,0,0,0,0,0,0,0,1
1771,b2013,yeeE,yeeED,0,0,0,0,0,0,0,1
1772,b4539,yoeB,yefM-yoeB,1,0,0,0,0,0,0,0
1773,b2017,yefM,yefM-yoeB,1,0,0,0,0,0,0,0
1774,b2018,hisL,hisLGDCBHAFI,0,0,0,0,0,0,0,1
1775,b2018,hisL,hisL,0,0,0,0,0,0,0,1
1776,b2019,hisG,hisLGDCBHAFI,0,0,0,0,0,0,0,1
1777,b2020,hisD,hisLGDCBHAFI,0,0,0,0,0,0,0,1
1778,b2021,hisC,hisLGDCBHAFI,0,0,0,0,0,0,0,1
1779,b2022,hisB,hisBHAFI,1,0,0,0,0,0,0,0
1780,b2022,hisB,hisLGDCBHAFI,0,0,0,0,0,0,0,1
1781,b2023,hisH,hisBHAFI,1,0,0,0,0,0,0,0
1782,b2023,hisH,hisLGDCBHAFI,0,0,0,0,0,0,0,1
1783,b2024,hisA,hisBHAFI,1,0,0,0,0,0,0,0
1784,b2024,hisA,hisLGDCBHAFI,0,0,0,0,0,0,0,1
1785,b2025,hisF,hisBHAFI,1,0,0,0,0,0,0,0
1786,b2025,hisF,hisLGDCBHAFI,0,0,0,0,0,0,0,1
1787,b2026,hisI,hisBHAFI,1,0,0,0,0,0,0,0
1788,b2026,hisI,hisLGDCBHAFI,0,0,0,0,0,0,0,1
1789,b2029,gnd,gnd,1,0,0,0,0,0,0,0
1790,b2042,wcaN,galF,0,0,0,0,0,0,0,1
1791,b2058,wcaB,wza-wzb-wzc-wcaAB,1,0,0,0,0,0,0,0
1792,b2059,wcaA,wza-wzb-wzc-wcaAB,1,0,0,0,0,0,0,0
1793,b2060,wzc,wza-wzb-wzc-wcaAB,1,0,0,0,0,0,0,0
1794,b2060,wzc,wza-wzb-wzc,0,0,0,1,0,0,0,0
1795,b2061,wzb,wza-wzb-wzc-wcaAB,1,0,0,0,0,0,0,0
1796,b2061,wzb,wza-wzb-wzc,0,0,0,1,0,0,0,0
1797,b2062,wza,wza-wzb-wzc-wcaAB,1,0,0,0,0,0,0,0
1798,b2062,wza,wza-wzb-wzc,0,0,0,1,0,0,0,0
1799,b2063,yegH,yegH,0,0,0,0,0,0,0,1
1800,b2068,alkA,alkA,1,0,1,0,0,0,0,0
1801,b4436,sibA,sibA,1,0,0,0,0,0,0,0
1802,b4437,sibB,sibB,1,0,0,0,0,0,0,0
1803,b2074,mdtA,mdtABCD-baeSR,0,0,1,0,0,0,0,0
1804,b2075,mdtB,mdtABCD-baeSR,0,0,1,0,0,0,0,0
1805,b2076,mdtC,mdtABCD-baeSR,0,0,1,0,0,0,0,0
1806,b2077,iceT,mdtABCD-baeSR,0,0,1,0,0,0,0,0
1807,b2078,baeS,mdtABCD-baeSR,0,0,1,0,0,0,0,0
1808,b2079,baeR,mdtABCD-baeSR,0,0,1,0,0,0,0,0
1809,b4438,cyaR,cyaR,1,0,1,1,0,0,0,0
1810,b2083,yegZ,yegRZ,1,0,0,0,0,0,0,0
1811,b2085,yegR,yegRZ,1,0,0,0,0,0,0,0
1812,b2091,gatD,gatYZABCD,1,0,0,0,0,0,0,0
1813,b2091,gatD,gatZABCD,0,0,0,0,0,0,0,1
1814,b2092,gatC,gatYZABCD,1,0,0,0,0,0,0,0
1815,b2092,gatC,gatZABCD,0,0,0,0,0,0,0,1
1816,b2093,gatB,gatYZABCD,1,0,0,0,0,0,0,0
1817,b2093,gatB,gatZABCD,0,0,0,0,0,0,0,1
1818,b2094,gatA,gatYZABCD,1,0,0,0,0,0,0,0
1819,b2094,gatA,gatZABCD,0,0,0,0,0,0,0,1
1820,b2095,gatZ,gatYZABCD,1,0,0,0,0,0,0,0
1821,b2095,gatZ,gatZABCD,0,0,0,0,0,0,0,1
1822,b2096,gatY,gatYZABCD,1,0,0,0,0,0,0,0
1823,b2097,fbaB,fbaB,0,0,1,0,0,0,0,0
1824,b2098,yegT,yegTUV,0,0,0,0,0,0,0,1
1825,b2099,yegU,yegTUV,0,0,0,0,0,0,0,1
1826,b2100,yegV,yegTUV,0,0,0,0,0,0,0,1
1827,b2103,thiD,thiMD,0,0,0,0,0,0,0,1
1828,b2104,thiM,thiMD,0,0,0,0,0,0,0,1
1829,b2105,rcnR,rcnR,1,0,0,0,0,0,0,0
1830,b2106,rcnA,rcnAB,1,0,0,0,0,0,0,0
1831,b2107,rcnB,rcnAB,1,0,0,0,0,0,0,0
1832,b2113,mrp,mrp,1,0,0,0,0,0,0,0
1833,b2114,metG,metG,1,0,0,0,0,0,0,0
1834,b2114,metG,metG,1,0,0,0,0,0,0,0
1835,b2127,mlrA,mlrA,1,0,1,0,0,0,0,0
1836,b2128,yehW,osmF-yehYXW,0,0,1,0,0,0,0,0
1837,b2129,yehX,osmF-yehYXW,0,0,1,0,0,0,0,0
1838,b2130,yehY,osmF-yehYXW,0,0,1,0,0,0,0,0
1839,b2131,osmF,osmF-yehYXW,0,0,1,0,0,0,0,0
1840,b2132,bglX,bglX,1,0,0,0,0,0,0,0
1841,b2140,dusC,dusC,0,0,0,0,0,0,0,1
1842,b2141,yohJ,yohJK,0,0,0,0,0,0,0,1
1843,b2142,yohK,yohJK,0,0,0,0,0,0,0,1
1844,b2143,cdd,cdd,1,0,0,0,0,0,0,0
1845,b2146,preT,preTA,1,0,0,0,0,0,0,0
1846,b2147,preA,preTA,1,0,0,0,0,0,0,0
1847,b2148,mglC,mglBAC,1,0,1,0,0,0,0,0
1848,b2148,mglC,mglAC,1,0,0,0,0,0,0,0
1849,b2149,mglA,mglBAC,1,0,1,0,0,0,0,0
1850,b2149,mglA,mglAC,1,0,0,0,0,0,0,0
1851,b2150,mglB,mglBAC,1,0,1,0,0,0,0,0
1852,b2151,galS,galS,1,0,0,0,0,0,0,0
1853,b2152,yeiB,folE-yeiB,1,0,0,0,0,0,0,0
1854,b2153,folE,folE-yeiB,1,0,0,0,0,0,0,0
1855,b2155,cirA,cirA,1,0,0,0,0,0,0,0
1856,b2155,cirA,cirA,1,0,0,0,0,0,0,0
1857,b2156,lysP,lysP,1,0,0,0,0,0,0,0
1858,b2159,nfo,nfo,1,0,0,0,0,0,0,0
1859,b2162,rihB,rihB,1,0,0,0,0,0,0,0
1860,b2163,yeiL,yeiL,0,0,1,0,0,0,0,0
1861,b2167,fruA,fruBKA,1,0,0,0,0,0,0,0
1862,b2168,fruK,fruBKA,1,0,0,0,0,0,0,0
1863,b2169,fruB,fruBKA,1,0,0,0,0,0,0,0
1864,b4502,yeiW,yeiW,0,0,0,0,0,0,0,1
1865,b2171,yeiP,yeiP,0,0,0,0,0,0,0,1
1866,b2175,mepS,mepS,0,0,0,0,0,0,0,1
1867,b2175,mepS,mepS,0,0,0,0,0,0,0,1
1868,b2181,yejG,yejG,0,0,0,0,0,0,0,1
1869,b2181,yejG,yejG,0,0,0,0,0,0,0,1
1870,b2184,yejH,radD,0,0,0,0,0,1,0,0
1871,b2185,rplY,rplY,1,0,0,0,0,0,0,0
1872,b2189,proL,proL,1,0,0,0,0,0,0,0
1873,b2190,yejO,yejO,0,0,0,0,0,0,0,1
1874,b2193,narP,narP,0,1,0,0,0,0,0,0
1875,b2194,ccmH,napFDAGHBC-ccmABCDEFGH,1,0,0,0,0,0,0,0
1876,b2194,ccmH,napFDAGHBC-ccmABCDEFGH,1,0,0,0,0,0,0,0
1877,b2195,dsbE,napFDAGHBC-ccmABCDEFGH,1,0,0,0,0,0,0,0
1878,b2195,dsbE,napFDAGHBC-ccmABCDEFGH,1,0,0,0,0,0,0,0
1879,b2196,ccmF,napFDAGHBC-ccmABCDEFGH,1,0,0,0,0,0,0,0
1880,b2196,ccmF,napFDAGHBC-ccmABCDEFGH,1,0,0,0,0,0,0,0
1881,b2197,ccmE,napFDAGHBC-ccmABCDEFGH,1,0,0,0,0,0,0,0
1882,b2197,ccmE,napFDAGHBC-ccmABCDEFGH,1,0,0,0,0,0,0,0
1883,b2198,ccmD,napFDAGHBC-ccmABCDEFGH,1,0,0,0,0,0,0,0
1884,b2198,ccmD,napFDAGHBC-ccmABCDEFGH,1,0,0,0,0,0,0,0
1885,b2199,ccmC,napFDAGHBC-ccmABCDEFGH,1,0,0,0,0,0,0,0
1886,b2199,ccmC,napFDAGHBC-ccmABCDEFGH,1,0,0,0,0,0,0,0
1887,b2200,ccmB,napFDAGHBC-ccmABCDEFGH,1,0,0,0,0,0,0,0
1888,b2200,ccmB,napFDAGHBC-ccmABCDEFGH,1,0,0,0,0,0,0,0
1889,b2201,ccmA,napFDAGHBC-ccmABCDEFGH,1,0,0,0,0,0,0,0
1890,b2201,ccmA,napFDAGHBC-ccmABCDEFGH,1,0,0,0,0,0,0,0
1891,b2202,napC,napFDAGHBC-ccmABCDEFGH,1,0,0,0,0,0,0,0
1892,b2202,napC,napFDAGHBC-ccmABCDEFGH,1,0,0,0,0,0,0,0
1893,b2202,napC,napFDAGHBC,0,0,0,0,0,0,0,1
1894,b2203,napB,napFDAGHBC-ccmABCDEFGH,1,0,0,0,0,0,0,0
1895,b2203,napB,napFDAGHBC-ccmABCDEFGH,1,0,0,0,0,0,0,0
1896,b2203,napB,napFDAGHBC,0,0,0,0,0,0,0,1
1897,b2204,napH,napFDAGHBC-ccmABCDEFGH,1,0,0,0,0,0,0,0
1898,b2204,napH,napFDAGHBC-ccmABCDEFGH,1,0,0,0,0,0,0,0
1899,b2204,napH,napFDAGHBC,0,0,0,0,0,0,0,1
1900,b2205,napG,napFDAGHBC-ccmABCDEFGH,1,0,0,0,0,0,0,0
1901,b2205,napG,napFDAGHBC-ccmABCDEFGH,1,0,0,0,0,0,0,0
1902,b2205,napG,napFDAGHBC,0,0,0,0,0,0,0,1
1903,b2206,napA,napFDAGHBC-ccmABCDEFGH,1,0,0,0,0,0,0,0
1904,b2206,napA,napFDAGHBC-ccmABCDEFGH,1,0,0,0,0,0,0,0
1905,b2206,napA,napFDAGHBC,0,0,0,0,0,0,0,1
1906,b2207,napD,napFDAGHBC-ccmABCDEFGH,1,0,0,0,0,0,0,0
1907,b2207,napD,napFDAGHBC-ccmABCDEFGH,1,0,0,0,0,0,0,0
1908,b2207,napD,napFDAGHBC,0,0,0,0,0,0,0,1
1909,b2208,napF,napFDAGHBC-ccmABCDEFGH,1,0,0,0,0,0,0,0
1910,b2208,napF,napFDAGHBC-ccmABCDEFGH,1,0,0,0,0,0,0,0
1911,b2208,napF,napFDAGHBC,0,0,0,0,0,0,0,1
1912,b2211,yojI,yojI,1,0,0,0,0,0,0,0
1913,b2212,alkB,ada-alkB,1,0,1,0,0,0,0,0
1914,b2212,alkB,alkB,1,0,0,0,0,0,0,0
1915,b2213,ada,ada-alkB,1,0,1,0,0,0,0,0
1916,b2215,ompC,ompC,1,0,0,0,0,0,0,0
1917,b2215,ompC,ompC,0,0,0,0,0,0,0,1
1918,b2215,ompC,ompC,0,0,0,0,0,0,0,1
1919,b4439,micF,micF,1,0,0,0,0,0,0,0
1920,b2216,rcsD,rcsDB,1,0,0,0,0,0,0,0
1921,b2217,rcsB,rcsB,1,0,0,0,0,0,0,0
1922,b2217,rcsB,rcsDB,1,0,0,0,0,0,0,0
1923,b2217,rcsB,rcsB,1,0,0,0,0,0,0,0
1924,b2221,atoD,atoDAEB,0,0,0,0,0,1,0,0
1925,b2222,atoA,atoDAEB,0,0,0,0,0,1,0,0
1926,b2223,atoE,atoDAEB,0,0,0,0,0,1,0,0
1927,b2224,atoB,atoDAEB,0,0,0,0,0,1,0,0
1928,b2231,gyrA,gyrA,1,0,0,0,0,0,0,0
1929,b2232,ubiG,ubiG,1,0,0,0,0,0,0,0
1930,b2234,nrdA,nrdAB-yfaE,1,0,0,0,0,0,0,0
1931,b2235,nrdB,nrdAB-yfaE,1,0,0,0,0,0,0,0
1932,b2236,yfaE,nrdAB-yfaE,1,0,0,0,0,0,0,0
1933,b2237,inaA,inaA,1,0,0,0,0,0,0,0
1934,b2239,glpQ,glpTQ,1,0,0,0,0,0,0,0
1935,b2240,glpT,glpTQ,1,0,0,0,0,0,0,0
1936,b2241,glpA,glpABC,1,0,0,0,0,0,0,0
1937,b2242,glpB,glpABC,1,0,0,0,0,0,0,0
1938,b2243,glpC,glpABC,1,0,0,0,0,0,0,0
1939,b2249,yfaY,yfaY,0,0,0,0,0,0,0,1
1940,b2266,elaB,elaB,0,0,1,0,0,0,0,0
1941,b2276,nuoN,nuoABCEFGHIJKLMN,1,0,0,0,0,0,0,0
1942,b2276,nuoN,nuoABCEFGHIJKLMN,0,0,0,0,0,0,0,1
1943,b2277,nuoM,nuoABCEFGHIJKLMN,1,0,0,0,0,0,0,0
1944,b2277,nuoM,nuoABCEFGHIJKLMN,0,0,0,0,0,0,0,1
