gene_name,gene_id,tu_name,tu_id
trpT,b3761,trpT,ECK120030194
hdfR,b4480,hdfR,ECK120021222
yifB,b3765,yifB,ECK120021033
ilvL,b3766,ilvLXG_1G_2MEDA,ECK120009785
ilvL,b3766,ilvLXG_1G_2MEDA,ECK120009786
ilvL,b3766,ilvL,ECK125158022
ilvL,b3766,ilvL,ECK125158023
ilvX,b4669,ilvLXG_1G_2MEDA,ECK120009785
ilvX,b4669,ilvLXG_1G_2MEDA,ECK120009786
ilvM,b3769,ilvLXG_1G_2MEDA,ECK120009785
ilvM,b3769,ilvLXG_1G_2MEDA,ECK120009786
ilvE,b3770,ilvLXG_1G_2MEDA,ECK120009785
ilvE,b3770,ilvLXG_1G_2MEDA,ECK120009786
ilvE,b3770,ilvEDA,ECK120009787
ilvD,b3771,ilvLXG_1G_2MEDA,ECK120009785
ilvD,b3771,ilvLXG_1G_2MEDA,ECK120009786
ilvD,b3771,ilvEDA,ECK120009787
ilvA,b3772,ilvA,ECK120009157
ilvA,b3772,ilvLXG_1G_2MEDA,ECK120009785
ilvA,b3772,ilvLXG_1G_2MEDA,ECK120009786
ilvA,b3772,ilvEDA,ECK120009787
ilvY,b3773,ilvY,ECK120009226
ilvC,b3774,ilvC,ECK120009283
ppiC,b3775,ppiC,ECK120027710
yifN,b3777,yifNO,ECK120027711
rep,b3778,rep,ECK120009133
gpp,b3779,gpp,ECK120027712
rhlB,b3780,rhlB,ECK120027713
trxA,b3781,trxA,ECK120011084
trxA,b3781,trxA,ECK120011085
rho,b3783,rhoL-rho,ECK120011086
wecA,b3784,rfe-wzzE-wecBC-rffGHC-wecE-wzxE-rffT-wzyE-rffM,ECK120027715
wzzE,b3785,rfe-wzzE-wecBC-rffGHC-wecE-wzxE-rffT-wzyE-rffM,ECK120027715
wecB,b3786,rfe-wzzE-wecBC-rffGHC-wecE-wzxE-rffT-wzyE-rffM,ECK120027715
wecC,b3787,rfe-wzzE-wecBC-rffGHC-wecE-wzxE-rffT-wzyE-rffM,ECK120027715
rffG,b3788,rfe-wzzE-wecBC-rffGHC-wecE-wzxE-rffT-wzyE-rffM,ECK120027715
rffH,b3789,rfe-wzzE-wecBC-rffGHC-wecE-wzxE-rffT-wzyE-rffM,ECK120027715
wecD,b3790,rfe-wzzE-wecBC-rffGHC-wecE-wzxE-rffT-wzyE-rffM,ECK120027715
wecE,b3791,rfe-wzzE-wecBC-rffGHC-wecE-wzxE-rffT-wzyE-rffM,ECK120027715
wzxE,b3792,rfe-wzzE-wecBC-rffGHC-wecE-wzxE-rffT-wzyE-rffM,ECK120027715
wecF,b4481,rfe-wzzE-wecBC-rffGHC-wecE-wzxE-rffT-wzyE-rffM,ECK120027715
wzyE,b3793,rfe-wzzE-wecBC-rffGHC-wecE-wzxE-rffT-wzyE-rffM,ECK120027715
wecG,b3794,rfe-wzzE-wecBC-rffGHC-wecE-wzxE-rffT-wzyE-rffM,ECK120027715
yifK,b3795,yifK,ECK120027716
argX,b3796,argX-hisR-leuT-proM,ECK120009685
hisR,b3797,argX-hisR-leuT-proM,ECK120009685
leuT,b3798,argX-hisR-leuT-proM,ECK120009685
proM,b3799,argX-hisR-leuT-proM,ECK120009685
aslB,b3800,aslB,ECK120026317
aslA,b3801,aslA,ECK120021192
glmZ,b4456,glmZ,ECK120020464
hemY,b3802,hemCDXY,ECK120009472
hemX,b3803,hemCDXY,ECK120009472
hemD,b3804,hemCDXY,ECK120009472
hemC,b3805,hemCDXY,ECK120009472
cyaA,b3806,cyaA,ECK120009209
cyaA,b3806,cyaA,ECK120030678
cyaA,b3806,cyaA,ECK120030679
cyaY,b3807,cyaY,ECK120027899
yifL,b4558,yifL-dapF-yigA-xerC-yigB,ECK120027718
dapF,b3809,yifL-dapF-yigA-xerC-yigB,ECK120027718
yigA,b3810,yifL-dapF-yigA-xerC-yigB,ECK120027718
xerC,b3811,yifL-dapF-yigA-xerC-yigB,ECK120027718
yigB,b3812,yifL-dapF-yigA-xerC-yigB,ECK120027718
uvrD,b3813,uvrD,ECK120009182
uvrD,b3813,uvrD,ECK120009264
yigE,b4482,yigE,ECK120021035
corA,b3816,corA,ECK120009639
yigF,b3817,yigGF,ECK120027719
yigG,b3818,yigGF,ECK120027719
rarD,b3819,rarD,ECK120027720
yigI,b3820,yigI,ECK120027721
pldA,b3821,pldA,ECK120027722
recQ,b3822,recQ,ECK120027723
rhtC,b3823,rhtC,ECK120027724
rhtB,b3824,rhtB,ECK120020447
pldB,b3825,pldB-yigL,ECK120027725
yigL,b3826,pldB-yigL,ECK120027725
yigM,b3827,bioP,ECK120027726
metR,b3828,metR,ECK120015514
metR,b3828,metR,ECK120015515
metE,b3829,metE,ECK120015513
ysgA,b3830,ysgA,ECK120021089
udp,b3831,udp,ECK120009326
rmuC,b3832,rmuC,ECK120027727
ubiE,b3833,ubiEJB,ECK120009104
ubiE,b3833,ubiEJB,ECK125136229
ubiJ,b3834,ubiEJB,ECK120009104
ubiJ,b3834,ubiEJB,ECK125136229
esrE,b4707,esrE,ECK125145760
ubiB,b3835,ubiEJB,ECK120009104
ubiB,b3835,ubiEJB,ECK125136229
tatA,b3836,tatABCD,ECK120027728
tatA,b3836,tatABC,ECK125158025
tatB,b3838,tatABCD,ECK120027728
tatB,b3838,tatABC,ECK125158025
tatC,b3839,tatABCD,ECK120027728
tatC,b3839,tatABC,ECK125158025
tatD,b4483,tatABCD,ECK120027728
tatD,b4483,tatD,ECK120027729
rfaH,b3842,rfaH,ECK120020445
ubiD,b3843,ubiD,ECK120027730
fre,b3844,fre,ECK120029335
fre,b3844,fre,ECK120034174
fadA,b3845,fadBA,ECK120009406
fadB,b3846,fadBA,ECK120009406
pepQ,b3847,pepQ-yigZ-trkH-hemG,ECK120027731
yigZ,b3848,pepQ-yigZ-trkH-hemG,ECK120027731
trkH,b3849,pepQ-yigZ-trkH-hemG,ECK120027731
hemG,b3850,pepQ-yigZ-trkH-hemG,ECK120027731
rrsA,b3851,rrsA-ileT-alaT-rrlA-rrfA,ECK120008927
rrsA,b3851,rrsA-ileT-alaT-rrlA-rrfA,ECK120033742
ileT,b3852,rrsA-ileT-alaT-rrlA-rrfA,ECK120008927
ileT,b3852,rrsA-ileT-alaT-rrlA-rrfA,ECK120033742
alaT,b3853,rrsA-ileT-alaT-rrlA-rrfA,ECK120008927
alaT,b3853,rrsA-ileT-alaT-rrlA-rrfA,ECK120033742
rrlA,b3854,rrsA-ileT-alaT-rrlA-rrfA,ECK120008927
rrlA,b3854,rrlA-rrfA,ECK120033591
rrlA,b3854,rrsA-ileT-alaT-rrlA-rrfA,ECK120033742
rrfA,b3855,rrsA-ileT-alaT-rrlA-rrfA,ECK120008927
rrfA,b3855,rrlA-rrfA,ECK120033591
rrfA,b3855,rrsA-ileT-alaT-rrlA-rrfA,ECK120033742
mobB,b3856,mobAB,ECK120009730
mobB,b3856,mobAB,ECK120009731
mobA,b3857,mobAB,ECK120009730
mobA,b3857,mobAB,ECK120009731
yihD,b3858,yihD,ECK120027732
srkA,b3859,srkA-dsbA,ECK120008918
dsbA,b3860,srkA-dsbA,ECK120008918
dsbA,b3860,dsbA,ECK120008919
yihF,b3861,yihF,ECK120027733
yihG,b3862,yihG,ECK120010884
polA,b3863,polA,ECK120011157
spf,b3864,spf,ECK120011087
yihA,b3865,yihA,ECK120021036
csrC,b4457,csrC,ECK120009052
yihI,b3866,yihI,ECK120027735
hemN,b3867,hemN,ECK120009130
glnG,b3868,glnALG,ECK120009220
glnG,b3868,glnLG,ECK120009221
glnG,b3868,glnALG,ECK120009222
glnL,b3869,glnALG,ECK120009220
glnL,b3869,glnLG,ECK120009221
glnL,b3869,glnALG,ECK120009222
glnA,b3870,glnA,ECK120009105
glnA,b3870,glnA,ECK120009106
glnA,b3870,glnALG,ECK120009220
glnA,b3870,glnALG,ECK120009222
typA,b3871,bipA,ECK120027736
yihL,b3872,yihLM,ECK120027737
yihM,b3873,yihLM,ECK120027737
yihN,b3874,yihN,ECK120027738
ompL,b3875,ompL,ECK120027739
yihO,b3876,yihPO,ECK120027740
yihP,b3877,yihPO,ECK120027740
yihQ,b3878,yihQ,ECK120027741
yihR,b3879,yihR,ECK120027742
yihS,b3880,yihUTS,ECK120027743
yihT,b3881,yihUTS,ECK120027743
yihU,b3882,yihUTS,ECK120027743
yihV,b3883,yihVW,ECK120027744
yihW,b3884,yihVW,ECK120027744
yihX,b3885,yihXY-dtd-yiiD,ECK120027745
yihY,b3886,yihXY-dtd-yiiD,ECK120027745
dtd,b3887,yihXY-dtd-yiiD,ECK120027745
yiiD,b3888,yihXY-dtd-yiiD,ECK120027745
yiiE,b3889,yiiE,ECK120027746
yiiF,b3890,yiiF,ECK120027747
fdhE,b3891,fdoGHI-fdhE,ECK120009458
fdoI,b3892,fdoGHI-fdhE,ECK120009458
fdoH,b3893,fdoGHI-fdhE,ECK120009458
fdoG,b3894,fdoGHI-fdhE,ECK120009458
fdhD,b3895,fdhD,ECK120027748
yiiG,b3896,yiiG,ECK120027749
frvR,b3897,frvABXR,ECK120027750
frvX,b3898,frvABXR,ECK120027750
frvB,b3899,frvABXR,ECK120027750
frvA,b3900,frvABXR,ECK120027750
rhaM,b3901,rhaM,ECK120030126
rhaD,b3902,rhaBAD,ECK120009409
rhaD,b3902,rhaD,ECK125095459
rhaA,b3903,rhaBAD,ECK120009409
rhaB,b3904,rhaBAD,ECK120009409
rhaS,b3905,rhaSR,ECK120009256
rhaR,b3906,rhaSR,ECK120009256
rhaT,b3907,rhaT,ECK120009399
sodA,b3908,sodA,ECK120009257
kdgT,b3909,kdgT,ECK120027751
yiiM,b3910,yiiM,ECK120027752
cpxA,b3911,cpxRA,ECK120015944
cpxR,b3912,cpxRA,ECK120015944
cpxP,b4484,cpxPQ,ECK120008917
fieF,b3915,fieF,ECK120027753
pfkA,b3916,pfkA,ECK120011164
pfkA,b3916,pfkA,ECK125109839
sbp,b3917,sbp,ECK120027755
cdh,b3918,cdh,ECK120009127
tpiA,b3919,tpiA,ECK120015502
tpiA,b3919,tpiA,ECK120034177
yiiQ,b3920,yiiQ,ECK120027756
yiiR,b3921,yiiR,ECK120027757
yiiS,b3922,yiiS-uspD,ECK120010931
uspD,b3923,yiiS-uspD,ECK120010931
fpr,b3924,fpr,ECK120009379
glpX,b3925,glpFKX,ECK120009364
glpK,b3926,glpFKX,ECK120009364
glpF,b3927,glpFKX,ECK120009364
zapB,b3928,zapB,ECK120021037
rraA,b3929,menA-rraA,ECK120010877
rraA,b3929,rraA,ECK120029514
rraA,b3929,menA-rraA,ECK120034178
menA,b3930,menA-rraA,ECK120010877
menA,b3930,menA-rraA,ECK120034178
hslU,b3931,hslVU,ECK120009476
hslV,b3932,hslVU,ECK120009476
cytR,b3934,cytR,ECK120011088
priA,b3935,priA,ECK120029336
rpmE,b3936,rpmE,ECK120020452
yiiX,b3937,yiiX,ECK120027762
metJ,b3938,metJ,ECK120008983
metJ,b3938,metJ,ECK120008984
metJ,b3938,metJ,ECK120008985
metB,b3939,metBL,ECK120009005
metL,b3940,metBL,ECK120009005
metF,b3941,metF,ECK120009408
katG,b3942,katG,ECK120009227
yijE,b3943,yijE,ECK120027763
yijF,b3944,yijF,ECK120027764
gldA,b3945,ptsA-fsaB-gldA,ECK120027765
fsaB,b3946,ptsA-fsaB-gldA,ECK120027765
frwA,b3947,ptsA-fsaB-gldA,ECK120027765
frwC,b3949,frwCB,ECK120027766
frwB,b3950,frwCB,ECK120027766
pflD,b3951,pflDC,ECK120009504
pflC,b3952,pflDC,ECK120009504
frwD,b3953,frwD,ECK120030140
yijO,b3954,yijO,ECK120027767
eptC,b3955,eptC,ECK120027768
ppc,b3956,ppc,ECK120011089
argE,b3957,argE,ECK120009416
argE,b3957,argE,ECK120011090
argC,b3958,argCBH,ECK120009197
argB,b3959,argCBH,ECK120009197
argH,b3960,argCBH,ECK120009197
oxyS,b4458,oxyS,ECK120020431
oxyR,b3961,oxyR,ECK120009244
sthA,b3962,sthA,ECK120015324
fabR,b3963,fabR-yijD,ECK120027770
yijD,b3964,fabR-yijD,ECK120027770
trmA,b3965,trmA,ECK120009615
btuB,b3966,btuB-murI,ECK120011091
murI,b3967,btuB-murI,ECK120011091
rrsB,b3968,rrsB-gltT-rrlB-rrfB,ECK120008928
rrsB,b3968,rrsB-gltT-rrlB-rrfB,ECK120008992
gltT,b3969,rrsB-gltT-rrlB-rrfB,ECK120008928
gltT,b3969,rrsB-gltT-rrlB-rrfB,ECK120008992
rrlB,b3970,rrsB-gltT-rrlB-rrfB,ECK120008928
rrlB,b3970,rrsB-gltT-rrlB-rrfB,ECK120008992
rrlB,b3970,rrlB-rrfB,ECK120033586
rrfB,b3971,rrsB-gltT-rrlB-rrfB,ECK120008928
rrfB,b3971,rrsB-gltT-rrlB-rrfB,ECK120008992
rrfB,b3971,rrlB-rrfB,ECK120033586
murB,b3972,murB-birA,ECK120027772
birA,b3973,murB-birA,ECK120027772
coaA,b3974,coaA,ECK120027898
thrU,b3976,thrU-tyrU-glyT-thrT-tufB,ECK120009686
tyrU,b3977,thrU-tyrU-glyT-thrT-tufB,ECK120009686
glyT,b3978,thrU-tyrU-glyT-thrT-tufB,ECK120009686
thrT,b3979,thrU-tyrU-glyT-thrT-tufB,ECK120009686
tufB,b3980,thrU-tyrU-glyT-thrT-tufB,ECK120009686
secE,b3981,secE-nusG,ECK120009542
nusG,b3982,secE-nusG,ECK120009542
rplK,b3983,rplKAJL-rpoBC,ECK120011093
rplA,b3984,rplKAJL-rpoBC,ECK120011093
rplJ,b3985,rplJL-rpoBC,ECK120009523
rplJ,b3985,rplKAJL-rpoBC,ECK120011093
rplL,b3986,rplJL-rpoBC,ECK120009523
rplL,b3986,rplKAJL-rpoBC,ECK120011093
rplL,b3986,rplL,ECK120016932
rpoB,b3987,rpoBC,ECK120009179
rpoB,b3987,rplJL-rpoBC,ECK120009523
rpoB,b3987,rplKAJL-rpoBC,ECK120011093
rpoC,b3988,rpoBC,ECK120009179
rpoC,b3988,rplJL-rpoBC,ECK120009523
rpoC,b3988,rplKAJL-rpoBC,ECK120011093
yjaZ,b3989,yjaZ,ECK120009585
sroH,b4691,sroH,ECK120027774
thiH,b3990,thiCEFSGH,ECK120009553
thiG,b3991,thiCEFSGH,ECK120009553
thiS,b4407,thiCEFSGH,ECK120009553
thiF,b3992,thiCEFSGH,ECK120009553
thiE,b3993,thiCEFSGH,ECK120009553
thiC,b3994,thiCEFSGH,ECK120009553
rsd,b3995,rsd,ECK120011162
rsd,b3995,rsd,ECK120011163
nudC,b3996,nudC-hemE-nfi,ECK120027776
hemE,b3997,nudC-hemE-nfi,ECK120027776
nfi,b3998,nudC-hemE-nfi,ECK120027776
yjaG,b3999,yjaG,ECK120027777
hupA,b4000,hupA,ECK120009773
yjaH,b4001,yjaH,ECK120030223
zraP,b4002,zraP,ECK120009821
zraS,b4003,zraSR,ECK120009822
zraR,b4004,zraSR,ECK120009822
purD,b4005,purHD,ECK120009249
purH,b4006,purHD,ECK120009249
rrsE,b4007,rrsE-gltV-rrlE-rrfE,ECK120008931
rrsE,b4007,rrsE-gltV-rrlE-rrfE,ECK120033743
gltV,b4008,rrsE-gltV-rrlE-rrfE,ECK120008931
gltV,b4008,rrsE-gltV-rrlE-rrfE,ECK120033743
rrlE,b4009,rrsE-gltV-rrlE-rrfE,ECK120008931
rrlE,b4009,rrlE-rrfE,ECK120033588
rrlE,b4009,rrsE-gltV-rrlE-rrfE,ECK120033743
rrfE,b4010,rrsE-gltV-rrlE-rrfE,ECK120008931
rrfE,b4010,rrlE-rrfE,ECK120033588
rrfE,b4010,rrsE-gltV-rrlE-rrfE,ECK120033743
yjaA,b4011,yjaA,ECK120027778
yjaB,b4012,yjaB,ECK120009066
metA,b4013,metA,ECK120009065
metA,b4013,metA,ECK120009234
aceB,b4014,aceBAK,ECK120009194
aceA,b4015,aceBAK,ECK120009194
aceK,b4016,aceBAK,ECK120009194
aceK,b4016,aceK,ECK120033577
arpA,b4017,arpA,ECK120027779
iclR,b4018,iclR,ECK120009021
metH,b4019,metH,ECK120009235
metH,b4019,metH,ECK125140833
yjbB,b4020,yjbB,ECK120027780
pepE,b4021,pepE,ECK120020434
rluF,b4022,rluF,ECK120020451
yjbD,b4023,yjbD,ECK120027781
lysC,b4024,lysC,ECK120011124
lysC,b4024,lysC,ECK120011125
pgi,b4025,pgi,ECK120011126
yjbE,b4026,yjbE,ECK120027784
yjbE,b4026,yjbEFGH,ECK120029970
yjbE,b4026,yjbEFGH,ECK125135009
yjbF,b4027,yjbFGH,ECK120027785
yjbF,b4027,yjbEFGH,ECK120029970
yjbF,b4027,yjbEFGH,ECK125135009
yjbG,b4028,yjbFGH,ECK120027785
yjbG,b4028,yjbEFGH,ECK120029970
yjbG,b4028,yjbEFGH,ECK125135009
yjbH,b4029,yjbFGH,ECK120027785
yjbH,b4029,yjbEFGH,ECK120029970
yjbH,b4029,yjbEFGH,ECK125135009
psiE,b4030,psiE,ECK120010903
xylE,b4031,xylE,ECK120027786
malG,b4032,malEFG,ECK120009231
malF,b4033,malEFG,ECK120009231
malE,b4034,malEFG,ECK120009231
malK,b4035,malK-lamB-malM,ECK120009315
lamB,b4036,malK-lamB-malM,ECK120009315
malM,b4037,malK-lamB-malM,ECK120009315
yjbI,b4038,yjbI,ECK120027787
ubiC,b4039,ubiCA,ECK120009557
ubiA,b4040,ubiCA,ECK120009557
plsB,b4041,plsB,ECK120016695
plsB,b4041,plsB,ECK125135011
dgkA,b4042,dgkA,ECK120027788
dgkA,b4042,dgkA,ECK125135065
lexA,b4043,lexA-dinF,ECK120009230
dinF,b4044,lexA-dinF,ECK120009230
yjbJ,b4045,yjbJ,ECK120027789
zur,b4046,zur,ECK120021095
yjbL,b4047,yjbLM,ECK120027790
yjbM,b4048,yjbLM,ECK120027790
dusA,b4049,dusA,ECK120027791
pspG,b4050,pspG,ECK120009099
qorA,b4051,qorA,ECK120029339
dnaB,b4052,dnaB,ECK120027792
alr,b4053,alr,ECK120029337
alr,b4053,alr,ECK120034179
tyrB,b4054,tyrB,ECK120009280
aphA,b4055,aphA,ECK120027793
yjbQ,b4056,yjbQR,ECK120027794
yjbR,b4057,yjbQR,ECK120027794
uvrA,b4058,uvrA,ECK120009262
ssb,b4059,ssb,ECK120009138
ssb,b4059,ssb,ECK120009139
ssb,b4059,ssb,ECK120009258
yjcB,b4060,yjcB,ECK120021038
yjcC,b4061,pdeC,ECK120021039
soxS,b4062,soxS,ECK120009402
soxR,b4063,soxR,ECK120009640
ryjA,b4459,ryjA,ECK120020465
ghxP,b4064,ghxP,ECK120027795
yjcE,b4065,yjcE,ECK120027796
yjcF,b4066,yjcF,ECK120027797
actP,b4067,acs-yjcH-actP,ECK120009003
actP,b4067,acs-yjcH-actP,ECK120009004
actP,b4067,actP,ECK125095458
yjcH,b4068,acs-yjcH-actP,ECK120009003
yjcH,b4068,acs-yjcH-actP,ECK120009004
acs,b4069,acs-yjcH-actP,ECK120009003
acs,b4069,acs-yjcH-actP,ECK120009004
nrfA,b4070,nrfABCDEFG,ECK120009390
nrfB,b4071,nrfABCDEFG,ECK120009390
nrfC,b4072,nrfABCDEFG,ECK120009390
nrfD,b4073,nrfABCDEFG,ECK120009390
nrfE,b4074,nrfABCDEFG,ECK120009390
nrfF,b4075,nrfABCDEFG,ECK120009390
nrfG,b4076,nrfABCDEFG,ECK120009390
gltP,b4077,gltP,ECK120027798
yjcO,b4078,yjcO,ECK120027799
fdhF,b4079,fdhF,ECK120009343
mdtP,b4080,mdtNOP,ECK120027800
mdtO,b4081,mdtNOP,ECK120027800
mdtN,b4082,mdtNOP,ECK120027800
yjcS,b4083,yjcS,ECK120027801
alsK,b4084,alsK,ECK120030123
alsE,b4085,alsRBACE,ECK120009030
alsE,b4085,alsRBACE,ECK120009031
alsE,b4085,alsBACE,ECK120033596
alsC,b4086,alsRBACE,ECK120009030
alsC,b4086,alsRBACE,ECK120009031
alsC,b4086,alsBACE,ECK120033596
alsA,b4087,alsRBACE,ECK120009030
alsA,b4087,alsRBACE,ECK120009031
alsA,b4087,alsBACE,ECK120033596
alsB,b4088,alsRBACE,ECK120009030
alsB,b4088,alsRBACE,ECK120009031
alsB,b4088,alsBACE,ECK120033596
alsR,b4089,alsRBACE,ECK120009030
alsR,b4089,alsRBACE,ECK120009031
rpiB,b4090,rpiB,ECK120009028
yjdP,b4487,yjdP,ECK120027802
phnP,b4092,phnCDE_1E_2FGHIJKLMNOP,ECK120009392
phnP,b4092,phnLMNOP,ECK120033761
phnO,b4093,phnCDE_1E_2FGHIJKLMNOP,ECK120009392
phnO,b4093,phnLMNOP,ECK120033761
phnN,b4094,phnCDE_1E_2FGHIJKLMNOP,ECK120009392
phnN,b4094,phnLMNOP,ECK120033761
phnM,b4095,phnCDE_1E_2FGHIJKLMNOP,ECK120009392
phnM,b4095,phnLMNOP,ECK120033761
phnL,b4096,phnCDE_1E_2FGHIJKLMNOP,ECK120009392
phnL,b4096,phnLMNOP,ECK120033761
phnK,b4097,phnCDE_1E_2FGHIJKLMNOP,ECK120009392
phnJ,b4098,phnCDE_1E_2FGHIJKLMNOP,ECK120009392
phnI,b4099,phnCDE_1E_2FGHIJKLMNOP,ECK120009392
phnH,b4100,phnCDE_1E_2FGHIJKLMNOP,ECK120009392
phnG,b4101,phnCDE_1E_2FGHIJKLMNOP,ECK120009392
phnF,b4102,phnCDE_1E_2FGHIJKLMNOP,ECK120009392
phnD,b4105,phnCDE_1E_2FGHIJKLMNOP,ECK120009392
phnC,b4106,phnCDE_1E_2FGHIJKLMNOP,ECK120009392
yjdN,b4107,yjdN,ECK120027803
yjdM,b4108,yjdM,ECK120027804
crfC,b4109,crfC-yjcZ,ECK120027805
crfC,b4109,crfC-yjcZ,ECK125109026
yjcZ,b4110,crfC-yjcZ,ECK120027805
yjcZ,b4110,crfC-yjcZ,ECK125109026
proP,b4111,proP,ECK120009007
proP,b4111,proP,ECK120009346
basS,b4112,basRS,ECK120009435
basR,b4113,basRS,ECK120009435
eptA,b4114,eptA,ECK120030171
adiC,b4115,adiC,ECK120027806
adiY,b4116,adiY,ECK120011167
adiA,b4117,adiA,ECK120009425
melR,b4118,melR,ECK120009233
melA,b4119,melAB,ECK120009323
melB,b4120,melAB,ECK120009323
yjdF,b4121,yjdF,ECK120027808
fumB,b4122,dcuB-fumB,ECK120009037
fumB,b4122,fumB,ECK120009350
fumB,b4122,dcuB-fumB,ECK120009650
dcuB,b4123,dcuB-fumB,ECK120009037
dcuB,b4123,dcuB-fumB,ECK120009650
dcuR,b4124,dcuSR,ECK120016328
dcuR,b4124,dcuR,ECK120033038
dcuS,b4125,dcuSR,ECK120016328
yjdI,b4126,yjdIJ,ECK120027809
yjdJ,b4127,yjdIJ,ECK120027809
ghoS,b4128,ghoST,ECK120027810
ghoS,b4128,ghoST,ECK125162171
ghoT,b4559,ghoST,ECK120027810
ghoT,b4559,ghoST,ECK125162171
lysU,b4129,lysU,ECK120009411
lysU,b4129,lysU,ECK120009614
dtpC,b4130,dtpC,ECK120027811
cadA,b4131,cadBA,ECK120009649
cadA,b4131,cadA,ECK120033751
cadB,b4132,cadBA,ECK120009649
cadC,b4133,cadC,ECK120009310
pheU,b4134,pheU,ECK120009701
yjdC,b4135,dsbD-yjdC,ECK120027812
yjdC,b4135,yjdC,ECK120034180
dsbD,b4136,dsbD-yjdC,ECK120027812
cutA,b4137,cutA,ECK120009751
dcuA,b4138,aspA-dcuA,ECK120009111
dcuA,b4138,dcuA,ECK120009804
dcuA,b4138,dcuA,ECK125165385
aspA,b4139,aspA-dcuA,ECK120009111
aspA,b4139,aspA,ECK120009351
fxsA,b4140,fxsA,ECK120008955
yjeH,b4141,yjeH,ECK120021040
groS,b4142,groSL,ECK120009061
groL,b4143,groSL,ECK120009061
groL,b4143,groL,ECK120034181
groL,b4143,groL,ECK120034182
groL,b4143,groL,ECK120034183
yjeI,b4144,yjeI,ECK120027813
yjeJ,b4145,yjeJ,ECK120027814
epmB,b4146,epmB,ECK120027815
efp,b4147,efp,ECK120010882
ecnA,b4410,ecnAB,ECK120027817
ecnB,b4411,ecnAB,ECK120027817
ecnB,b4411,ecnB,ECK120034931
sugE,b4148,sugE,ECK120008943
blc,b4149,blc,ECK120009126
ampC,b4150,ampC,ECK120009726
frdD,b4151,frdABCD,ECK120009216
frdC,b4152,frdABCD,ECK120009216
frdB,b4153,frdABCD,ECK120009216
frdA,b4154,frdABCD,ECK120009216
epmA,b4155,epmA,ECK120027818
yjeM,b4156,yjeM,ECK120027819
yjeN,b4157,yjeNO,ECK120027820
yjeO,b4158,yjeNO,ECK120027820
mscM,b4159,psd-mscM,ECK120010927
psd,b4160,psd-mscM,ECK120010927
rsgA,b4161,rsgA,ECK120027822
orn,b4162,orn,ECK120027823
glyV,b4163,glyVXY,ECK120009687
glyX,b4164,glyVXY,ECK120009687
glyY,b4165,glyVXY,ECK120009687
yjeV,b4670,yjeV,ECK120049207
queG,b4166,queG,ECK120021041
nnr,b4167,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK120009426
nnr,b4167,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK120009829
nnr,b4167,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK120009830
tsaE,b4168,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK120009426
tsaE,b4168,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK120009829
tsaE,b4168,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK120009830
tsaE,b4168,tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK120051393
amiB,b4169,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK120009426
amiB,b4169,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK120009829
amiB,b4169,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK120009830
amiB,b4169,tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK120051393
mutL,b4170,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK120009426
mutL,b4170,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK120009829
mutL,b4170,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK120009830
mutL,b4170,mutL-miaA-hfq-hflXKC,ECK120033765
mutL,b4170,mutL-miaA-hfq-hflXKC,ECK120033766
mutL,b4170,tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK120051393
miaA,b4171,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK120009426
miaA,b4171,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK120009829
miaA,b4171,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK120009830
miaA,b4171,miaA-hfq-hflXKC,ECK120033602
miaA,b4171,miaA-hfq-hflXKC,ECK120033603
miaA,b4171,mutL-miaA-hfq-hflXKC,ECK120033765
miaA,b4171,mutL-miaA-hfq-hflXKC,ECK120033766
miaA,b4171,tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK120051393
hfq,b4172,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK120009426
hfq,b4172,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK120009829
hfq,b4172,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK120009830
hfq,b4172,hfq-hflXKC,ECK120033597
hfq,b4172,miaA-hfq-hflXKC,ECK120033602
hfq,b4172,miaA-hfq-hflXKC,ECK120033603
hfq,b4172,hfq-hflXKC,ECK120033604
hfq,b4172,hfq-hflXKC,ECK120033605
hfq,b4172,mutL-miaA-hfq-hflXKC,ECK120033765
