,gene_name,gene_id,tu_name,tu_id,operon_name,operon_id
5487,rpoB,b3987,rpoBC,ECK120009179,rplKAJL-rpoBC,ECK120016992
5488,rpoB,b3987,rplJL-rpoBC,ECK120009523,rplKAJL-rpoBC,ECK120016992
5489,rpoB,b3987,rplKAJL-rpoBC,ECK120011093,rplKAJL-rpoBC,ECK120016992
5490,rpoC,b3988,rpoBC,ECK120009179,rplKAJL-rpoBC,ECK120016992
5491,rpoC,b3988,rplJL-rpoBC,ECK120009523,rplKAJL-rpoBC,ECK120016992
5492,rpoC,b3988,rplKAJL-rpoBC,ECK120011093,rplKAJL-rpoBC,ECK120016992
5493,yjaZ,b3989,yjaZ,ECK120009585,yjaZ,ECK120026418
5494,sroH,b4691,sroH,ECK120027774,sroH,ECK120028256
5495,thiH,b3990,thiCEFSGH,ECK120009553,thiCEFSGH,ECK120014652
5496,thiG,b3991,thiCEFSGH,ECK120009553,thiCEFSGH,ECK120014652
5497,thiS,b4407,thiCEFSGH,ECK120009553,thiCEFSGH,ECK120014652
5498,thiF,b3992,thiCEFSGH,ECK120009553,thiCEFSGH,ECK120014652
5499,thiE,b3993,thiCEFSGH,ECK120009553,thiCEFSGH,ECK120014652
5500,thiC,b3994,thiCEFSGH,ECK120009553,thiCEFSGH,ECK120014652
5501,rsd,b3995,rsd,ECK120011162,rsd,ECK120014495
5502,rsd,b3995,rsd,ECK120011163,rsd,ECK120014495
5503,nudC,b3996,nudC-hemE-nfi,ECK120027776,nudC-hemE-nfi,ECK120028257
5504,hemE,b3997,nudC-hemE-nfi,ECK120027776,nudC-hemE-nfi,ECK120028257
5505,nfi,b3998,nudC-hemE-nfi,ECK120027776,nudC-hemE-nfi,ECK120028257
5506,yjaG,b3999,yjaG,ECK120027777,yjaG,ECK120028258
5507,hupA,b4000,hupA,ECK120009773,hupA,ECK120014597
5508,yjaH,b4001,yjaH,ECK120030223,yjaH,ECK120030554
5509,zraP,b4002,zraP,ECK120009821,zraP,ECK120014493
5510,zraS,b4003,zraSR,ECK120009822,zraSR,ECK120014494
5511,zraR,b4004,zraSR,ECK120009822,zraSR,ECK120014494
5512,purD,b4005,purHD,ECK120009249,purHD,ECK120014869
5513,purH,b4006,purHD,ECK120009249,purHD,ECK120014869
5514,rrsE,b4007,rrsE-gltV-rrlE-rrfE,ECK120008931,rrsE-gltV-rrlE-rrfE,ECK120023945
5515,rrsE,b4007,rrsE-gltV-rrlE-rrfE,ECK120033743,rrsE-gltV-rrlE-rrfE,ECK120023945
5516,gltV,b4008,rrsE-gltV-rrlE-rrfE,ECK120008931,rrsE-gltV-rrlE-rrfE,ECK120023945
5517,gltV,b4008,rrsE-gltV-rrlE-rrfE,ECK120033743,rrsE-gltV-rrlE-rrfE,ECK120023945
5518,rrlE,b4009,rrsE-gltV-rrlE-rrfE,ECK120008931,rrsE-gltV-rrlE-rrfE,ECK120023945
5519,rrlE,b4009,rrlE-rrfE,ECK120033588,rrsE-gltV-rrlE-rrfE,ECK120023945
5520,rrlE,b4009,rrsE-gltV-rrlE-rrfE,ECK120033743,rrsE-gltV-rrlE-rrfE,ECK120023945
5521,rrfE,b4010,rrsE-gltV-rrlE-rrfE,ECK120008931,rrsE-gltV-rrlE-rrfE,ECK120023945
5522,rrfE,b4010,rrlE-rrfE,ECK120033588,rrsE-gltV-rrlE-rrfE,ECK120023945
5523,rrfE,b4010,rrsE-gltV-rrlE-rrfE,ECK120033743,rrsE-gltV-rrlE-rrfE,ECK120023945
5524,yjaA,b4011,yjaA,ECK120027778,yjaA,ECK120028058
5525,yjaB,b4012,yjaB,ECK120009066,yjaB,ECK120015112
5526,metA,b4013,metA,ECK120009065,metA,ECK120014855
5527,metA,b4013,metA,ECK120009234,metA,ECK120014855
5528,aceB,b4014,aceBAK,ECK120009194,aceBAK,ECK120015031
5529,aceA,b4015,aceBAK,ECK120009194,aceBAK,ECK120015031
5530,aceK,b4016,aceBAK,ECK120009194,aceBAK,ECK120015031
5531,aceK,b4016,aceK,ECK120033577,aceBAK,ECK120015031
5532,arpA,b4017,arpA,ECK120027779,arpA,ECK120028259
5533,iclR,b4018,iclR,ECK120009021,iclR,ECK120015075
5534,metH,b4019,metH,ECK120009235,metH,ECK120014856
5535,metH,b4019,metH,ECK125140833,metH,ECK120014856
5536,yjbB,b4020,yjbB,ECK120027780,yjbB,ECK120028260
5537,pepE,b4021,pepE,ECK120020434,pepE,ECK120020945
5538,rluF,b4022,rluF,ECK120020451,rluF,ECK120020962
5539,yjbD,b4023,yjbD,ECK120027781,yjbD,ECK120028261
5540,lysC,b4024,lysC,ECK120011124,lysC,ECK120015002
5541,lysC,b4024,lysC,ECK120011125,lysC,ECK120015002
5542,pgi,b4025,pgi,ECK120011126,pgi,ECK120014981
5543,yjbE,b4026,yjbE,ECK120027784,yjbEFGH,ECK120029990
5544,yjbE,b4026,yjbEFGH,ECK120029970,yjbEFGH,ECK120029990
5545,yjbE,b4026,yjbEFGH,ECK125135009,yjbEFGH,ECK120029990
5546,yjbF,b4027,yjbFGH,ECK120027785,yjbEFGH,ECK120029990
5547,yjbF,b4027,yjbEFGH,ECK120029970,yjbEFGH,ECK120029990
5548,yjbF,b4027,yjbEFGH,ECK125135009,yjbEFGH,ECK120029990
5549,yjbG,b4028,yjbFGH,ECK120027785,yjbEFGH,ECK120029990
5550,yjbG,b4028,yjbEFGH,ECK120029970,yjbEFGH,ECK120029990
5551,yjbG,b4028,yjbEFGH,ECK125135009,yjbEFGH,ECK120029990
5552,yjbH,b4029,yjbFGH,ECK120027785,yjbEFGH,ECK120029990
5553,yjbH,b4029,yjbEFGH,ECK120029970,yjbEFGH,ECK120029990
5554,yjbH,b4029,yjbEFGH,ECK125135009,yjbEFGH,ECK120029990
5555,psiE,b4030,psiE,ECK120010903,psiE,ECK120014425
5556,xylE,b4031,xylE,ECK120027786,xylE,ECK120028264
5557,malG,b4032,malEFG,ECK120009231,malEFG,ECK120014852
5558,malF,b4033,malEFG,ECK120009231,malEFG,ECK120014852
5559,malE,b4034,malEFG,ECK120009231,malEFG,ECK120014852
5560,malK,b4035,malK-lamB-malM,ECK120009315,malK-lamB-malM,ECK120014922
5561,lamB,b4036,malK-lamB-malM,ECK120009315,malK-lamB-malM,ECK120014922
5562,malM,b4037,malK-lamB-malM,ECK120009315,malK-lamB-malM,ECK120014922
5563,yjbI,b4038,yjbI,ECK120027787,yjbI,ECK120028265
5564,ubiC,b4039,ubiCA,ECK120009557,ubiCA,ECK120014655
5565,ubiA,b4040,ubiCA,ECK120009557,ubiCA,ECK120014655
5566,plsB,b4041,plsB,ECK120016695,plsB,ECK120016767
5567,plsB,b4041,plsB,ECK125135011,plsB,ECK120016767
5568,dgkA,b4042,dgkA,ECK120027788,dgkA,ECK120028059
5569,dgkA,b4042,dgkA,ECK125135065,dgkA,ECK120028059
5570,lexA,b4043,lexA-dinF,ECK120009230,lexA-dinF,ECK120014851
5571,dinF,b4044,lexA-dinF,ECK120009230,lexA-dinF,ECK120014851
5572,yjbJ,b4045,yjbJ,ECK120027789,yjbJ,ECK120028266
5573,zur,b4046,zur,ECK120021095,zur,ECK120023869
5574,yjbL,b4047,yjbLM,ECK120027790,yjbLM,ECK120028267
5575,yjbM,b4048,yjbLM,ECK120027790,yjbLM,ECK120028267
5576,dusA,b4049,dusA,ECK120027791,dusA,ECK120028268
5577,pspG,b4050,pspG,ECK120009099,pspG,ECK120015129
5578,qorA,b4051,qorA,ECK120029339,qorA,ECK125272753
5579,dnaB,b4052,dnaB,ECK120027792,dnaB,ECK120028269
5580,alr,b4053,alr,ECK120029337,alr,ECK120029421
5581,alr,b4053,alr,ECK120034179,alr,ECK120029421
5582,tyrB,b4054,tyrB,ECK120009280,tyrB,ECK120014896
5583,aphA,b4055,aphA,ECK120027793,aphA,ECK120028060
5584,yjbQ,b4056,yjbQR,ECK120027794,yjbQR,ECK120028270
5585,yjbR,b4057,yjbQR,ECK120027794,yjbQR,ECK120028270
5586,uvrA,b4058,uvrA,ECK120009262,uvrA,ECK120014881
5587,ssb,b4059,ssb,ECK120009138,ssb,ECK120014878
5588,ssb,b4059,ssb,ECK120009139,ssb,ECK120014878
5589,ssb,b4059,ssb,ECK120009258,ssb,ECK120014878
5590,yjcB,b4060,yjcB,ECK120021038,yjcB,ECK120023811
5591,yjcC,b4061,pdeC,ECK120021039,pdeC,ECK125229275
5592,soxS,b4062,soxS,ECK120009402,soxS,ECK120014755
5593,soxR,b4063,soxR,ECK120009640,soxR,ECK120014703
5594,ryjA,b4459,ryjA,ECK120020465,ryjA,ECK120026431
5595,ghxP,b4064,ghxP,ECK120027795,ghxP,ECK125165364
5596,yjcE,b4065,yjcE,ECK120027796,yjcE,ECK120028272
5597,yjcF,b4066,yjcF,ECK120027797,yjcF,ECK120028273
5598,actP,b4067,acs-yjcH-actP,ECK120009003,acs-yjcH-actP,ECK120021003
5599,actP,b4067,acs-yjcH-actP,ECK120009004,acs-yjcH-actP,ECK120021003
5600,actP,b4067,actP,ECK125095458,acs-yjcH-actP,ECK120021003
5601,yjcH,b4068,acs-yjcH-actP,ECK120009003,acs-yjcH-actP,ECK120021003
5602,yjcH,b4068,acs-yjcH-actP,ECK120009004,acs-yjcH-actP,ECK120021003
5603,acs,b4069,acs-yjcH-actP,ECK120009003,acs-yjcH-actP,ECK120021003
5604,acs,b4069,acs-yjcH-actP,ECK120009004,acs-yjcH-actP,ECK120021003
5605,nrfA,b4070,nrfABCDEFG,ECK120009390,nrfABCDEFG,ECK120014744
5606,nrfB,b4071,nrfABCDEFG,ECK120009390,nrfABCDEFG,ECK120014744
5607,nrfC,b4072,nrfABCDEFG,ECK120009390,nrfABCDEFG,ECK120014744
5608,nrfD,b4073,nrfABCDEFG,ECK120009390,nrfABCDEFG,ECK120014744
5609,nrfE,b4074,nrfABCDEFG,ECK120009390,nrfABCDEFG,ECK120014744
5610,nrfF,b4075,nrfABCDEFG,ECK120009390,nrfABCDEFG,ECK120014744
5611,nrfG,b4076,nrfABCDEFG,ECK120009390,nrfABCDEFG,ECK120014744
5612,gltP,b4077,gltP,ECK120027798,gltP,ECK120028061
5613,yjcO,b4078,yjcO,ECK120027799,yjcO,ECK120028274
5614,fdhF,b4079,fdhF,ECK120009343,fdhF,ECK120014948
5615,mdtP,b4080,mdtNOP,ECK120027800,mdtNOP,ECK120028275
5616,mdtO,b4081,mdtNOP,ECK120027800,mdtNOP,ECK120028275
5617,mdtN,b4082,mdtNOP,ECK120027800,mdtNOP,ECK120028275
5618,yjcS,b4083,yjcS,ECK120027801,yjcS,ECK120028276
5619,alsK,b4084,alsK,ECK120030123,alsK,ECK120030600
5620,alsE,b4085,alsRBACE,ECK120009030,alsRBACE,ECK120015089
5621,alsE,b4085,alsRBACE,ECK120009031,alsRBACE,ECK120015089
5622,alsE,b4085,alsBACE,ECK120033596,alsRBACE,ECK120015089
5623,alsC,b4086,alsRBACE,ECK120009030,alsRBACE,ECK120015089
5624,alsC,b4086,alsRBACE,ECK120009031,alsRBACE,ECK120015089
5625,alsC,b4086,alsBACE,ECK120033596,alsRBACE,ECK120015089
5626,alsA,b4087,alsRBACE,ECK120009030,alsRBACE,ECK120015089
5627,alsA,b4087,alsRBACE,ECK120009031,alsRBACE,ECK120015089
5628,alsA,b4087,alsBACE,ECK120033596,alsRBACE,ECK120015089
5629,alsB,b4088,alsRBACE,ECK120009030,alsRBACE,ECK120015089
5630,alsB,b4088,alsRBACE,ECK120009031,alsRBACE,ECK120015089
5631,alsB,b4088,alsBACE,ECK120033596,alsRBACE,ECK120015089
5632,alsR,b4089,alsRBACE,ECK120009030,alsRBACE,ECK120015089
5633,alsR,b4089,alsRBACE,ECK120009031,alsRBACE,ECK120015089
5634,rpiB,b4090,rpiB,ECK120009028,rpiB,ECK120033183
5635,yjdP,b4487,yjdP,ECK120027802,yjdP,ECK120028062
5636,phnP,b4092,phnCDE_1E_2FGHIJKLMNOP,ECK120009392,phnCDE_1E_2FGHIJKLMNOP,ECK125140819
5637,phnP,b4092,phnLMNOP,ECK120033761,phnCDE_1E_2FGHIJKLMNOP,ECK125140819
5638,phnO,b4093,phnCDE_1E_2FGHIJKLMNOP,ECK120009392,phnCDE_1E_2FGHIJKLMNOP,ECK125140819
5639,phnO,b4093,phnLMNOP,ECK120033761,phnCDE_1E_2FGHIJKLMNOP,ECK125140819
5640,phnN,b4094,phnCDE_1E_2FGHIJKLMNOP,ECK120009392,phnCDE_1E_2FGHIJKLMNOP,ECK125140819
5641,phnN,b4094,phnLMNOP,ECK120033761,phnCDE_1E_2FGHIJKLMNOP,ECK125140819
5642,phnM,b4095,phnCDE_1E_2FGHIJKLMNOP,ECK120009392,phnCDE_1E_2FGHIJKLMNOP,ECK125140819
5643,phnM,b4095,phnLMNOP,ECK120033761,phnCDE_1E_2FGHIJKLMNOP,ECK125140819
5644,phnL,b4096,phnCDE_1E_2FGHIJKLMNOP,ECK120009392,phnCDE_1E_2FGHIJKLMNOP,ECK125140819
5645,phnL,b4096,phnLMNOP,ECK120033761,phnCDE_1E_2FGHIJKLMNOP,ECK125140819
5646,phnK,b4097,phnCDE_1E_2FGHIJKLMNOP,ECK120009392,phnCDE_1E_2FGHIJKLMNOP,ECK125140819
5647,phnJ,b4098,phnCDE_1E_2FGHIJKLMNOP,ECK120009392,phnCDE_1E_2FGHIJKLMNOP,ECK125140819
5648,phnI,b4099,phnCDE_1E_2FGHIJKLMNOP,ECK120009392,phnCDE_1E_2FGHIJKLMNOP,ECK125140819
5649,phnH,b4100,phnCDE_1E_2FGHIJKLMNOP,ECK120009392,phnCDE_1E_2FGHIJKLMNOP,ECK125140819
5650,phnG,b4101,phnCDE_1E_2FGHIJKLMNOP,ECK120009392,phnCDE_1E_2FGHIJKLMNOP,ECK125140819
5651,phnF,b4102,phnCDE_1E_2FGHIJKLMNOP,ECK120009392,phnCDE_1E_2FGHIJKLMNOP,ECK125140819
5652,phnD,b4105,phnCDE_1E_2FGHIJKLMNOP,ECK120009392,phnCDE_1E_2FGHIJKLMNOP,ECK125140819
5653,phnC,b4106,phnCDE_1E_2FGHIJKLMNOP,ECK120009392,phnCDE_1E_2FGHIJKLMNOP,ECK125140819
5654,yjdN,b4107,yjdN,ECK120027803,yjdN,ECK120028278
5655,yjdM,b4108,yjdM,ECK120027804,yjdM,ECK120028279
5656,crfC,b4109,crfC-yjcZ,ECK120027805,crfC-yjcZ,ECK125165365
5657,crfC,b4109,crfC-yjcZ,ECK125109026,crfC-yjcZ,ECK125165365
5658,yjcZ,b4110,crfC-yjcZ,ECK120027805,crfC-yjcZ,ECK125165365
5659,yjcZ,b4110,crfC-yjcZ,ECK125109026,crfC-yjcZ,ECK125165365
5660,proP,b4111,proP,ECK120009007,proP,ECK120014950
5661,proP,b4111,proP,ECK120009346,proP,ECK120014950
5662,basS,b4112,basRS,ECK120009435,basRS,ECK120014784
5663,basR,b4113,basRS,ECK120009435,basRS,ECK120014784
5664,eptA,b4114,eptA,ECK120030171,eptA,ECK120030572
5665,adiC,b4115,adiC,ECK120027806,adiC,ECK120028063
5666,adiY,b4116,adiY,ECK120011167,adiY,ECK120014504
5667,adiA,b4117,adiA,ECK120009425,adiA,ECK120014775
5668,melR,b4118,melR,ECK120009233,melR,ECK120012348
5669,melA,b4119,melAB,ECK120009323,melAB,ECK120014930
5670,melB,b4120,melAB,ECK120009323,melAB,ECK120014930
5671,yjdF,b4121,yjdF,ECK120027808,yjdF,ECK120028281
5672,fumB,b4122,dcuB-fumB,ECK120009037,dcuB-fumB,ECK120014710
5673,fumB,b4122,fumB,ECK120009350,dcuB-fumB,ECK120014710
5674,fumB,b4122,dcuB-fumB,ECK120009650,dcuB-fumB,ECK120014710
5675,dcuB,b4123,dcuB-fumB,ECK120009037,dcuB-fumB,ECK120014710
5676,dcuB,b4123,dcuB-fumB,ECK120009650,dcuB-fumB,ECK120014710
5677,dcuR,b4124,dcuSR,ECK120016328,dcuSR,ECK120016645
5678,dcuR,b4124,dcuR,ECK120033038,dcuSR,ECK120016645
5679,dcuS,b4125,dcuSR,ECK120016328,dcuSR,ECK120016645
5680,yjdI,b4126,yjdIJ,ECK120027809,yjdIJ,ECK120028282
5681,yjdJ,b4127,yjdIJ,ECK120027809,yjdIJ,ECK120028282
5682,ghoS,b4128,ghoST,ECK120027810,ghoST,ECK125165359
5683,ghoS,b4128,ghoST,ECK125162171,ghoST,ECK125165359
5684,ghoT,b4559,ghoST,ECK120027810,ghoST,ECK125165359
5685,ghoT,b4559,ghoST,ECK125162171,ghoST,ECK125165359
5686,lysU,b4129,lysU,ECK120009411,lysU,ECK120014690
5687,lysU,b4129,lysU,ECK120009614,lysU,ECK120014690
5688,dtpC,b4130,dtpC,ECK120027811,dtpC,ECK125166135
5689,cadA,b4131,cadBA,ECK120009649,cadBA,ECK120014709
5690,cadA,b4131,cadA,ECK120033751,cadBA,ECK120014709
5691,cadB,b4132,cadBA,ECK120009649,cadBA,ECK120014709
5692,cadC,b4133,cadC,ECK120009310,cadC,ECK120014919
5693,pheU,b4134,pheU,ECK120009701,pheU,ECK120014556
5694,yjdC,b4135,dsbD-yjdC,ECK120027812,dsbD-yjdC,ECK120028131
5695,yjdC,b4135,yjdC,ECK120034180,dsbD-yjdC,ECK120028131
5696,dsbD,b4136,dsbD-yjdC,ECK120027812,dsbD-yjdC,ECK120028131
5697,cutA,b4137,cutA,ECK120009751,cutA,ECK120014584
5698,dcuA,b4138,aspA-dcuA,ECK120009111,aspA-dcuA,ECK120014476
5699,dcuA,b4138,dcuA,ECK120009804,aspA-dcuA,ECK120014476
5700,dcuA,b4138,dcuA,ECK125165385,aspA-dcuA,ECK120014476
5701,aspA,b4139,aspA-dcuA,ECK120009111,aspA-dcuA,ECK120014476
5702,aspA,b4139,aspA,ECK120009351,aspA-dcuA,ECK120014476
5703,fxsA,b4140,fxsA,ECK120008955,fxsA,ECK120014409
5704,yjeH,b4141,yjeH,ECK120021040,yjeH,ECK120023813
5705,groS,b4142,groSL,ECK120009061,groSL,ECK120030546
5706,groL,b4143,groSL,ECK120009061,groSL,ECK120030546
5707,groL,b4143,groL,ECK120034181,groSL,ECK120030546
5708,groL,b4143,groL,ECK120034182,groSL,ECK120030546
5709,groL,b4143,groL,ECK120034183,groSL,ECK120030546
5710,yjeI,b4144,yjeI,ECK120027813,yjeI,ECK120028086
5711,yjeJ,b4145,yjeJ,ECK120027814,yjeJ,ECK120028087
5712,epmB,b4146,epmB,ECK120027815,epmB,ECK125147431
5713,efp,b4147,efp,ECK120010882,efp,ECK120014382
5714,ecnA,b4410,ecnAB,ECK120027817,ecnAB,ECK120028089
5715,ecnB,b4411,ecnAB,ECK120027817,ecnAB,ECK120028089
5716,ecnB,b4411,ecnB,ECK120034931,ecnAB,ECK120028089
5717,sugE,b4148,sugE,ECK120008943,sugE,ECK120014383
5718,blc,b4149,blc,ECK120009126,blc,ECK120014985
5719,ampC,b4150,ampC,ECK120009726,ampC,ECK120014573
5720,frdD,b4151,frdABCD,ECK120009216,frdABCD,ECK120014840
5721,frdC,b4152,frdABCD,ECK120009216,frdABCD,ECK120014840
5722,frdB,b4153,frdABCD,ECK120009216,frdABCD,ECK120014840
5723,frdA,b4154,frdABCD,ECK120009216,frdABCD,ECK120014840
5724,epmA,b4155,epmA,ECK120027818,epmA,ECK125147432
5725,yjeM,b4156,yjeM,ECK120027819,yjeM,ECK120028091
5726,yjeN,b4157,yjeNO,ECK120027820,yjeNO,ECK120028092
5727,yjeO,b4158,yjeNO,ECK120027820,yjeNO,ECK120028092
5728,mscM,b4159,psd-mscM,ECK120010927,psd-mscM,ECK125147428
5729,psd,b4160,psd-mscM,ECK120010927,psd-mscM,ECK125147428
5730,rsgA,b4161,rsgA,ECK120027822,rsgA,ECK120028093
5731,orn,b4162,orn,ECK120027823,orn,ECK120028094
5732,glyV,b4163,glyVXY,ECK120009687,glyVXY,ECK120014541
5733,glyX,b4164,glyVXY,ECK120009687,glyVXY,ECK120014541
5734,glyY,b4165,glyVXY,ECK120009687,glyVXY,ECK120014541
5735,yjeV,b4670,yjeV,ECK120049207,yjeV,ECK125095401
5736,queG,b4166,queG,ECK120021041,queG,ECK125135285
5737,nnr,b4167,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK120009426,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK125147410
5738,nnr,b4167,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK120009829,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK125147410
5739,nnr,b4167,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK120009830,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK125147410
5740,tsaE,b4168,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK120009426,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK125147410
5741,tsaE,b4168,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK120009829,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK125147410
5742,tsaE,b4168,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK120009830,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK125147410
5743,tsaE,b4168,tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK120051393,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK125147410
5744,amiB,b4169,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK120009426,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK125147410
5745,amiB,b4169,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK120009829,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK125147410
5746,amiB,b4169,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK120009830,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK125147410
5747,amiB,b4169,tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK120051393,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK125147410
5748,mutL,b4170,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK120009426,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK125147410
5749,mutL,b4170,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK120009829,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK125147410
5750,mutL,b4170,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK120009830,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK125147410
5751,mutL,b4170,mutL-miaA-hfq-hflXKC,ECK120033765,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK125147410
5752,mutL,b4170,mutL-miaA-hfq-hflXKC,ECK120033766,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK125147410
5753,mutL,b4170,tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK120051393,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK125147410
5754,miaA,b4171,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK120009426,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK125147410
5755,miaA,b4171,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK120009829,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK125147410
5756,miaA,b4171,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK120009830,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK125147410
5757,miaA,b4171,miaA-hfq-hflXKC,ECK120033602,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK125147410
5758,miaA,b4171,miaA-hfq-hflXKC,ECK120033603,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK125147410
5759,miaA,b4171,mutL-miaA-hfq-hflXKC,ECK120033765,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK125147410
5760,miaA,b4171,mutL-miaA-hfq-hflXKC,ECK120033766,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK125147410
5761,miaA,b4171,tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK120051393,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK125147410
5762,hfq,b4172,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK120009426,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK125147410
5763,hfq,b4172,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK120009829,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK125147410
5764,hfq,b4172,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK120009830,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK125147410
5765,hfq,b4172,hfq-hflXKC,ECK120033597,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK125147410
5766,hfq,b4172,miaA-hfq-hflXKC,ECK120033602,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK125147410
5767,hfq,b4172,miaA-hfq-hflXKC,ECK120033603,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK125147410
5768,hfq,b4172,hfq-hflXKC,ECK120033604,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK125147410
5769,hfq,b4172,hfq-hflXKC,ECK120033605,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK125147410
5770,hfq,b4172,mutL-miaA-hfq-hflXKC,ECK120033765,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK125147410
5771,hfq,b4172,mutL-miaA-hfq-hflXKC,ECK120033766,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK125147410
5772,hfq,b4172,tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK120051393,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK125147410
5773,hflX,b4173,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK120009426,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK125147410
5774,hflX,b4173,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK120009829,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK125147410
5775,hflX,b4173,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK120009830,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK125147410
5776,hflX,b4173,hfq-hflXKC,ECK120033597,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK125147410
5777,hflX,b4173,miaA-hfq-hflXKC,ECK120033602,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK125147410
5778,hflX,b4173,miaA-hfq-hflXKC,ECK120033603,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK125147410
5779,hflX,b4173,hfq-hflXKC,ECK120033604,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK125147410
5780,hflX,b4173,hfq-hflXKC,ECK120033605,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK125147410
5781,hflX,b4173,mutL-miaA-hfq-hflXKC,ECK120033765,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK125147410
5782,hflX,b4173,mutL-miaA-hfq-hflXKC,ECK120033766,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK125147410
5783,hflX,b4173,tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK120051393,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,ECK125147410
