,b1072,b1080,b1081,b1878,b1879,b1880,b1904,b1937,b1939,b1940,b1946,b1947,b1948,b1949,b1950
p1k_00999,0.124339405814047,0.024213904336396,0.0543359489920237,0.1630908281064262,0.1144497213085206,0.065789954526545,0.0211400451178328,0.0426270829694086,0.0623851476877481,0.1077408222640136,0.0114477501693035,0.0282094650329789,0.053738253012127,0.0340445664469207,0.1766605760307776
p1k_01000,0.1326910156571227,0.0783299940266982,0.0403868330646518,0.0937321448969785,0.1559168455256508,0.0828060341227611,0.0211400451178328,0.0675067793086112,0.0549575593951271,0.0955917059530202,0.0253405952825808,0.0669339059970775,0.065631836721296,0.0792954850691837,0.1154505509739482
p1k_01001,0.1384313942187989,0.0630469753090414,0.0341564836028628,0.1133177374811701,0.2644932281911456,0.11178005314462,0.0491446614580394,0.0700801995407137,0.0636416432368909,0.1634281036828189,0.0173819003587671,0.0943720535626281,0.0858835591394353,0.0881639413016374,0.1665794411491414
p1k_01002,0.1389452969089513,0.0669469606040372,0.0646732236487281,0.1376930545081676,0.2342312424901384,0.0883226954934546,0.0527755181146193,0.077591262427937,0.0568351467680458,0.0735300156799399,0.0215030377938724,0.0375520532218329,0.0579911635276845,0.0798966145794625,0.1030148033249894
p1k_01003,0.1037122886667624,0.0448905219189604,0.0472704230667886,0.1117116226123815,0.1609395639266662,0.0814733562189532,0.0211400451178328,0.0121477460293189,0.0537014647912872,0.1828929522260087,0.0114477501693035,0.0603925559885427,0.0547995474427082,0.0866945247425242,0.0704302701147989
p1k_01004,0.0558819512370047,0.0304250293423027,0.0621927596540783,0.2686660760940623,0.129142248957897,0.0521778734886577,0.0719147384465921,0.0571633227229654,0.0403077963923399,0.0410198139049558,0.0114477501693035,0.0581990308747247,0.0534499163066316,0.1321674840405897,0.0704302701147989
p1k_01005,0.1751404860246816,0.0952625124346934,0.0643806057570823,0.0541636929016267,0.2362259204119332,0.0737001469194993,0.1101829370446828,0.0253049472115558,0.0557253821908931,0.0287850349266809,0.0208818000341375,0.0282094650329789,0.0673569134840827,0.0770637743142554,0.1010016592788613
p1k_01006,0.1734343373971295,0.0479125936140401,0.0282872247274907,0.0541636929016267,0.1477929350922688,0.064171133177863,0.069594604221313,0.0551063495871287,0.0390896047684475,0.0296288453357442,0.0217152227742209,0.0282094650329789,0.0526067592910339,0.0340445664469207,0.1369745231627563
p1k_01007,0.1906759218400539,0.1012206576789908,0.0535273859417889,0.0896104401727912,0.235479562886495,0.0913281041301002,0.0547023337117225,0.0617402259690843,0.0770874657704698,0.0840375051554101,0.0114477501693035,0.0480326958119234,0.0593916067182203,0.0989042329865089,0.0934763721368062
p1k_01008,0.1450966574541852,0.0809622783656838,0.0406940970580017,0.0831778200502793,0.202546091349874,0.099682094843064,0.0554796031742305,0.0730369373949764,0.0497085533091158,0.0781710926874742,0.0143583573702157,0.0282094650329789,0.0549648217492483,0.0871339683433163,0.0892941317050353
p1k_01009,2.21546653801483,1.5190065646269173,0.8129006226295189,0.529636909834944,1.1340300979028686,1.2190747206479722,1.0528382737565622,1.3758493679064452,1.3885699592560132,1.7577633678251858,0.7428170477302425,1.9116928189302125,1.2893029853582358,1.846565970202504,0.8432659397991706
p1k_01010,1.7270140278464683,1.3041487048717992,0.6747455463103503,0.2024007035402565,0.8449598987026128,0.9602873614733952,0.5474760682749328,0.8832023413859684,0.8795573083052886,1.2161872309023314,0.5988394880506152,1.541135043263991,1.2591586023561376,1.491963713540061,0.7932649870383923
p1k_01011,1.293712240038446,0.8777626827538024,0.7089718575149399,0.430345477380727,0.8341022138540851,0.8061896674494314,0.3009979576417069,0.824160620859409,0.8418558053838997,1.2309646790863191,0.7769776469423395,1.0800885375354474,0.9040946604859724,1.1648708269485848,0.3848887589026017
p1k_01012,1.3406317621447834,0.9197666123087924,0.807032472150994,0.5118151047089478,0.590142748691388,0.7852689532737794,0.6440393388500482,0.508369667931593,0.7815158854420624,1.0650871226831973,0.7460104618521175,0.7320358578668442,0.5271002037336571,0.7667698576381332,0.6655247111557756
p1k_01013,0.0958670891844619,0.1128528444370469,0.0707866726047354,0.0945534698190001,0.3040903405810048,0.2477531035249054,0.1167463738716178,0.0912591200776293,0.093965735114642,0.2489609621960556,0.0195513043404585,0.1637348822711079,0.0488956193827216,0.1449010341403724,0.3067690859522135
p1k_01014,0.1145996602672391,0.1241273354083761,0.0707244457425157,0.2477957179029171,0.23243679106684,0.1819617559779424,0.0516963697663628,0.0482683797680102,0.0714056288249072,0.0979000764735105,0.024397459424349,0.0282094650329789,0.0794156895113866,0.1521457514620493,0.2382863263661724
p1k_01015,0.6897347933824012,0.5345393755200966,0.3200666035301031,0.0541636929016267,0.332312200958095,0.2750535113873278,0.236218618743573,0.3935143438941532,0.3850543730648358,0.5011711336401482,0.2140030150943366,0.2258179294699119,0.1218439829064406,0.0802271029571112,0.1360690564258138
p1k_01016,1.064733565558451,0.5694199772743812,0.4012730079248914,0.1791798563238777,0.4382847054348204,0.4236263197533185,0.2578798804308307,0.3269791959399371,0.5854320001701914,0.6414131456144896,0.2873548887747306,0.5176075380808475,0.3791312346262573,0.6059240261894826,0.3549126041653808
p1k_01017,0.6567042911299399,0.4060794506162992,0.1828778356932737,0.2167200536060705,0.3607992172690489,0.2150315246437361,0.1673586890049271,0.2122841432047367,0.2948779400954927,0.5343578738808981,0.1582120972188281,0.210025428465591,0.1972060328236197,0.3017423651101151,0.2395308285141145
p1k_01018,0.590219789826909,0.3962365881616257,0.2478984567909861,0.1148474813368965,0.3909577691057319,0.277968448436936,0.250970647610592,0.3517512123358875,0.3756676346362099,0.3767155007813529,0.2184264679358317,0.2997037679636366,0.2646846755782821,0.3116391685807219,0.2282472645670734
p1k_01019,0.6453010196124959,0.405097263904968,0.259120529957854,0.1129413113386241,0.3366980080409272,0.1836552460190096,0.2715777284372181,0.2588497501041952,0.3584519342203793,0.3535466846890039,0.2001321753514823,0.389788064784304,0.2574698665350433,0.5180194474685782,0.146860131548748
p1k_01020,0.2109379298764577,0.0950587570130483,0.0582926953451401,0.0541636929016267,0.2213826604983919,0.1227755608530625,0.0787012129142477,0.0937994191331001,0.0644224307195181,0.1081474787909891,0.0260843348224317,0.0282094650329789,0.0768344107987949,0.1230348780214285,0.1494809309081494
p1k_01021,0.1658932248924899,0.0803835812212379,0.1034063406848624,0.1428042050674574,0.2120204579146545,0.1044330110457308,0.0631040993604052,0.0617534578065516,0.0489017426720601,0.0912571728822948,0.0114477501693035,0.1273520642444172,0.126498569993864,0.1151407812419379,0.0704302701147989
p1k_01022,0.1469754953401812,0.071879476957294,0.0818508691099955,0.0541636929016267,0.1486365521753611,0.055138217083136,0.0211400451178328,0.0672592334896096,0.0658699024101848,0.1125874371579478,0.0246198656677346,0.0649249689367689,0.1027688455666434,0.1541740935955503,0.1131149998741325
p1k_01023,0.3131345640564948,0.1216678112716952,0.0689781168370382,0.1580122704414308,0.2870602722143913,0.1156630827862817,0.0948857946811046,0.1864974585945269,0.1685299088470574,0.1985428160765295,0.0322832842553859,0.1734001014888739,0.0885976471775846,0.1290544704349458,0.3067443987652875
p1k_01024,0.2450098422682263,0.1647909327492607,0.1179033391981839,0.2103151014084177,0.36435339966465,0.0966316538142692,0.0950650035428702,0.143227794667329,0.0990402506298748,0.1778320655309185,0.0584416243986253,0.0282094650329789,0.061862924578394,0.1054751564525404,0.1719538672956078
p1k_01025,3.993348584674656,3.1688918592493422,2.072910523276208,0.7993661474299635,1.7785622298272774,1.804456354619644,1.5205085697642269,2.331911345926571,2.4494825586735205,3.2643628945390315,1.8056012968259676,2.7891573397689977,2.134402410948377,2.505487657768965,1.2514033345233864
p1k_01026,3.796930742035871,3.2864845256030275,2.11351114585392,2.617210433296299,1.8574915473336344,2.0537105355066667,1.7433761590044907,2.5106976089959505,2.471602105490502,3.529375805630767,2.4664993977753684,3.033636834915663,2.1971137506797707,3.589219844647734,1.4142961646772994
p1k_01027,0.5756226895497276,0.2603861768458327,0.2458283490873613,0.105705294195523,0.3612040939176416,0.3434566896726081,0.0211400451178328,0.2284786670594363,0.2801310717610324,0.3333296705703606,0.1355395942042743,0.2299782576797127,0.1768770482841697,0.1755090729331614,0.3050027387526
p1k_01028,0.0766387058818386,0.0807955238471606,0.0725795034306006,0.3887537711060107,0.209851357790517,0.0389783140633638,0.0845004921537324,0.0683215380485166,0.0801835176344987,0.1143868881160308,0.0382997808641693,0.0282094650329789,0.0349979498520561,0.0340445664469207,0.1139377717699504
p1k_01029,2.4922244752577822,1.2775480533578212,0.708256792105073,0.1085109198700696,0.7629636575080836,0.7613462398615972,0.5871776090225911,0.4379469585364328,0.9484752543154512,0.924496586135572,0.382180021246728,0.8184308630046775,0.5960060994097737,0.8295913039930237,0.3884404262997436
p1k_01030,2.16241847291402,1.355436597518039,1.177355921944916,0.8661900734366244,1.266923903256562,1.614459860651613,0.7673831648146632,0.8809161283235422,1.281709447024446,1.4843823631853146,0.7397956874624639,1.0967211026898367,0.7417388067650954,0.8643600662344122,0.4741552864109203
p1k_01031,2.8989945774983905,1.4617527108576598,0.6112229837915404,0.3271767634975527,0.8427864304558591,0.7983408872907849,0.6609247030158666,0.8639283374850291,1.1062378666917665,1.3419153914394957,0.4852571061794601,1.0206279486666068,0.6409157069851037,0.7583967347091477,0.5585622087930566
p1k_01032,3.3226275519834103,2.4946416816440062,1.4605833321511754,0.438166576952996,1.3385123411752136,1.3364743912199892,1.2771716753760918,1.5359753359516344,1.7560698090549616,2.366451321211485,1.097067122186426,1.6681161460869791,1.9569046891506692,2.3974696895513645,1.2506591456739402
p1k_01033,2.9706034230548664,2.2792494518864683,1.502301069438043,0.7836260219260831,1.2012305097896705,1.373908176936233,0.8469553080867382,1.556312780962698,1.6786575951208174,2.113066261468849,1.2268288693886609,1.51809315928831,1.7046923466193773,2.2392901054591405,1.204549759521554
p1k_01034,0.3550026919091987,0.2296211068504173,0.1328238482563433,0.1741767145678038,0.2588542160039679,0.2162204300024452,0.0921605191082214,0.1044963846273296,0.2075536098720789,0.2325477350747143,0.0596050858389413,0.1121045332732186,0.0969406532459819,0.0889438531581221,0.1289511335412027
p1k_01035,0.2013672086601172,0.1266883717945514,0.1070611472127476,0.1467018993992901,0.2876659649527562,0.107311180352139,0.0211400451178328,0.1157216872835677,0.1424605683533037,0.2636034898749361,0.1414117902165144,0.0282094650329789,0.1942047480841868,0.2033689100797865,0.1305950274496309
p1k_01036,1.236830093316469,0.9422496645828794,0.5493131027527209,0.2631195965157596,0.7380834740145463,0.5224486189454431,0.3574802200748521,0.6202231236749123,0.7283434593950224,0.740817881909427,0.3300672292309671,0.4488926900917607,0.423254625411287,0.3399188431745018,0.2877983252856937
p1k_01037,1.5456155043736046,0.8210800872432781,0.4288965635191984,0.3446716047807388,0.5398564428164672,0.6020916756159858,0.3477780856823233,0.4897158011838559,0.5552337828206373,0.7937681270578206,0.2081620027594197,0.5156001981996559,0.4598301442782768,0.6652778725693866,0.4245746287714754
p1k_01038,1.1296153858952391,0.8312792670004383,0.5207990670470101,0.0541636929016267,0.5590845505437142,0.5269766668966988,0.3340036025505529,0.5384528735064646,0.5645837497767122,0.7111039809642892,0.2460317381442427,0.5967932729220508,0.3148683395775299,0.3130971330345909,0.3017888315308771
p1k_01039,0.1679422937602393,0.1082421584637494,0.1232485794091759,0.0541636929016267,0.1716580885326026,0.0660051506430569,0.0731220581064919,0.1043196584121244,0.0354830480031501,0.0638423013045212,0.0334776232786507,0.1510200936282983,0.0727793837525051,0.2349567312457647,0.0704302701147989
p1k_01040,0.216723157213553,0.0656674600827605,0.0711460824436953,0.0541636929016267,0.1381240909742454,0.0990528081338076,0.0981694851424756,0.0349118727872834,0.0621818050964979,0.0853370093392068,0.0114477501693035,0.073706134966845,0.1189774611105344,0.1084748869501404,0.1233238124767819
p1k_01041,0.1006223947747908,0.0831817114802533,0.0439713442232397,0.1046749705703866,0.228296421560342,0.0887102826364629,0.0450530161077564,0.0828165581873718,0.0688928883205329,0.1423603775504387,0.0317162886997544,0.0564573803214352,0.0523783143449868,0.0340445664469207,0.0704302701147989
p1k_01042,0.6843963419718962,0.4964103686863803,0.3343943562664946,0.5805597655148005,0.676854228996477,0.5219160226330559,0.3156557718828903,0.2799531794663561,0.4133233669367752,0.4955543167068993,0.2322745996522188,0.1352573262676991,0.2819892978129294,0.1653883543406191,0.1637690890526823
p1k_01043,0.2178168527241326,0.0868333108205481,0.104920374757316,0.0541636929016267,0.2616614016937157,0.105625316674755,0.0638685055893972,0.0500297333592097,0.0674916461670131,0.1567379104699003,0.0295559862345687,0.1039208811708254,0.0505258451004236,0.1991914508843654,0.1291106820012668
p1k_01044,0.1346578325909764,0.0785454253362385,0.0404583676458095,0.1186912930776994,0.1943549851603658,0.1342763761644152,0.1127857152894757,0.0302034716664993,0.0713909459870344,0.1109878577271452,0.0243941673934233,0.1003822655506908,0.1016076217515975,0.2701868899161657,0.1543369623433867
p1k_01045,0.253995240660926,0.199144397656414,0.1116488095898111,0.2135958318232028,0.2458260649543449,0.1305455201381097,0.046299417366637,0.056759089861446,0.151032267009332,0.170368825154194,0.0860851915456192,0.265971578755923,0.0715704911964003,0.1312863555363508,0.0704302701147989
p1k_01046,0.3182738455791825,0.2084865479975326,0.1096770476191577,0.1018276689171714,0.2459012300015628,0.1211033575523177,0.043705050960658,0.1321811742412742,0.1179091272527096,0.1935129343248324,0.0688257761650538,0.1081762379363008,0.117001149391476,0.1648662847277133,0.287355166477755
p1k_01047,0.2270291867989189,0.1272517360864086,0.0801467889115472,0.1088795771435864,0.2236290688812009,0.1803915389517582,0.0470435544518528,0.0733888268178698,0.1224539914726035,0.1470522427271787,0.0498702441854381,0.0588087635329213,0.0632386335835554,0.2092508967656559,0.1237914928308678
p1k_01048,0.2488606377900378,0.1952622088770649,0.0909995044972453,0.2049820004161362,0.2422335243080132,0.187469733717127,0.0925402151154012,0.1176504291492329,0.073630539316297,0.1724153824101498,0.1022254977745429,0.112553060587148,0.1128402836175595,0.1030355591790925,0.1194583808632477
p1k_01049,0.1703667868805812,0.1177437275922305,0.1168269725659364,0.0541636929016267,0.3152898692173831,0.1910252705545943,0.0942498488115415,0.1201766268053612,0.1364851179451286,0.1447132655988737,0.0734153272530565,0.0713910408891489,0.0881354306250936,0.1753304467313776,0.1206323291913329
p1k_01050,0.2383720528172399,0.0931506407831337,0.02028952984289,0.2142508971430118,0.3252939473916115,0.0389783140633638,0.0211400451178328,0.0569423863060159,0.0454826565001742,0.0842718579445634,0.0435666532851266,0.1177365962576418,0.1451663751536536,0.0340445664469207,0.174512769226534
p1k_01051,0.331774648718606,0.1471152617811728,0.0693611272002034,0.2111619515625985,0.3198319470944636,0.077622320046347,0.0954659180337397,0.0560780561007094,0.0448684025959082,0.0511251578265277,0.0744460626600542,0.0282094650329789,0.0349979498520561,0.0340445664469207,0.1725044564625433
p1k_01052,0.5169003521889641,0.4413645763279711,0.2510898947224292,0.1464656999072236,0.4366506576340677,0.2888926300262565,0.1522324655260582,0.5028682204375802,0.2889698960172533,0.6567238442171542,0.1966367685207397,0.2346852775789906,0.3525988103384073,0.1184906419855335,0.3704862179869851
p1k_01053,0.1197708190138005,0.0669464675937624,0.0610829567978192,0.0541636929016267,0.1883812208242503,0.128928106949363,0.0211400451178328,0.0705788708840741,0.0396017257621126,0.104071010671902,0.0323960558880879,0.0574047602187607,0.1068510217160822,0.0340445664469207,0.1383140332528247
