,locus_tag,cog,essential,y-ome,tpm,tpm_ctrl,tpm_all,reg_effect
2316,b3133,G,,excluded,4.055658746087222,4.226843899025184,3.997322317677871,dual
2317,b3138,G,,excluded,,,,repressed
2318,b1818,G,,well-annotated,503.38195383221364,688.517199533089,468.72555667709497,dual
2319,b3139,G,,excluded,0.8436454498949617,0.4991993083209827,0.9915438545743138,repressed
2320,b1819,G,,well-annotated,493.45912576209435,723.5849719162944,494.6483678600574,dual
2321,b3140,G,,excluded,1.263448212527508,1.0944772407347942,1.4514992983343342,repressed
2322,b1820,S,,y-ome,31.06405091402941,35.598513563359035,34.07769542117969,unknown
2323,b1821,P,,well-annotated,4.196990656147466,4.703874139798824,4.366927335221917,activated
2324,b1830,O,,well-annotated,258.28676863635644,325.29478985280684,219.580006418191,
2325,b1831,T,,well-annotated,611.9417334301579,951.1035987248642,532.7376234860205,
2326,b1832,V,,well-annotated,477.6476606459332,413.7107258293724,421.76441241144,
2327,b1835,J,,well-annotated,27.568821556776246,37.44994646849667,24.769851081091456,activated
2328,b1840,P,,y-ome,74.9723083803235,110.56899619908435,71.55684894195255,unknown
2329,b1841,P,,y-ome,167.99637908332406,217.64948687624926,171.01886481705995,repressed
2330,b1845,E,,well-annotated,27.35699315462422,30.030114827867557,23.477716090556687,
2331,b1846,S,,y-ome,29.74362947882847,26.331944797589248,29.052926598976658,activated
2332,b1848,L,,y-ome,125.10080301341867,120.91636633901001,125.5131558123212,repressed
2333,b1849,F,,well-annotated,90.89459956486286,197.15106175363496,69.68369475813246,dual
2334,b1850,G,,well-annotated,225.30783821047012,246.4607868281954,241.18790589180762,repressed
2335,b4477,G,,well-annotated,3.999233505392736,3.147399457903271,3.6173611992871004,dual
2336,b1852,G,,well-annotated,298.490954926095,321.19291892978146,351.65350820006836,dual
2337,b1853,K,,well-annotated,61.27028381122604,58.42027016296501,62.18439543025593,unknown
2338,b2427,K,,well-annotated,6.790043171387738,8.208038681408441,6.9230667231502885,repressed
2339,b2561,K,,y-ome,21.675023861329706,20.736276022030577,21.66684706721485,
2340,b4089,K,,well-annotated,41.0600974397756,50.384092088968956,44.52713957867034,repressed
2341,b1857,P,,well-annotated,147.29849682558023,83.67277042236734,133.72428978558096,dual
2342,b1858,P,,well-annotated,62.58757840545567,52.16242631081687,68.35856296324074,dual
2343,b1859,P,,well-annotated,30.65838439534076,20.145770661525276,32.12240313619906,dual
2344,b1860,L,,well-annotated,63.99519587877107,70.66615352663561,65.6700321387598,repressed
2345,b1861,L,,well-annotated,75.35398955732258,77.45504314462468,78.06620821786429,repressed
2346,b1863,L,,well-annotated,162.67855109330512,125.69029595842943,171.2095664549915,activated
2347,b1864,K,,y-ome,290.87550365503665,347.5247271740504,302.1982392599978,
2348,b1983,K,,y-ome,212.37534964393257,252.25832855677612,233.97142935383025,
2349,b1866,J,True,well-annotated,264.29941588812403,304.5685696050073,273.4012334933813,activated
2350,b1868,S,,y-ome,21.43851576746341,30.308569291550697,23.056425346604,unknown
2351,b1869,S,,y-ome,155.49199003426182,181.569547256329,139.44772302064464,
2352,b1874,P,,y-ome,72.9701342527158,83.59073398538023,74.10420436714415,
2353,b1875,R,,y-ome,65.22468400180416,88.64602346095539,70.78997067395186,
2354,b1876,J,True,well-annotated,140.70441797068864,218.39152258132447,135.42187197505552,activated
2355,b1877,S,,y-ome,4.545825372653279,4.523296607869355,5.0307190252029494,activated
2356,b1879,N,,well-annotated,18.08314564409735,5.1392037593928155,10.187385808353351,activated
2357,b1880,N,,well-annotated,13.843940230808547,3.8803342867186466,6.1053085709911254,activated
2358,b1881,N,,well-annotated,64.15666514711506,7.368374135958602,22.791989135918502,dual
2359,b1883,N,,well-annotated,18.429550949488018,1.108214981856782,5.71263549594071,activated
2360,b1884,N,,well-annotated,25.85165345843423,1.304255478798547,6.9802169358448065,activated
2361,b1887,N,,well-annotated,112.03077793227337,7.858061440799016,28.366443560368236,repressed
2362,b1889,N,,well-annotated,33.353210182788814,1.2536763753913753,8.895626368989088,repressed
2363,b1890,N,,well-annotated,40.08867405144434,1.7194945555141312,10.499310018587435,repressed
2364,b1896,G,,well-annotated,145.48653109159778,168.33274857645551,67.14336769176785,repressed
2365,b1897,G,,well-annotated,96.73746246825336,93.78949165644951,46.598128701403205,repressed
2366,b1902,P,,y-ome,70.46162394613394,74.17126172032881,50.8687193708202,dual
2367,b1905,P,,well-annotated,154.5039443856929,210.0804415013387,144.6387810807301,dual
2368,b1907,E,,well-annotated,15.902770665876353,26.73205200562405,16.331107653653188,dual
2369,b2796,E,,well-annotated,50.396759289076556,46.87994491913184,49.778012847672194,dual
2370,b2845,E,,y-ome,4.685158498674551,5.156599055337034,5.341628276799379,activated
2371,b3110,E,,y-ome,3.7631792880933803,2.778600606393165,5.075487280507332,unknown
2372,b3116,E,,well-annotated,6.75306664654515,7.050155711107925,7.16784955895422,activated
2373,b3161,E,,well-annotated,29.073149202369404,17.128600664159737,28.73365490327726,dual
2374,b3539,E,,y-ome,14.141063010555065,16.8704781173469,12.933360606384166,activated
2375,b3709,E,True,well-annotated,1.9587168334367808,0.5892378342268845,2.2002828338550913,activated
2376,b1919,E,,well-annotated,143.38890472423665,170.6822034706956,143.88454449038133,unknown
2377,b1922,K,,well-annotated,72.64507773084956,7.923837977259481,23.87492023882689,dual
2378,b1924,N,,well-annotated,42.374892286071656,3.93208030962652,11.47826847764469,activated
2379,b1925,N,,y-ome,48.78583710160541,6.455392147096702,13.83819433554097,activated
2380,b1929,R,,y-ome,85.48848587853512,122.08004947627374,90.86553684185787,activated
2381,b2013,R,,y-ome,104.7477809912265,104.7237478473153,128.02438524055546,unknown
2382,b1930,O,,y-ome,83.33986904113979,88.51860736712297,97.47282422381159,
2383,b2012,O,,y-ome,253.28685574162688,225.48193136149197,356.07342974973136,
2384,b3470,O,,well-annotated,78.31226448450015,114.49822160090716,66.08369173547446,activated
2385,b1931,O,,y-ome,10.78601017725197,11.207497031142243,10.129641146798162,
2386,b1937,N,,well-annotated,28.70660386731073,7.793156353933826,11.42908660415813,dual
2387,b1938,N,,well-annotated,24.326851199399673,4.552466628901528,8.602855380495985,dual
2388,b1939,N,,well-annotated,30.340228678587998,5.803560023537173,11.811267269021958,dual
2389,b1940,N,,well-annotated,25.758980365798177,3.044484966691466,10.184589499932663,dual
2390,b1941,N,,well-annotated,17.703886958307717,3.0064073386193675,6.386192571243137,dual
2391,b1942,N,,well-annotated,14.634909621710426,3.013830132932881,5.641639217192198,dual
2392,b1943,N,,y-ome,17.35610145066274,4.300577138359562,6.989711695431268,dual
2393,b1944,N,,well-annotated,43.58866446885988,9.141666887361612,15.476162127577833,activated
2394,b1945,N,,well-annotated,33.94437119685936,7.577744723297116,12.668404630780616,activated
2395,b1946,N,,well-annotated,30.05426335166086,4.016779404573484,11.186094783290534,activated
2396,b1947,N,,well-annotated,15.984107745218783,3.064703796742376,5.757828102219903,activated
2397,b1948,N,,well-annotated,11.297396263987277,1.5661610410443392,4.88071047822567,activated
2398,b1949,N,,well-annotated,11.203142283266194,1.076500743030854,4.71160337661011,activated
2399,b1950,N,,well-annotated,5.704954613364144,0.7403038478602131,2.8664598226544826,activated
2400,b1955,G,,y-ome,45.66203322976893,44.294777323476396,32.05360536815415,unknown
2401,b1957,S,,y-ome,31.62779556366197,19.571736684450766,31.598243377642277,unknown
2402,b1958,S,,y-ome,29.90751577611065,18.551146017956075,33.754759801137354,
2403,b1960,L,,well-annotated,20.41986697940926,26.222360135003665,20.86868843038148,
2404,b1961,L,,well-annotated,59.28107196888968,80.24234995867867,56.621547725704154,unknown
2405,b1962,J,,y-ome,55.08375626840132,64.38447308158067,47.87859548291028,
2406,b1970,F,,well-annotated,18.442314509070755,11.763803797643522,16.543411763464043,activated
2407,b1971,C,,well-annotated,28.43277213829217,31.912134382555067,24.591049866793462,
2408,b1972,C,,well-annotated,15.081099063804562,12.477467612109937,13.504181194471723,
2409,b1973,P,,well-annotated,23.06701875122491,6.212156808278856,18.681409092624186,dual
2410,b1976,T,,well-annotated,118.4140500635746,111.51338627459182,101.82593427540994,unknown
2411,b1991,H,,well-annotated,18.534613754040254,15.249404963647638,23.51547227177944,unknown
2412,b1992,H,,well-annotated,8.86938883853438,6.388052621648689,13.173217145290906,
2413,b1993,H,,well-annotated,25.134795416171293,19.203423235488813,33.15695172569829,unknown
2414,b2007,S,,y-ome,1194.5083603116664,1258.1189702992783,1249.2396313330764,
2415,b2009,L,,well-annotated,44.259691423753864,41.65827414069401,40.48531445410885,dual
2416,b3023,L,,well-annotated,20.15326574254207,34.43404924464119,17.858673407455807,repressed
2417,b2011,L,,well-annotated,48.69080633521936,56.0966508503149,49.776489784311345,unknown
2418,b4539,V,,well-annotated,91.0825051905451,99.8707546630861,105.06749752281965,repressed
2419,b2019,E,,well-annotated,245.62350538211714,194.50546767109043,279.94402352590845,unknown
2420,b2020,E,,well-annotated,200.32603948728678,186.49864864297228,234.19057798604706,repressed
2421,b2021,E,,well-annotated,176.87662103605814,191.9357714124428,210.97886777920127,unknown
2422,b2023,E,,well-annotated,146.55192455739038,127.09640193014178,182.08830968397885,unknown
2423,b2024,E,,well-annotated,137.58610112924916,143.2154677891392,166.3389024756961,unknown
2424,b2025,E,,well-annotated,182.30345132748087,202.9694274302239,194.38673627251663,unknown
2425,b2026,E,,well-annotated,205.50401195548292,234.7921769442998,235.25734628440745,unknown
2426,b2028,M,,well-annotated,24.35482327731182,25.732054352027713,28.083741060247995,unknown
2427,b2029,G,,well-annotated,906.9097233822142,1115.4830008051629,836.7831625052897,dual
2428,b2032,M,,y-ome,131.0693092211677,115.60397999003254,111.5194686213149,
2429,b2044,M,,y-ome,4.704987330564625,4.457074934908066,5.159608647933687,
2430,b2057,M,,y-ome,1.5075672383055538,0.9934948233622494,1.4791752255077975,
2431,b3628,M,,well-annotated,62.588371039424366,40.67366372460705,72.17636131659663,
2432,b3631,M,,well-annotated,60.0090385544465,60.24960985847746,64.76525503830794,activated
2433,b2036,M,,well-annotated,207.48792758020247,186.71470165357061,194.51245814329883,activated
2434,b2037,M,,well-annotated,112.77005407693301,100.97152126252044,94.5130772957194,activated
2435,b2046,M,,y-ome,1.2423759860984127,1.2133755833559587,1.5274986893086742,activated
2436,b2983,M,,y-ome,1.3396602612738695,1.5586074183959657,1.4685181204995272,
2437,b3792,M,,well-annotated,30.494983556127405,26.316258792987377,31.242565378972998,repressed
2438,b2038,M,,well-annotated,173.62939261252936,165.44701774369872,156.42000954956185,activated
2439,b2039,M,,well-annotated,233.9482982703045,269.46351252375354,215.62650638801628,activated
2440,b3789,M,,well-annotated,64.92808685477517,58.325671537534056,61.49489912838361,repressed
2441,b2040,M,,well-annotated,191.4974516110742,296.0574964146521,168.73868860813926,activated
2442,b2041,M,,well-annotated,232.4829418764355,288.1023657824694,209.22188379407012,activated
2443,b3788,M,,well-annotated,69.53459302007083,70.69012345500425,67.50795925672801,repressed
2444,b2045,M,,y-ome,2.721455106281434,3.4534065332003374,3.1128454815353734,
2445,b2047,M,,well-annotated,1.2365411839330553,1.5856360132781866,1.4947353993690942,
2446,b2048,G,,well-annotated,2.2891010426689613,2.0988035531296414,2.6595337996564283,
2447,b3176,G,,well-annotated,189.9781626344999,244.66376559111467,212.77366741367192,
2448,b2049,G,,well-annotated,2.142889080957687,1.2920935106580411,2.617633222088412,
2449,b2053,M,,well-annotated,2.5643408847923768,1.9307691241892453,3.0151736948219705,
2450,b2055,G,,y-ome,1.100811646041727,0.5546648052885703,1.269355616234905,unknown
2451,b3615,G,,well-annotated,1.8084661997090374,0.35769325042696676,2.2961298198692726,dual
2452,b2058,E,,y-ome,1.051038848329001,0.6475942135546522,1.1600276560111729,activated
2453,b3607,E,,well-annotated,151.36071873502416,236.72834890830896,147.31846159313469,repressed
2454,b2059,M,,y-ome,1.2782038933592483,0.9435194079824885,1.6320885006242678,activated
2455,b2254,M,,well-annotated,10.604976762884096,10.553392184138543,6.186021140770404,unknown
2456,b2351,M,,y-ome,154.85135158603129,188.00224894411423,134.65150543790764,
2457,b2064,M,,y-ome,62.581562076595,58.354438770785485,63.600869090353356,
2458,b3524,M,,y-ome,53.27657974588274,27.154204922430786,24.587819145430874,
2459,b2065,F,,well-annotated,170.21604502827938,153.19161181042426,184.30017803376336,unknown
2460,b2066,F,,well-annotated,118.26714969531292,154.10475713985704,94.17065237272945,activated
2461,b2068,L,,well-annotated,13.80325716271448,12.83881803096106,14.400809847255674,dual
2462,b2070,R,,y-ome,3.856858157744642,3.578947657545612,4.094722418681738,
2463,b2071,S,,y-ome,3.051050993001449,1.982075031518694,2.975888584268773,
2464,b2073,S,,y-ome,2.118093252390339,1.0883755567918576,2.5991817887153417,unknown
2465,b2080,S,,y-ome,212.66530031746606,251.11834521745752,122.97599081499858,unknown
2466,b2086,I,,well-annotated,37.83381641408763,38.86907100035523,23.925493382025607,repressed
2467,b2093,G,,well-annotated,1087.389334025649,836.3058902756268,864.8258891634416,dual
2468,b4194,G,,well-annotated,4.329828110481692,2.7616861929399703,4.172151637385148,dual
2469,b4565,G,,y-ome,3.212555104827053,1.5381005192762487,2.9715200364646734,unknown
2470,b2095,G,,well-annotated,1508.1949305474072,1655.2345026241544,1224.664856603745,dual
2471,b3132,G,,well-annotated,1.9135462004504413,1.9134388543216079,1.8466310087101991,dual
2472,b2099,O,,y-ome,9.544210549569197,7.561183723057946,9.6004712912698,unknown
2473,b2102,M,,y-ome,18.40223333821466,18.17132645854018,19.297092339402028,
2474,b2103,H,,well-annotated,98.38469875675935,110.53044924725936,79.5371571120603,unknown
2475,b2104,H,,well-annotated,132.63908377122752,173.10160316849118,107.293762074271,unknown
2476,b2106,P,,well-annotated,60.4219693628471,99.99116348614403,67.62186315400868,repressed
2477,b2107,P,,well-annotated,117.43769497566159,110.17478693030357,139.4535295136902,repressed
2478,b2119,R,,y-ome,1.1245681629777775,1.6152290667079434,1.3569297793070674,activated
2479,b3746,R,,well-annotated,45.968167346063574,43.946034901793304,46.43227413574182,activated
2480,b2121,S,,y-ome,1.1238743000495006,1.208774877519255,1.2033885379852234,
2481,b2123,S,,y-ome,3.3056182253256683,4.058406144210056,3.421185957085261,
2482,b2124,S,,y-ome,64.6728000498093,52.716647735230204,74.04115199650975,activated
2483,b2125,K,,well-annotated,26.556579525913637,27.529701860213745,26.77405956366182,
2484,b2381,K,,well-annotated,46.58440401877938,38.117915392535345,49.40126687709439,repressed
2485,b2126,T,,well-annotated,17.243973742701193,14.35768946432648,17.83596782382755,activated
2486,b2380,T,,well-annotated,16.016759019132504,15.905998612358456,17.79671546872192,unknown
2487,b2128,E,,well-annotated,17.00098279340512,15.081552709188703,11.078691058765202,unknown
2488,b2130,E,,well-annotated,17.322851644115975,21.18653681538955,10.310315960138885,unknown
2489,b2129,E,,well-annotated,18.728517530900334,17.316467029231422,12.24247669549327,unknown
2490,b2131,M,,well-annotated,56.12232890678833,60.36000537053029,37.76023414718735,repressed
2491,b2140,J,,well-annotated,14.306456759259072,20.695539939304258,14.431583695745998,activated
2492,b3260,J,,well-annotated,510.09446489356213,649.6993782515059,410.2265762521384,dual
2493,b4049,J,,well-annotated,61.33403078843679,67.1890737277546,65.24131721532004,
2494,b2141,R,,y-ome,13.942623000791443,10.881228264503283,23.395014347985743,repressed
2495,b2142,M,,y-ome,14.159449340712078,10.962651001615725,20.569012020873863,repressed
2496,b2143,F,,well-annotated,40.52815238335835,28.712306837716852,46.30123861094101,repressed
2497,b2144,M,,y-ome,19.879046027092038,30.197093932514598,21.750464292347633,
2498,b3086,M,,y-ome,1.3114250222022439,1.563238456665733,1.7093649056295557,activated
2499,b2146,E,,well-annotated,4.534226963424944,2.9740774134834926,5.181022430047583,activated
2500,b2468,E,,y-ome,5.648515616274042,4.861241208523505,7.589009944673171,unknown
2501,b2878,E,,y-ome,1.3110133016613656,1.5445369045245445,1.4853839744294262,
2502,b2887,E,,y-ome,2.5085856339550143,2.0935314038884236,2.4882721650535227,
2503,b3213,E,,well-annotated,910.2851215692766,1620.772416647543,669.5674554831745,dual
2504,b2148,G,,well-annotated,14.841265080151222,16.422259461704297,11.418255821305825,dual
2505,b2152,S,,y-ome,51.211670715497576,73.26222140262514,52.24341008040336,repressed
2506,b2153,H,True,well-annotated,845.1833697783886,1563.0295064941952,785.7821493505087,repressed
2507,b2158,S,,y-ome,19.895823178333842,18.841246130568283,18.534899465161914,unknown
2508,b2159,L,,well-annotated,101.34300855347142,114.05509609203655,109.82575822682156,activated
2509,b2161,F,,y-ome,1.5099763486508513,1.5707465699150616,1.577188801673755,
2510,b2164,F,,y-ome,5.473114996299509,4.766467779856644,5.866055644210294,
2511,b2393,F,,well-annotated,141.07974937481387,181.10347788259318,118.68402930727211,dual
2512,b2165,F,,well-annotated,2.1532214769202414,1.010281971201152,2.2045269985016813,unknown
2513,b3599,G,,well-annotated,59.77697590745558,54.36665118705745,65.29236890399046,dual
2514,b2171,J,,y-ome,157.88527819723785,249.27063135370184,163.3930605169772,activated
2515,b4147,J,,well-annotated,772.1231377086721,1115.031664395726,737.7337200966159,activated
2516,b2173,R,,well-annotated,25.12363627469855,28.46400507023473,25.250101425677194,
2517,b4352,R,,well-annotated,71.70925486242028,94.47878965655231,74.66936506211628,unknown
2518,b2178,Q,,y-ome,12.535790075980499,13.604349792066392,11.784507659968034,repressed
2519,b2179,Q,,y-ome,14.539975510924764,12.031808907529905,12.620477502619904,repressed
2520,b2184,K,,y-ome,16.798646049394776,21.498143928107265,16.74563045998383,unknown
2521,b2185,J,,well-annotated,1445.7712428666316,3418.084528548463,1342.2620585828993,activated
2522,b2186,S,,y-ome,101.88755394777918,160.8514748782656,97.74594463224936,activated
2523,b2187,S,,y-ome,342.14687978099704,394.540514997104,325.2643762478475,activated
2524,b2188,M,True,y-ome,87.71455924643575,104.4876614346119,80.1151683651267,activated
2525,b2194,C,,well-annotated,13.558349362880858,9.396029351277045,12.44844744772547,dual
2526,b4075,C,,y-ome,2.249019035093677,1.0754912741105667,2.5357265339914634,dual
2527,b4076,C,,y-ome,2.6207207242393706,1.5614962931344407,3.0090558013927815,dual
2528,b2195,O,,well-annotated,11.638212388748597,7.913856460667592,10.608577722011663,dual
2529,b2196,C,,well-annotated,9.316102331327459,10.277297781209557,8.364987298904701,dual
2530,b4074,C,,y-ome,1.4075738583705752,0.968399414566294,1.6670920696656326,dual
2531,b2197,C,,well-annotated,16.853883028255492,15.222820688380466,16.845846339901765,dual
2532,b2198,U,,well-annotated,8.56645603068549,5.338474037263697,9.106653891602466,dual
2533,b2199,O,,well-annotated,14.416962149243357,14.831970766798309,14.885324819948538,dual
2534,b2200,O,,well-annotated,8.25411665683116,7.80302735558236,8.539136028498051,dual
2535,b2201,O,,well-annotated,23.763397113486565,16.442257386891704,27.996499582588896,dual
2536,b2203,C,,well-annotated,8.321622748559555,3.859293063907514,8.751057427608743,dual
2537,b2205,C,,well-annotated,4.775371089111668,1.1504698961144362,5.445871435310127,dual
2538,b2208,C,,y-ome,9.26240843900331,3.456437165663652,8.27114055581822,dual
2539,b2562,C,,y-ome,47.387501816446196,40.70086986598971,42.291034768766856,activated
2540,b2207,O,,well-annotated,5.543576873853576,2.3378799933900662,5.4100545328313565,dual
2541,b2209,O,,well-annotated,37.45688967736836,31.560380445892605,44.862793753659304,unknown
2542,b2210,G,,well-annotated,51.3421736869319,89.51473206869052,61.441446012885585,unknown
2543,b2660,G,,well-annotated,28.26444057133405,37.48887512555005,16.58906418350688,dual
2544,b2211,P,,well-annotated,39.63912207750617,63.650970077750515,36.17403130905071,activated
2545,b2212,L,,well-annotated,7.762687228133231,6.083911168699431,7.193143775857244,unknown
2546,b2214,H,,well-annotated,13.81651573223102,17.91958503960888,16.06764935524409,activated
2547,b3026,T,,well-annotated,9.134785673460266,16.767600590928893,11.12501093230096,dual
2548,b4112,T,,well-annotated,18.977182709563046,19.908516522885954,19.807655931424485,
2549,b2219,T,,well-annotated,4.944576351679441,4.66063324178169,4.702378012327967,
2550,b3869,T,,well-annotated,72.27610393548858,151.8666832522042,61.07650181339028,activated
2551,b2220,T,,well-annotated,9.29093681662585,10.870723118984072,7.552290130725249,
2552,b2554,T,,well-annotated,27.86208180632978,35.69030982207616,26.330266808546046,
2553,b3868,T,,well-annotated,50.90148656497431,104.82399772397099,43.59299785653706,activated
2554,b4004,T,,well-annotated,6.777737835424249,4.607340009727372,8.825568310155928,activated
2555,b2221,I,,y-ome,0.5616233708608023,0.11899694377150882,0.4704492116496761,activated
2556,b2222,I,,well-annotated,0.5166172878527018,0.769402705887883,0.42282765644201903,activated
2557,b2223,I,,y-ome,1.0922361261003668,0.8192403807960018,1.045583296962938,activated
2558,b2225,S,,y-ome,3.134301656724743,2.7873995336954978,3.407167925762823,unknown
2559,b2226,S,,y-ome,2.575032273205261,2.594738438129555,2.491159137660084,
2560,b2229,S,,y-ome,0.8827387973147851,1.735965235958889,1.173130317557347,
2561,b2230,S,,y-ome,3.2373580911994058,4.470668600540134,4.377857768525006,activated
2562,b2231,L,True,well-annotated,337.5038777342278,343.4151302772845,352.3097234659566,dual
2563,b3019,L,,well-annotated,79.93490291063266,103.01887545700636,82.26547222103696,
2564,b2234,F,True,well-annotated,163.02013169943902,285.21881349965423,147.00032644750434,dual
2565,b2675,F,,well-annotated,47.621032408901044,47.694569419097384,32.68082656813487,dual
2566,b2235,F,True,well-annotated,166.5949135595206,262.63052761477906,158.82557792220427,dual
2567,b2676,F,,well-annotated,37.88464134838195,32.818784011217694,26.37247633209592,dual
2568,b2239,I,,well-annotated,31.72354924045066,25.96953898751189,45.08233569616003,dual
2569,b3449,I,,well-annotated,50.02642501401206,70.01924858615102,43.17853150781353,activated
2570,b2241,C,,well-annotated,1.5706087539611904,0.9568053481268719,4.7348135490714425,dual
2571,b3426,C,,well-annotated,19.018772942951394,18.201805607974457,39.58160298627157,dual
2572,b2242,E,,well-annotated,1.8533208784690114,1.5900986834060764,4.215580900705227,dual
2573,b2245,G,,well-annotated,5.096560575045975,5.395801947529107,5.669547500668173,
2574,b3126,G,,well-annotated,4.578693429224327,1.9907488037134233,4.077186151832705,dual
2575,b2253,M,,well-annotated,16.602099482741536,19.244709139338674,10.166002634081226,unknown
2576,b3791,M,,well-annotated,56.38572887823966,73.8012594878513,58.35931175383796,repressed
2577,b3288,J,True,well-annotated,197.34483768633032,222.20386200203743,205.5025070381716,
2578,b2257,M,,well-annotated,5.039723707252477,5.215447328861537,4.089743356731599,unknown
2579,b2261,H,,well-annotated,68.67464976424847,76.62049425384272,61.660620310960425,
2580,b2262,H,,well-annotated,111.63214665904427,97.86234066359917,103.20177633132748,
2581,b2264,H,,well-annotated,28.640056532448646,23.440282644946326,28.254004282990714,activated
2582,b2266,J,,y-ome,1581.7631382534992,1792.6344900863749,771.534834208744,repressed
2583,b2672,J,,y-ome,274.1344319647361,503.53696663857573,155.5940498370546,repressed
2584,b3098,J,,y-ome,565.0267721487986,623.5087156434428,390.3828444249034,
2585,b2267,R,,y-ome,60.999451087894954,69.56916720177723,55.91898066007605,
2586,b2268,J,,well-annotated,34.57552033041806,46.72662616279661,34.188297735730664,unknown
2587,b2269,O,,well-annotated,1.9521599846301987,2.3934319643258366,1.691298249318609,
2588,b2270,R,,y-ome,1.7814443779472175,0.9638946348204347,2.176098979292988,unknown
2589,b2271,O,,y-ome,0.9550471856695981,1.1957829385054373,0.9394084162032659,unknown
2590,b2753,O,,well-annotated,24.257344911745573,31.919102104649262,22.167043991547697,
2591,b2276,C,,well-annotated,227.8096814445252,278.62764769667695,184.63621760119813,dual
2592,b2277,C,,well-annotated,217.21907003720838,225.2040252082579,185.66809365618138,dual
2593,b2278,C,,well-annotated,157.81645202502236,140.42412556477478,148.31628563516676,dual
2594,b2484,C,,well-annotated,0.6782803972233209,0.36198161409938323,0.6383668221800649,dual
2595,b2279,C,,well-annotated,80.96449680410012,45.287053607642704,87.48569036419687,dual
2596,b2280,C,,well-annotated,134.34040307098152,94.20860141704807,138.44279379186736,dual
2597,b2282,C,,well-annotated,193.85058929925012,162.50420395777567,186.59412978044503,dual
2598,b2284,C,,well-annotated,257.66923620543093,267.9357819372217,252.07353595536605,dual
2599,b2285,C,,well-annotated,315.22048998913647,407.765365401879,303.4014467742438,dual
2600,b2286,C,,well-annotated,331.5726490620825,498.51901158603636,293.7842112161383,dual
2601,b2287,C,,well-annotated,515.2236413728324,569.9720706396232,481.1204357678604,dual
2602,b2288,C,,well-annotated,539.6535076085675,523.5121737756727,472.69629898874143,dual
2603,b2291,F,,well-annotated,34.60484168765556,37.2146535902559,42.552744551080075,unknown
2604,b2361,F,,well-annotated,,,,
2605,b2294,S,,y-ome,302.97341875266136,467.17289486640743,329.59039831824015,repressed
2606,b2295,S,,y-ome,132.42750580328217,120.29254305481467,143.97574442270349,unknown
2607,b2296,C,,well-annotated,348.09605699705253,254.4004642937326,472.41855399113945,activated
2608,b3115,C,,well-annotated,2.822601320294579,2.638755552987258,3.3749322392276477,activated
2609,b2297,C,,well-annotated,200.43372425981502,218.69292558269387,267.1704884969011,unknown
2610,b2458,C,,well-annotated,2.1617184592160577,1.829945807103412,1.9416985817223935,repressed
2611,b2298,R,,y-ome,2.9726472448650068,1.2420421401898891,4.958543519814459,activated
2612,b2299,I,,y-ome,167.64789521056628,218.76119800157707,172.15378989397968,
2613,b2889,I,,well-annotated,37.11391832488515,49.72108928554803,34.75314699590046,
2614,b2300,R,,well-annotated,173.42047012237504,165.5105843149678,170.2605159856912,
2615,b2303,H,,well-annotated,269.58198726256666,403.31430272379737,250.5318619029318,unknown
2616,b3058,H,,well-annotated,26.382821303646107,32.95555077285758,29.565646645729846,
2617,b2304,R,,y-ome,156.78436059803357,198.05506529466936,145.2646933160621,unknown
2618,b2306,E,,well-annotated,63.17700255699424,90.51528184856897,61.41674178330276,dual
2619,b2311,H,,well-annotated,42.595130636378045,71.59240204913083,38.698051722661916,repressed
2620,b2312,F,,well-annotated,220.206882349452,431.689667854121,175.8784575469785,dual
2621,b2313,S,,y-ome,346.3019228142206,466.1679109895438,282.77349959463237,dual
2622,b2314,D,,well-annotated,90.26428643923303,112.5201144264529,107.83809164329364,
2623,b2315,H,True,well-annotated,62.30637295115784,73.50023777624978,71.07489597624308,unknown
2624,b2316,I,True,well-annotated,511.79652593441176,609.9893246796715,503.26669437220596,activated
2625,b2318,J,,well-annotated,56.06681900714117,40.42531255371799,69.76180796349406,
2626,b2319,E,,y-ome,77.07792422651276,86.56318408556375,89.29942683680143,
2627,b3433,E,True,well-annotated,1083.3320683434342,1268.165504862832,1069.1398022685264,repressed
2628,b2326,J,,well-annotated,95.11594086606021,103.30357320826336,80.54059468966223,
2629,b2327,S,,y-ome,64.19312245963853,76.39937153744286,50.43962409804985,
2630,b2328,M,,well-annotated,102.7007972447359,139.83776102912677,87.84394450323768,
2631,b2329,E,,well-annotated,215.74011865873857,265.8089707611852,193.43877349036606,
2632,b2340,T,,well-annotated,275.77548771898796,212.4593313521038,251.64976949777164,activated
2633,b2343,S,,y-ome,177.5858639849644,114.17161825694421,254.26082938352138,unknown
2634,b3922,S,,y-ome,128.75653152311486,138.56705380890128,108.89710911940227,dual
2635,b2344,I,,well-annotated,88.32711853778726,92.12315407850957,79.22483579705163,dual
2636,b2346,M,,y-ome,176.33617317071463,220.20476354958578,179.29974392201655,
2637,b2350,I,,well-annotated,104.59764220902927,126.30645659856741,101.51017407175453,activated
2638,b2360,S,,y-ome,5.824167776654728,3.4884673760088774,7.029271740945292,unknown
2639,b4501,K,,well-annotated,39.68630913164394,37.99716356146218,56.285568706625945,unknown
2640,b2624,K,,y-ome,,,,
2641,b2365,G,,well-annotated,2.580507956401495,2.525658940975737,3.027983316613531,activated
