,b2818,b3959,b3958,b3359,b3957,b0273,b3172,b3960,b4254,b0860,b0862,b2306
p1k_00529,0.0063026878752537,0.0200651422467365,0.0058706022636622,0.023437614422831,0.1073283819221246,0.0044091501624476,0.0097168499640727,0.0294550631849898,0.0085088785618214,0.0171221372516383,0.0440586900564101,0.1905887531677099
p1k_00530,0.0075185424007114,0.037027823694139,0.0216045355392808,0.0293976906678923,0.092864426587068,0.0252226243769966,0.0083361792554087,0.0638399754504585,0.013258169053778,0.0137042868147361,0.0572933177414902,0.2153621809100856
p1k_00531,0.0061092119678793,0.0263607940930864,0.0177516421215547,0.0285601935371942,0.1181310801353679,0.0152110682594238,0.009182414251615,0.0444271553056245,0.0059160710739669,0.0103219796524393,0.0654492073436538,0.2658775378216524
p1k_00532,0.0080265816732777,0.0251375021996756,0.0176374721011126,0.0274448951709021,0.1006507184193047,0.0103405948477537,0.0073280126691451,0.0425771624801802,0.0061901252314106,0.013989601446614,0.0780385316985144,0.1913512606718052
p1k_00533,0.0072585440721455,0.0285863369845271,0.0177500174973266,0.0272860122748428,0.1022365286556357,0.0140460365535666,0.0080213284592902,0.0444295157711573,0.0062015224954627,0.013011871280723,0.0699679472943447,0.1978462540209984
p1k_00534,0.1654324697554232,0.6056749291871285,0.4962585831379803,0.227966094535706,0.3574421614404141,0.381095904705077,0.1621984715794612,0.5183156714973378,0.2802689388715126,0.1421060202463513,0.1458058884523384,0.3797826139381754
p1k_00535,0.174567423504136,0.582516903632301,0.5115694759659236,0.2213852796894974,0.3248479099224831,0.3499334032037794,0.1611849523028763,0.4784459341187459,0.2940806243949198,0.1539808038053282,0.1371780514279554,0.4049550202787725
p1k_00536,0.1257551454270448,0.6757670769914524,0.6251831758661398,0.2133084481018273,0.3873588404786365,0.2744347711392804,0.1893613891620492,0.5885732663207979,0.1791587198613169,0.1131562871138392,0.1435674123211006,0.4430891884373866
p1k_00537,0.0769818902270474,0.6553735209604089,0.547583518783214,0.2000399463021424,0.340461285244922,0.129723298484005,0.1433845874717702,0.672817693200654,0.0933434919956686,0.0792562222460759,0.0717776108785407,0.6591440496253712
p1k_00538,0.1699572024677463,0.8267781058743823,0.571461697717249,0.2465285070841844,0.46335781740201,0.3733952887918597,0.1971097027380443,0.7199524696936898,0.235845982383397,0.1015914246344896,0.1844452806779205,0.4330299014360081
p1k_00539,0.1771749911394544,0.8330838410733516,0.6912296654624667,0.252508645773346,0.4569913604186675,0.4001679723124723,0.2048889720653978,0.7585478788218342,0.2305852312646344,0.1302179614807411,0.20109420002079,0.3839199898133563
p1k_00540,0.0101455186967505,0.0589941112868289,0.0231365409606914,0.0384857886630726,0.0715695858750321,0.0216997253944151,0.038535737663966,0.0798652650621339,0.0075709049492497,0.0187338668804819,0.0426387726741604,0.7884316889424062
p1k_00541,0.0145988005992272,0.0612244730497982,0.0294310605491626,0.0433664708762553,0.0711395700323123,0.0231214674582555,0.0404488534136282,0.0915406089279287,0.0076580763602189,0.0211065664515272,0.0489941304712701,0.8164479989676793
p1k_00542,0.0099279067496815,0.0478865310082236,0.0188677428927457,0.0294107023801839,0.0662270423400187,0.018163803540364,0.0281512533183092,0.0751188480181966,0.0058012145389224,0.0138144661159878,0.0549858753445361,0.7774846988872547
p1k_00543,0.0083960336495494,0.0361007934673344,0.0134101383911659,0.0220713273370165,0.0501408084843149,0.0156817300782914,0.0221478758469833,0.0541547067306761,0.005181215296912,0.0117123194859561,0.0456979742640778,0.6288280211726387
p1k_00544,0.0117487621693703,0.0596718333093683,0.0189498922971354,0.0304014634230894,0.0641058677882452,0.0296850488819639,0.0300481563053287,0.1000998166676717,0.0097937953546634,0.0177470508357045,0.0440069729623007,0.7068973178181722
p1k_00545,0.0101095044300703,0.0510744366367417,0.0137482218645299,0.0264788150691376,0.0694804020265497,0.0281411477110231,0.0280901310428435,0.1032147613549194,0.0099570298602753,0.0142135508301754,0.0420423944790765,0.7273138210403279
p1k_00546,0.0048539357181751,0.0123366881287944,0.007385868310694,0.021104145742104,0.0501699487995522,0.0058841824130393,0.0098080210385396,0.0126858313857885,0.0032137639862578,0.0049213928142491,0.0381427242370263,0.0985942968438323
p1k_00547,0.0051787529846309,0.0120294612098093,0.0071546248196798,0.0234274946658721,0.0478688679029763,0.0055945624850535,0.0088014569651607,0.0125534259290203,0.0047049967801885,0.0051928508823545,0.0418296093839786,0.1098609412774462
p1k_00548,0.0066617972639247,0.0189333752207962,0.0161168757574823,0.0284479170337866,0.064270219954491,0.011831229750983,0.0192318338295478,0.0197910719929619,0.0049596543478131,0.0097949360657978,0.0491625687537199,0.1259352151421539
p1k_00549,0.0070688213817008,0.0184206277425717,0.0146674829886754,0.0273139580009929,0.0668068502605599,0.0117686201413294,0.0167847468443247,0.0177731495030194,0.0054717577999267,0.0115364458823734,0.0461774919180483,0.0884565745082314
p1k_00550,0.0080836527475268,0.0208284757137647,0.0188199476726521,0.0248660377582337,0.079185726762713,0.012825990865093,0.020886890965222,0.0301166142156026,0.0080798774405962,0.0187145647930542,0.0551046090227706,0.1166415392163448
p1k_00551,0.0059997681714545,0.0144039159554956,0.0170903140818542,0.0247508664239562,0.0777399800677156,0.0135489848805549,0.0178187076436169,0.0257449813454685,0.0097577910056682,0.0159242413983671,0.042456950069896,0.0964785361567515
p1k_00552,0.0143333422419615,0.056077475628968,0.044414196875215,0.0520622677554475,0.095441212328202,0.0251852126745892,0.0283870689817193,0.065102969101053,0.0154185233232387,0.0141486467103765,0.1008238143215526,0.1710683391878928
p1k_00553,0.0141081755317153,0.0541473720115639,0.0432506972790003,0.0542301935638676,0.0894315829883781,0.0300438521749216,0.0250162276964752,0.0682399045535391,0.0153209860657877,0.0142758774688923,0.0954594797492201,0.1557154346704175
p1k_00554,0.0063269332164794,0.0165338773258148,0.0137100840229525,0.0266904827143833,0.1125082533289965,0.0082999034758522,0.0083823714400758,0.0253094081632649,0.0033474589704674,0.0067058581860101,0.1263363751364686,0.0875910926279068
p1k_00555,0.0069182462852212,0.020421247953377,0.0146519787700872,0.0308581056464813,0.1164226317092916,0.0102831436349874,0.0089139753266468,0.0295654950238312,0.0037957336866844,0.0082536352466988,0.1458400402734629,0.1316788917617466
p1k_00556,0.0059573335875419,0.0135629364040043,0.0048340787801975,0.0255899697643962,0.1371529148897613,0.0041588675279128,0.0134516250113496,0.025084512972441,0.0010498215136636,0.0031865818403176,0.0761367968604769,0.1652824714449108
p1k_00557,0.0063450694389216,0.0161270372734174,0.0057006084430282,0.0300174059818077,0.1316852497996027,0.0043087280935676,0.0127375076316127,0.0195004338235323,0.0009394592460349,0.0030817789666678,0.0589194737923374,0.1099006407712875
p1k_00558,0.6691548961212562,0.5666110726151545,0.5583241052818266,0.6563874562876328,0.5595383546287392,0.4502956387748151,0.6370861679816501,0.6617679236366706,0.2731218971831707,0.6844454219995725,1.1189113904461017,0.6950981373205599
p1k_00559,0.6628437482905891,0.6016817945315248,0.5804878274898718,0.736688220749573,0.5653403515047591,0.4925956797414416,0.6527542134029822,0.6728001349122453,0.3029152906747199,0.6959251929600287,1.0490597194201756,0.7196656058255196
p1k_00560,0.0300299109917897,0.065759657172334,0.021498869349085,0.0694602469920699,0.0915699856693725,0.0331556239200684,0.0749103940905435,0.0869105178636243,0.0145968133398251,0.0729369313918445,0.0377029736449129,0.3234880092824227
p1k_00561,0.0264221832718404,0.0582364035753519,0.0206941990688587,0.0601094211796703,0.0862653516109586,0.0299851807377648,0.0623257645246363,0.0869183506118864,0.0099835794397127,0.0701920846231273,0.0364092706184462,0.3744796505478528
p1k_00562,0.1418895868208819,0.0962195164888567,0.0943978679644224,0.2678446207248691,0.1864799858214155,0.058031325690994,0.1345838400456798,0.1116839565473761,0.0284977272833195,0.1668718585870256,0.1369476623450035,0.505615155442925
p1k_00563,0.1476154067785202,0.0900797597584748,0.0932099889257471,0.269974453512197,0.1869383792401319,0.0573353399697304,0.1338298777318797,0.1112996070284505,0.0294458970054832,0.1695820267216961,0.1377824934549948,0.5168128866598958
p1k_00564,0.0819925310247036,0.0512250441536638,0.0523604614514456,0.1772362851915947,0.1106976282402443,0.0274430570630525,0.0574856140252044,0.060290207628976,0.0141173600430686,0.0864326908749301,0.208645740006169,0.396472613290471
p1k_00565,0.0897766385767354,0.0499901700906896,0.0523505905120046,0.1403478226277478,0.1174882526723545,0.0289520877765821,0.0579485147933447,0.0628476067592185,0.0127982714280607,0.0910253872767108,0.2157360735548955,0.383181054703379
p1k_00566,0.0393773756058854,0.0623756268390265,0.0532751438607936,0.1228371572959718,0.0876368010656855,0.0261784581564482,0.053300255798278,0.0747334108002632,0.0121873938539795,0.0440131938502983,0.1422668032879894,0.5191822183722475
p1k_00567,0.0692848778668838,0.0969771393704363,0.0566838030680576,0.1249787266108038,0.1246176838170181,0.0577381360386764,0.0628522213449793,0.1057724419925237,0.0296545386195038,0.0698703654796431,0.1363760255695462,0.5008205728368671
p1k_00568,0.0144384488169215,0.029483549337123,0.0196382203194486,0.0352132629892594,0.0590944035602206,0.0218419258553924,0.027234052793175,0.032297717845176,0.0075483960618767,0.0320605460572442,0.0250690669938483,0.1761167514977737
p1k_00569,0.0119990183186775,0.0271027197294418,0.0169500025308553,0.0260664855707019,0.0579164387962385,0.0209865697652459,0.0248781249725215,0.0345749857979847,0.0066254765811484,0.0273560100364133,0.0248110743624542,0.1777092955014072
p1k_00570,0.0553671170373431,0.1068006341905537,0.1097563166766996,0.1458339140278522,0.0995797874331418,0.0565382139038236,0.085433356663937,0.0915388115023902,0.0223467049329397,0.0982074147038563,0.1443640225315958,0.2275847091617863
p1k_00571,0.0383747237195131,0.0605948466633502,0.0744180103956686,0.118191730879372,0.0978297661193343,0.0689671067239841,0.0667092436807856,0.0475888288905256,0.0181236869780343,0.0638364536503894,0.0866763090818409,0.1866127449082184
p1k_00572,0.0458306263866958,0.0735602424491636,0.0828660420346389,0.1510521145149214,0.0953125812160822,0.0658463101853735,0.0658665543403994,0.0436875092143689,0.0174532331307069,0.0644723329949725,0.0936883853670394,0.2365937224143788
p1k_00573,0.0742096170795448,0.2040206069484497,0.1331588851466366,0.2064576968430507,0.1011088918288918,0.0765291128075354,0.1039143069013964,0.0988293747110695,0.0275027927564302,0.044859082419154,0.1383796752153739,0.3626304816533219
p1k_00574,0.031426234900728,0.0327490929687079,0.0618015583104853,0.0649271270760161,0.0735643186507611,0.0646845491591086,0.0463258458030248,0.0175073317731054,0.0146011220890989,0.0515113915009975,0.0446602000568343,0.1304754320184213
p1k_00575,0.0276719366066966,0.0230951544093436,0.0517854137660714,0.0583901185307436,0.0696678750337391,0.0546494994448137,0.0454747141979713,0.0184296742199382,0.0132213155816588,0.0434538462549031,0.0528581363805993,0.1443726293230444
p1k_00577,0.8689173488671488,0.8322887144871232,0.870350619016869,0.9172086144952764,0.7269484161186079,0.8088005200549366,0.8881115310722858,0.8655829399372389,0.7184336152738428,0.8488337590081453,0.9735490515407732,0.8542061878616775
p1k_00578,0.0332043100168261,0.0774255259308868,0.0321188052734359,0.0630724906633023,0.1481785422434521,0.0447752567762811,0.0545758366049861,0.0629668191142813,0.0259360666570506,0.0572656809139245,0.0519932488680425,0.3358544459136609
p1k_00579,0.0246075124546993,0.0604195640190734,0.0243347607181347,0.0484076707031188,0.1324915167534928,0.037208756983027,0.0479138269985617,0.0535801574909299,0.0183185781879377,0.0444804689359807,0.0463733660506967,0.2745543470634644
p1k_00580,0.1597856696138551,0.1093218640706503,0.1148380861868486,0.2228010582110847,0.3076575644553096,0.0589210728581942,0.1437558042245067,0.1341099499080539,0.0318002839091053,0.1630289146212828,0.1068430969715724,0.4607168537235684
p1k_00581,0.1661979115076324,0.1338585061259268,0.1330134680646804,0.3021953685452739,0.3821789803196035,0.0813498601521228,0.1674901570694022,0.1663406494473673,0.0336535747464452,0.1568645171696943,0.1633366278249911,0.5112153527962219
p1k_00582,0.1101988957085421,0.0704123707275514,0.0791899051185876,0.186284618610706,0.2338004545754847,0.043751342845146,0.0738543619256019,0.087679439319253,0.0179718593309014,0.1149979233411585,0.2854978018664595,0.3965716927723484
p1k_00583,0.1158218351378134,0.0754580999770979,0.0814534127193227,0.203265902497336,0.2515175198770666,0.0453224556423136,0.080835590470378,0.0931744399177482,0.020610920879417,0.1189700107894817,0.2437019449228976,0.4360544904111705
p1k_00584,0.0116303168051172,0.014342611660813,0.0171693681272088,0.0483080630112891,0.0768641248102839,0.0109849685838689,0.0216067210144223,0.0166099328953026,0.0044409402738933,0.0132571962230572,0.1443668587163525,0.3533339909061883
p1k_00585,0.0078463303713365,0.0106317822105444,0.0130197602343984,0.0427393614585319,0.0680339985931996,0.0082570387666538,0.0168341436895778,0.0123729314862856,0.0028626905594827,0.0098603814988979,0.1239300932772478,0.3279846620473844
p1k_00586,0.0098823694367254,0.0343850385675469,0.0161853998042808,0.0561491496444725,0.058087282419705,0.0267258429425297,0.0213740610667928,0.0346347978829685,0.0077322346982657,0.0412831229539503,0.0296511003029472,0.1351639012511491
p1k_00587,0.0117861517683884,0.0270598559023455,0.017775568571165,0.0573659466818686,0.0633701869107029,0.0206601674145846,0.0224702431313343,0.0262737384104777,0.0065716470661903,0.0373463641835337,0.0348911742267677,0.1422727563130934
p1k_00588,0.0591586104809541,0.1402794225422766,0.1188456535673056,0.1840272452070784,0.1041510253023202,0.1198222989487567,0.1002288373139525,0.0536478047566026,0.0315152558669891,0.1303104264382523,0.1656528484138093,0.1403343736883529
p1k_00589,0.0437675479390046,0.1452037669439046,0.0929039888150796,0.1794335909427094,0.1079768000792074,0.0917944523243833,0.0810654979460287,0.0889030768233529,0.028302399650984,0.1389298326336988,0.0767370856505506,0.2179636796744757
p1k_00590,0.057193332930783,0.093697416011719,0.1057724405262063,0.1699577758273795,0.0860515384757339,0.1005433051773425,0.0879807654341981,0.0447511322269574,0.034907517467057,0.116682315558244,0.136382865173017,0.1652450978974173
p1k_00591,0.010898356480867,0.026250445947751,0.0179844880470055,0.0462906790410557,0.0445193520630567,0.0201964929775973,0.0201479572608607,0.0245393821217923,0.0059064851969801,0.0200079781591281,0.0513983338003575,0.1486228399047021
p1k_00592,0.088972313083757,0.1298122699970227,0.1412491846677313,0.3080108287892295,0.1050028102362007,0.1391083402051495,0.1061752213885653,0.0718620372115732,0.0489334450399378,0.1105170286699453,0.2187727200446518,0.2122573461634294
p1k_00593,0.0152454330686367,0.0311147569280481,0.0195609388228443,0.0847524889426949,0.0510209987997959,0.0217855748956078,0.0197617500885559,0.0277898803072597,0.0104425262476912,0.0179937552880887,0.0986742528865601,0.1519359178216326
p1k_00594,0.0281595321484724,0.2004535771324266,0.073401323409588,0.1104971933911497,0.2448486505561199,0.0939804688302674,0.0691654657201005,0.3253844096466812,0.065132678809258,0.0214366815257221,0.1069589814342844,0.6392645360612259
p1k_00595,0.0216258428356023,0.1133424582354922,0.0870033973905237,0.0928200779947471,0.1807201619739173,0.0588960232261861,0.0605009008373786,0.1461790121121402,0.0335669370089879,0.0273387690854272,0.105581531776475,0.4761151914694729
p1k_00596,0.0164360872576858,0.0572633823862354,0.0568540086044732,0.0618109227142435,0.1293046897234566,0.0209689229816777,0.0287984748370319,0.0598363932109239,0.0137809959658949,0.0216463689959681,0.1539505354188927,0.3817953230209264
p1k_00597,0.0165624451039629,0.0562436165070564,0.0663878751930351,0.0570841516486425,0.1194445532859026,0.0213237699781551,0.032051308376998,0.044181979471985,0.0150841584025358,0.0215018364884577,0.1322600306380303,0.419200932144415
p1k_00598,0.0073950378406563,0.0228377101554758,0.0177557023943093,0.0339502938803892,0.1179989800088241,0.0068471836824344,0.009948547733467,0.0292491178690078,0.0035616680355893,0.0078847681837546,0.1634122562836832,0.3462352842712621
p1k_00599,0.0138708441605504,0.0415772246988821,0.0425097593484555,0.0516935301684515,0.1225550405542018,0.0158068272072759,0.0209018540196986,0.0404378587653107,0.0102490485467837,0.0144592056410502,0.1849835571461141,0.3854830291091496
p1k_00600,0.0210532986500063,0.0514282478348586,0.0390783261337238,0.0646755609004925,0.0932010575227905,0.0254150378220957,0.053185594758795,0.0800835459689738,0.0081029079061269,0.0196041756712004,0.0911066792135851,0.5986816157869291
p1k_00601,0.0168926226831895,0.0474557954941974,0.0435353857265079,0.0497675265167292,0.1348257178224058,0.0274362546031429,0.0528877241029294,0.076377030180846,0.0065052069119641,0.0250233399850678,0.0809059167042602,0.3470422818062403
p1k_00602,0.0762994081273481,0.1929448422809369,0.1364889331664228,0.1135275023645948,0.2326250829763227,0.0994363429196243,0.111383182738933,0.2706538506798401,0.0314528040103677,0.0514002317718026,0.3528442365651113,0.9582671140515678
p1k_00603,0.0278007058470846,0.1133313544485612,0.0832629005289012,0.0806155087360919,0.1753269762524109,0.0652644914867269,0.0822130016217391,0.203302612432134,0.014878225085314,0.0374112411875264,0.1704379289306976,0.4949668523261727
p1k_00604,0.0330391075148669,0.119198190243606,0.0765624503152646,0.0907409194263599,0.1974745296536852,0.0557214620933543,0.0934804810846511,0.2170792750587141,0.0149956861021142,0.0428893917711038,0.2099252533683454,0.6638437517824891
p1k_00605,0.2055597578684745,0.3552491665800137,0.2847308982167401,0.250656787100645,0.4118635936240731,0.2792296760582188,0.210218616211272,0.3392533787118215,0.0847849364864186,0.1295418009985193,0.3737922003910459,0.6455625417807132
p1k_00606,0.0256803179693168,0.1537723976529489,0.1413179346756181,0.0694394327646753,0.218847339116021,0.0404547150310461,0.0972201172310836,0.2333686629205159,0.0246115448695484,0.0588547559962911,0.0634671972076387,0.3704788574426292
p1k_00607,0.0123373484911979,0.069565050165559,0.061669328990485,0.0410290736553923,0.1249176384587296,0.0190444007357043,0.047729886932037,0.0942818815857594,0.0066161060358461,0.0304201991263993,0.042099379707599,0.2072173021847582
p1k_00608,0.0274899717596227,0.1121146500574699,0.108780760038053,0.0643250212150494,0.1707359829039949,0.0305665388588764,0.0763039883076204,0.1657815247358727,0.0126656592255552,0.0562924395118654,0.0975947745600548,0.2706863038090453
p1k_00609,0.011387040046064,0.0587525708651154,0.072110981758897,0.0345923950911424,0.1449398544720641,0.0136876731192099,0.042828009159768,0.1179556958258205,0.0049643716707132,0.028685853025734,0.0980365757881552,0.201572846598277
p1k_00610,0.0151271809281214,0.0835312774686043,0.0722787950672999,0.0460230340496026,0.1480903039542801,0.0213040688151111,0.0506311281641297,0.1268129503906871,0.0106511690237754,0.037694663701346,0.082880790991467,0.2223969786915605
p1k_00611,0.017069193387605,0.0963259303341233,0.0814516715361011,0.0478393734507741,0.146516973517897,0.0246031974379907,0.0561045092703071,0.1483334870990164,0.0105782501546583,0.0369165181458513,0.0899219516425353,0.2679852318795113
p1k_00612,0.1389288642561217,0.0952330654842854,0.102590679269357,0.29568101102314,0.1559423210466588,0.0708348567777275,0.1425374775691962,0.1137216739934444,0.0330750262563083,0.1757742901011841,0.1510768364211477,0.4264748110368552
p1k_00613,0.1365430209117157,0.0984262683005854,0.0988658698688248,0.2940339572386021,0.154506230132515,0.0709960305618489,0.1435523802238547,0.1133835114606359,0.0327778617243459,0.1786402476000421,0.1466959390620854,0.3955738165892802
p1k_00614,0.0152115410693494,0.0222449350898809,0.010392908317275,0.0239046791814204,0.1348941981613149,0.0119179403579876,0.020545524139807,0.0266870707496529,0.0019778505145186,0.0129194434277491,0.156986166211056,0.2628346701154017
p1k_00615,0.0172041630425871,0.022978381906922,0.0099575620912042,0.0240866259081466,0.1304338219406061,0.0136905854969261,0.0210351817545997,0.0266116886317192,0.0023621584121609,0.0129441794960699,0.1624540820024364,0.2769764730280877
p1k_00616,0.0573426992378012,0.0404819362787456,0.0357889241795201,0.0995521407541381,0.0918468747383034,0.0392471430296239,0.0393789909712793,0.056036652410528,0.01446317942039,0.0532396208038916,0.1004607050955962,0.3800194816128655
p1k_00617,0.0543099811592438,0.0394292844679839,0.0335332863457476,0.0995304463767682,0.0816320139036699,0.0361705855606446,0.0386411948870056,0.0529814132668484,0.0125684625270485,0.0498236994135545,0.0896161711561192,0.3908797521383238
p1k_00618,0.0841250846706428,0.0603423901205723,0.0516182540010122,0.1269506895223351,0.0998999243672237,0.0552690604960746,0.0760962814822388,0.0916405274165343,0.0239127758441468,0.0953571035392818,0.1017224638766917,0.3996413620756535
p1k_00619,0.0856426304535927,0.0639348170792762,0.0536810334748594,0.1154929896697816,0.1060889687415424,0.0572028241493653,0.0832632243596694,0.0937292587787675,0.0250895467760876,0.0931429298063535,0.1076648169087828,0.3909170161782682
p1k_00620,0.1520359845871389,0.0723128914910928,0.0838997644206047,0.1570000033485679,0.1306428370370808,0.0813309687802395,0.0854849572410135,0.1073221543273014,0.0354013918252495,0.1177139081447546,0.1392545792435569,0.4107936955782401
p1k_00621,0.1315957954399405,0.0758042244508583,0.0792439257256586,0.1833329067327403,0.1195825288848426,0.0821672657070486,0.0821186642586547,0.1107577375287016,0.0388981767641322,0.0998933936361821,0.1297943949181637,0.4200093238607127
p1k_00622,0.0629437279729202,0.0472504904007703,0.0374863716640561,0.0642090698140984,0.0994547765653628,0.047906013407359,0.0550039719270514,0.0861372804883352,0.0149723474571642,0.0490996657998961,0.1176788506237842,0.3308101134422166
p1k_00623,0.0519289668185408,0.0454271014797239,0.0254973728802475,0.0514296379931595,0.091650122607682,0.0370747536323903,0.048539733168962,0.0837535466659547,0.0122783979030286,0.0417131498620571,0.1048807585417579,0.3131410965698199
p1k_00624,0.0682703363074045,0.0422611732501857,0.0427424323434256,0.1183723099946699,0.1097873850247161,0.0395479144570056,0.0464844424884733,0.0611010416698711,0.014443708682821,0.0635183936898329,0.1122130990486982,0.3078169783242758
p1k_00625,0.0522119410839969,0.0365054233490433,0.031497758918357,0.1021758914817952,0.0995556038634533,0.0308120213005974,0.0382452101111045,0.0498851406714369,0.0107940466369814,0.0497471643906702,0.1128123923940216,0.2979324459284038
p1k_00626,0.0660865440856862,0.0434312344062091,0.0395274657251572,0.1157208758678174,0.1110349407514576,0.0408295361236663,0.0509874620342852,0.0654899198667808,0.0134120453904716,0.066306649677691,0.1160763295591293,0.369044215687125
p1k_00627,0.0559426441433439,0.0396499958182938,0.0350387071518676,0.1129630568828592,0.1082771728453105,0.0395714615044223,0.0527748497335132,0.0696533681244754,0.0121229917349534,0.0643372751213014,0.1070487680533148,0.3670760679381445
p1k_00628,0.0840972249924041,0.0349591100739572,0.0461864223490665,0.0919344896486573,0.1148202735545673,0.0372152700234239,0.0527103311141908,0.0667949421391957,0.0129105899196389,0.0800365361308559,0.1280231907605444,0.2955816718306657
p1k_00629,0.0628680669310871,0.0359424956651629,0.0364585084026766,0.0883936329906483,0.1030478269447422,0.0346035541573042,0.0454645681959276,0.0628280682494774,0.0117755678056734,0.0630756898470678,0.1256556610307986,0.3044106714293698
p1k_00630,0.0486936648827519,0.0414293250809265,0.0327141149799662,0.1082442291218303,0.1063451644441602,0.0371480237082854,0.0424288749894964,0.0590169680261229,0.0147361550958631,0.053071215696135,0.1409956973629297,0.3376927225544911
p1k_00631,0.0473693696121483,0.0293364749614077,0.0264168257178121,0.049797568335042,0.1096355424011524,0.0239401809990119,0.0384544630432085,0.0504340911893832,0.0079002029455941,0.0535543269791687,0.1469872690487459,0.282064525196314
p1k_00632,0.0710151034007982,0.0447462573413038,0.0447088436590263,0.114420727861225,0.086517219813225,0.0462287221977659,0.0446510971076497,0.0681351930567173,0.0152473626159222,0.0635899219808447,0.1222715559796748,0.354775470267052
p1k_00633,0.0671912754252952,0.04271100915777,0.0414973089011013,0.1034419846962793,0.0807079253315539,0.0402873403378919,0.0441054113197579,0.0649432085210834,0.0121315752699275,0.060481663520609,0.1265493214555938,0.3524894115318093
p1k_00634,0.0449734698450763,0.0459989644773783,0.0301038531055271,0.0915485606497483,0.1062434907451822,0.03510321166673,0.049594107022061,0.0648457156889816,0.0126959632987362,0.0612260873538385,0.1353150853912883,0.3497434597105997
p1k_00635,0.040523927322212,0.047392094345395,0.0270901729631974,0.0888299537308016,0.1070588451109179,0.0357351977487993,0.0474369554661885,0.0709271332106784,0.0114169285759055,0.054457841166265,0.1331194774011052,0.3180778792183072
p1k_00636,0.0718752325514676,0.0381081118062711,0.0455301271014141,0.1012902514075958,0.1106363182057263,0.0410547645561339,0.0503703122973901,0.0649010570068447,0.0130409334826598,0.0686233762005217,0.1471985764148875,0.3637966244832132
p1k_00637,0.0549073121228941,0.0251109995006277,0.0292937165187016,0.0604560607985502,0.1002636987037112,0.0230468192880935,0.0353260696672258,0.0502435361085543,0.0066413997627533,0.0541340348592648,0.1285455209693148,0.2659795756975233
p1k_00638,0.1074521012961707,0.0693899699909992,0.0686492539449781,0.1523393175544347,0.1305199358882978,0.0715999281509083,0.0631957802821434,0.0942945690717746,0.0224598580512071,0.0957081454590999,0.1570333744343382,0.3777067621649947
p1k_00639,0.0972001745621517,0.0679066881896052,0.0616236716266064,0.1546611001902378,0.1183087118628064,0.0687619613155922,0.0614772523832958,0.1001695577609205,0.0212326278463163,0.0858753251710184,0.1513373763091891,0.4116642917168395
p1k_00640,0.081405918805044,0.0524094716068708,0.0484186713730864,0.1676131145117613,0.1008614182544813,0.0451479182045582,0.0515050973125719,0.07247545496173,0.0154644514526791,0.0774628986482413,0.1372650546781399,0.4932635477483376
p1k_00641,0.0680138552941368,0.049468384154392,0.0417939320015063,0.1552444536552915,0.0987988693506939,0.0432902451892454,0.0467225343810281,0.0650477921909299,0.0139052042939013,0.0728210985453117,0.1397989101645879,0.4683771587296136
p1k_00642,0.0695139324650164,0.0472912956042743,0.0440788273517474,0.1377467910243205,0.093420343301799,0.0393729415662401,0.0471448945114504,0.0724994974020512,0.0113394021582034,0.0639881615495156,0.1368432233978029,0.4014089023746883
p1k_00643,0.0842331130618993,0.05893299750583,0.0542764639838698,0.1811318668973225,0.1017083820199943,0.0493450960844326,0.05659887007561,0.0816210755583031,0.0167421554590098,0.0730085458751495,0.1382900423215466,0.4227620712404318
p1k_00644,0.0829679568303143,0.0564718567501343,0.0513677512585812,0.1484086754065699,0.129485479922578,0.053133447182892,0.0653159666731112,0.0901633573897607,0.0181113754539865,0.079713438507259,0.1234235569061209,0.4259807910760388
p1k_00645,0.0630728736386921,0.0406266636949563,0.0373779082712953,0.1092585849134028,0.0927633376049157,0.0407391559638273,0.046022587409561,0.0660684049849381,0.0140223373206744,0.0547662988724467,0.1113781545719523,0.3763074002427323
p1k_00646,0.0135508436868553,0.0185662455827118,0.0071148616310126,0.0336325327834151,0.0896262694964808,0.0101784105678408,0.020030724489101,0.030111815733685,0.0023130779780566,0.0113822013408107,0.1884337576420476,0.204860706852064
p1k_00647,0.0192119020833889,0.0191108514276868,0.0093905416512137,0.0354256205437456,0.1044889624984461,0.0101349925883671,0.0208000814358686,0.0280668793461902,0.0024408747981819,0.0154175555325591,0.1846526325534193,0.2324317207812268
p1k_00648,0.0873955373522649,0.0665521453828284,0.060085561556605,0.149410896451141,0.1114535782806218,0.0705611912187265,0.0808046469643531,0.1024000870583965,0.0305320845963472,0.0969424200962337,0.1158177084170727,0.4136763431932312
p1k_00649,0.0859712079230928,0.0649981287591086,0.0562351909367773,0.1558966789607946,0.1117483530343067,0.0705680232480992,0.0818173914309396,0.0989091979324194,0.0295426341696588,0.0930313174135134,0.1073307328842109,0.4080749662746357
p1k_00650,0.1049207421010428,0.074645362349528,0.074746958936438,0.1591578396745176,0.1299175368076557,0.0709680743025995,0.0683666738123638,0.0975842374682407,0.0273606783792681,0.0954808130690547,0.130972678638491,0.4081567764328848
p1k_00651,0.0969250509785778,0.0748395782146348,0.0706977731631481,0.1628902654410205,0.1268449621748335,0.0675827090848966,0.066650854555959,0.0970449133044031,0.0254361659571359,0.0857905830051952,0.1257167769586179,0.4013616109773161
