,b0167,b0447,b0462,b0463,b0684,b0950,b0951,b0952,b1277,b1377,b2159,b2237,b2895,b3035,b3160,b3924
p1k_00647,7.692716351892284,6.333521700335854,2.527768429697299,1.6628810597821826,4.108605939747004,2.27828703383388,2.6332475681775365,2.425436726779978,2.7962741418071064,0.8141271626361248,9.306590300724622,0.8741678961879178,2.4063166631724378,5.146899376812114,9.76810025191795,5.370188564716639
p1k_00894,2.3822408889492053,0.9186041961022716,1.5172791783913608,0.9374878730911936,2.251436739701295,1.6055160488730111,1.3215114795748335,2.6780715553677226,1.281359187509559,0.9717532456070168,1.270369109753754,1.3295039325883289,0.7733833070542082,2.346551548124589,6.049501803311731,1.3607769695253842
p1k_00967,3.244239891065602,2.661170112197168,1.9389620036923847,1.1105352398020691,2.2337242792818195,1.253037334115177,1.3950626200152083,0.7945090011971299,1.3592482184709576,0.4348216792088421,3.616435737774709,0.3787775672540046,0.8229692012175625,5.435932780553882,3.3934269452305217,2.475836411773382
p1k_00407,2.0842473325057296,1.9792361678368704,1.141009728532742,0.6535698968698188,2.1981933676850542,1.2791410862520871,1.2957254053094094,1.4859122689128934,1.7954031245990807,0.6378614994975041,2.1099228782601758,0.850507177597521,1.827332582708706,2.420738765078076,2.2447099838662314,1.82922700598746
p1k_00812,3.55968104601778,1.361097043656077,2.0164520719611145,2.161654031837192,2.235199171182156,1.1738089958925182,1.6542937173793155,1.693403374320939,2.2964045224873275,0.5903932618040675,2.7409492032671303,0.7827419054466852,1.593130207272,3.3856100890337752,4.681491407602483,1.9276616365725536
p1k_00152,3.808173134846376,3.6006468860220893,1.9932173697559767,1.121040323382385,1.8051515943478995,1.6444475158257272,2.2906942874211427,2.11388800206571,2.5314190633579203,1.6046784300159684,2.493182871897168,0.555336621110101,2.569749170327372,2.845145372403116,1.6060293031128172,2.2698037595350686
p1k_00674,4.68395937098412,3.6013229410006256,2.6231791438932874,1.6711365490611725,2.238930774053677,1.5580286403311592,2.0810680965498034,1.413462095183383,2.459140145490855,1.0238424522096647,2.846475094160974,0.6040830004429028,2.211540969422189,3.382279368038573,2.129912193613784,1.3652867734976732
p1k_00219,3.170560402257402,2.1163271337211977,1.4039860960839152,0.8872933458054433,2.2662051794272737,1.6530065609732916,1.5964771284200714,1.846016838883683,2.023747460181545,0.8822000693995287,2.3428792837348222,0.8447589826036247,1.4986192816507518,2.853756504523199,2.723291158208591,1.7519860732133117
p1k_00899,2.271541107393465,1.3691727814678891,1.9213635575012995,1.7946946145337317,2.967443528312484,1.415141248876408,1.7864736101184282,2.279036132190143,2.827660223513431,0.6507826213618096,2.9111126565988914,1.383119532558459,1.655582570149571,3.710820557921039,4.130918493641681,2.3834427806692418
p1k_01010,8.2868342200544,3.871543349579196,1.8836114833703168,1.3481037857185585,2.949779355702808,1.2621276208766512,1.7317922942508963,1.1485960190460702,2.0287733701030914,0.377989632300513,6.51879218766295,0.5510620583779197,1.4599288361675562,5.899520599338556,5.381232863473155,6.911448597874216
p1k_00893,2.230428491633595,0.96905285143252,1.542717685394802,0.7731761348060902,1.3569528261577175,1.6825936952410008,1.2289050986398249,2.503455684977903,1.4742353785063416,0.7843265457609732,1.0811476648608718,1.021931007572256,0.4938650241337949,1.4305918975289764,2.5544945087601114,1.1042166584510105
p1k_01051,4.601502932430245,3.533400570570008,2.180046812022784,1.1832497056028208,2.4964602716998434,0.98395561954003,1.6565871914206882,0.5435470749960916,1.4654890825331743,1.029075330791256,2.993291510348966,0.3606989870813494,1.5454463870883892,4.979010979922778,1.6184647128762086,3.360847655277151
p1k_00948,4.073029875731672,3.03582182399565,2.1372070565924424,1.4318686065988575,2.2407403636480554,1.5915739676071654,2.041604148378432,1.440595486754305,1.9022297695982893,0.5189665770326415,4.046419578981183,0.5342988513524546,1.5579002449378192,4.168715826314518,5.449812209630684,2.773214040422934
p1k_00412,2.4467444562983998,2.4046628089629376,1.3911852864008103,0.7848455448923115,1.5978217212236363,1.5970443409744068,1.66396011154073,1.4122165174739163,2.14420063411508,0.433339141357014,2.244856864742927,0.954183050958718,1.5604988551331544,2.2265200613232303,2.303787519935644,2.0381498835620047
p1k_00978,3.648404931385897,2.719976639660135,1.9130327782583616,1.1586475644987564,2.480982164987406,2.5106984710531903,2.318088332343169,1.284408253632281,1.73412716189821,0.573119695270579,3.2365231952771847,0.5696105804562726,1.6493027121435706,4.521365327927853,5.2827951815398935,2.70288141569195
p1k_00088,8.243163307990422,2.5133122698769474,2.292474231694345,1.4180758832052416,2.273702331535343,1.3026152960787722,2.43208360679433,2.0915190435000084,1.7734317294582382,0.6133158111904785,3.862298172021484,1.0941038242753622,1.0319120513629634,5.364066272728556,8.818425680919077,3.586443439666744
p1k_00808,4.989301675735425,2.0341860746164597,1.97946259469684,2.064861896063023,2.418723132849238,1.4212510784741998,1.6901821221934692,1.811307049316569,2.459222994643053,0.4665775723546393,3.3917136830303014,0.994024508539103,1.914299652307205,3.426156401219685,4.555037972938942,3.142758782926621
p1k_00735,5.873010718618732,2.0966694636364296,1.608527464755768,1.014112434958804,1.8141828910717048,1.015517791865836,1.6622961512790195,1.6862874923545508,1.970253721112132,0.5243471158933889,5.310673589432043,0.503139573349109,2.71809296763137,3.9119702796465976,3.972324908409665,2.6183377907044365
p1k_00870,3.3148135665293377,2.757089261975133,1.995448355979396,1.596573456099549,2.212168019892317,2.299634537169354,2.344034083233725,2.46338440500997,2.258553829063779,0.9700822769311508,2.975617032299836,2.2999233385575315,1.922278451859952,2.103960756993561,5.115535534823614,3.5891472175215715
p1k_00592,5.370549382579898,5.101539067518205,3.209533368821893,1.60041151299649,3.792762676000927,1.3914295432373678,1.4579455099497358,2.165939925519866,5.425558833071578,1.479836070002479,9.257409666003396,2.915224149014348,3.623440627061793,2.300308650293284,2.7762263427009377,51.66483983510667
p1k_00610,10.675693615894184,9.375195615449298,6.672394675556439,4.821861121482208,9.829390800295988,3.766045300790695,3.7093314421317447,3.954501618636532,16.68415602515586,15.543425053165432,41.0925594547711,4.985414190054237,12.239212214435245,4.202816502021781,5.084450691215729,46.66262466618052
p1k_00752,3.083501379708708,2.197869032484799,1.4105997082687802,0.9774431250934532,2.081397670658748,1.1584187531204262,1.5867177350695518,1.7230258260165154,2.0834798003107937,0.5944010411604633,2.7464578398918973,0.613810471919693,1.729530724396502,3.1369569440446337,5.037432719795646,2.47786697111234
p1k_00651,4.894109182641467,4.433572560092766,2.238871758155995,1.4410868122420315,3.2379600211548407,1.5853675717262306,1.9006942541586116,1.7155958246685634,2.4383199210425577,0.977502381258414,4.247813625209039,1.059450729144413,2.170882055010811,3.589656656555887,5.289667549002174,3.4453447115305185
p1k_01014,16.615223402406922,3.843218503572627,1.491913187636137,1.009604384685217,2.5426595163319745,1.949228521717289,2.5458094004357434,1.1688376573939332,1.2690457666047577,0.5740546258339317,6.385806843533098,0.4683685038483128,2.2296946106937945,3.643896939373661,3.315465966472681,5.215087597052923
p1k_00606,4.478514579690786,3.22347613815594,2.4964434598132046,1.99326323060218,2.679685673661314,2.448230683668552,2.112924168212789,2.014820256854333,2.3768897323386717,1.9489078656975625,2.542843230184249,0.604735667927994,1.47327729394794,1.764345891182809,1.86045305604288,1.3699107001127686
p1k_00549,5.897310202331341,3.022237409943828,2.482366074629731,1.9090336054163688,5.600171056998373,1.516205101053612,1.4658449087221672,1.805710546594404,9.66364973302324,9.796184203644875,19.168793504075428,3.09626088053811,8.277046129376474,2.664002532272572,3.467190467445773,27.61053758553345
p1k_00864,1.6557157113659626,3.473321633306019,2.3652661651121982,2.002880655220165,1.8072410010822968,1.742922262434705,1.6666812556533972,1.8001974170450736,1.9665077460047984,0.4793849710556481,2.4580554977442364,2.5481432509473616,2.125975945590771,3.350344865673606,7.005925348946425,2.6237462777127054
p1k_00908,2.0503399601489765,1.0338837440083115,1.360002003471679,0.877772594913755,1.4733299115926042,1.9906737167243584,1.2420954972630955,2.024830623779473,0.9396942159038104,0.8678875766118187,1.1923490595393025,0.9329204396302884,0.6635273282026607,1.2816764908536662,2.892834827835906,0.9495285711266106
p1k_00989,2.6967787338824003,4.800144311632251,1.8800258425267489,1.524982994607769,1.8002463599761065,1.6434695096412757,1.7061604611917194,1.2739422103433982,1.3810722453164566,0.5495267550054787,3.615543827377002,0.8349753968892059,1.3695131901305693,4.363915483125265,3.800828625410968,2.9210175740568274
p1k_00861,2.6437380764239946,2.4388143638901907,2.3142257230556216,1.725658542369633,1.6657283440159762,2.2393019588639405,1.7921193913606908,1.8711840082118627,1.5237568684530702,1.0843704008969517,2.2479858547529963,1.9541588787274555,1.36395832103208,1.9415838750756425,3.4491381124513576,3.812381875158471
p1k_00697,5.566968854740693,4.590518644481452,2.378109195018681,1.392523802883414,2.42693734542899,1.33244040842468,1.7408123546147771,1.743646481221056,2.7284725774084717,1.0791862552464655,3.986490938031218,0.6703752062564765,2.4037594175337467,3.62083105335923,2.4801449136909195,1.9795286403219563
p1k_00434,3.467742780718682,2.179059263850926,1.793957977695963,1.097880363842834,2.356948165534102,2.607105952194825,3.2404078275470467,3.3040007195079983,1.7744527266370087,2.0601591589024717,3.4950452971623096,0.8818039644698353,1.9572295488411096,2.2072777852239955,2.0136249674435,2.348932136589137
p1k_00342,3.3877404459750284,1.9351272202117236,2.088308845205249,1.6082761440564874,2.0167167496780825,1.4637708461403491,1.7521407316313102,1.8537880934996769,1.6788455281719432,0.6431024661637963,2.468928378291953,0.6542878335597189,1.574688666391881,2.940326713869649,3.914551774789095,2.221992442490686
p1k_00919,1.4933124367394284,0.8702156030930008,1.1548104434781543,0.53866529116379,2.013398171493756,1.2514270281700923,0.7342635554148279,1.529004174280964,1.6018951053149533,0.4728380855492902,1.2190358608515184,1.4961555558893913,0.8208581091533664,0.9800969174469124,1.2139390478022216,1.2444827001533498
p1k_00082,5.677590603796745,2.232799236125156,1.1661303027261554,0.7759818293298176,1.9967969184840288,1.0127875848515882,1.3257823527048818,0.7691500432466056,1.7159379053064112,0.7670157592529326,5.74595508088166,0.5843254109646132,0.7753448910302573,4.9042466338139485,4.9178191787745416,2.349184703164317
p1k_00987,3.739952818508353,2.344341853418256,1.879671172198868,1.0248832157986558,2.3940688638151104,1.4722260212241145,1.1149200923310554,0.778841136804224,1.1510406519136869,0.6623313358227928,4.573967291360711,0.3780049793765718,1.011905392333131,5.859223064168902,3.649735222984334,2.490544552750964
p1k_01031,4.6738822030550695,2.81028327990322,2.1850789062071905,1.1706282150734606,3.043239901661732,1.1703679715284938,1.398463915167783,0.6223146203683331,1.6634902505589644,0.7490697608491187,3.3175383074835194,0.3161648815440153,0.9382991779293824,5.593926362900462,2.4023209897036613,2.8383511938972124
p1k_00104,4.0106579891106495,3.146782479010912,1.8705676718436,1.0588530789782218,2.204860856937175,1.9541999692472083,2.3787466464631946,1.9191079265690905,1.9248257433887737,0.4575481508798774,2.785501184759515,0.4391958426546644,1.6198509911661807,4.3357044898551615,1.8805491903280016,1.8771506474606212
p1k_00058,4.332760440600228,3.280585202629564,1.5517270390275535,0.8393068219197136,1.6508172970456665,1.1320192283753263,1.9730745666785297,1.5245003937101915,1.8619102653006567,0.7467069608104869,2.7439670863616685,0.7000986298340811,1.8873894340847297,3.343613226253515,2.3333506983701797,3.024889612113556
p1k_00558,3.488036032902779,4.600737084373602,4.969897216645676,3.0530044560587024,7.140966028216854,2.5969035699866745,3.410150205855703,3.266006882087685,3.91247847239562,1.538822437780641,10.164277837844006,2.58017959395202,2.6386313056010664,5.006140479759432,5.845826907033144,11.964692887391005
p1k_00903,4.5210888637417295,1.8904765670481412,3.0492884260332254,1.857642292449972,2.173127941599451,1.944433110200932,1.9780652479661092,3.6838102269913735,2.313688844690384,1.2561959041308106,1.903488823599036,1.7799486278391536,0.9355973725211808,2.834403995793228,3.847477076917333,2.2379973327479994
p1k_00635,5.705977360782143,4.432017300350132,2.9113339670985137,1.7837975594924926,1.8857299308326168,1.7189148859333108,2.572139020836054,2.464650220395931,2.314103223209207,0.8777479033097719,4.402837955857348,0.600532150508515,1.7869766929426665,4.214416569249009,5.43265730189789,2.186110008912733
starve_series__t04_starve,2.0514073773526675,1.469867277726533,1.8277054551059444,0.8140886754419102,0.5345394404209108,3.8953686048379854,2.86754492393461,2.945508151853956,0.5027855721407201,0.5185530391909869,3.914682511193965,0.4265192596688268,0.2695945964245688,7.325853498305086,10.693979412579202,1.0230138825669572
p1k_00436,2.415240267005771,1.809150455824604,1.8615773047212796,1.0324294216010994,1.7630741954927922,1.5032085866359006,1.7153479153255873,1.5766842630326736,2.0097033658410477,0.4951815588664164,2.1972937349744543,0.989573840582992,1.5740609757226578,2.649518631998733,3.69539002329672,2.513942048016778
p1k_00010,7.524706416406224,3.291579340346685,2.031057736521918,1.3032995740437123,2.442291624019615,1.3394529047893242,2.042324748935547,1.6712281344747737,1.8530307572717963,0.4741940527468103,5.871693958121409,1.019721526259935,1.671497435870948,4.682942606801228,10.141908714767148,5.555227866274102
p1k_00768,4.209251253509765,2.113739401663985,1.5959261275701608,0.8382933216714819,1.788500149472095,1.6766187979332865,2.2547901255824745,2.3228060840002827,1.684805238192155,0.8738624640597997,3.464100494425572,0.6550089483886332,2.116823009731712,2.9126720404062776,4.881437600317309,2.0979147462945367
p1k_00167,2.3943704296466644,2.6684099999048008,1.3896794518863942,0.8504923464232045,1.7742540197384822,1.0804945152362906,1.2576299432227096,1.640980612292738,1.378318889148625,1.0454504777010911,4.852495020945589,0.6424082293520333,0.9214377425779168,3.472605576750025,6.8871492134555705,4.530401660739085
p1k_00852,3.1012165929211304,5.285841380325774,2.99936675435214,2.867132055650248,8.112565902369479,2.733375184859561,2.897554607730678,3.2072021322409303,4.932270548756256,0.2563963238212062,4.178806706414297,4.124165943127988,3.8780124482071816,3.0083492214292185,1.8168897384474845,16.02121292242368
p1k_00028,16.646621578715216,7.061331980112847,2.620661455864958,1.581993747919444,3.799388953060373,1.630879937008876,2.833138366430652,2.291869732177199,1.8307539047743584,0.8261515200480868,14.640984358635343,1.8828583645125436,2.068952002832893,5.535715350690378,9.471913540079328,13.197985747587667
p1k_00323,4.7055084571689525,1.5724654393160795,2.132454566876862,1.6019417389017807,2.4976370506049976,1.2885902874875457,1.7633275814161191,1.710452794655539,1.916590779227053,0.6442603231390374,4.173275514284297,0.5015106928002722,2.3288781903830005,3.1072666654207266,1.5441253228964005,2.816267729463094
p1k_00051,6.420825170711333,2.8521891620459754,1.407676622011692,0.9900238146811506,2.6546807240791845,1.2028781484070106,2.286096368740993,1.1147432091009233,2.5388783479318278,0.6140078808833612,7.634650674423798,0.8688523935163969,1.2795138446908276,5.851185581748216,8.820652049009396,3.346985729405243
